control,eta_scale,g,K,noise,error
fixed_lr,0.5,0.7,1000,0.05,0.02265568056145568
fixed_lr,0.5,0.75,50,0.0,9.875807688620585e-05
fixed_lr,0.5,0.75,50,0.01,0.0001457550331072389
fixed_lr,0.5,0.75,50,0.05,0.0012736819824120326
fixed_lr,0.5,0.75,200,0.0,9.866128668104659e-05
fixed_lr,0.5,0.75,200,0.01,0.00028096261482899755
fixed_lr,0.5,0.75,200,0.05,0.004656194490379823
fixed_lr,0.5,0.75,1000,0.0,9.814667209344701e-05
fixed_lr,0.5,0.75,1000,0.01,0.000999834878751886
fixed_lr,0.5,0.75,1000,0.05,0.022640351838554427
fixed_lr,0.5,0.8,50,0.0,9.875351150989219e-05
fixed_lr,0.5,0.8,50,0.01,0.00014556164820783314
fixed_lr,0.5,0.8,50,0.05,0.0012689569289584164
fixed_lr,0.5,0.8,200,0.0,9.864339815657018e-05
fixed_lr,0.5,0.8,200,0.01,0.0002807407371427925
fixed_lr,0.5,0.8,200,0.05,0.00465107687281213
fixed_lr,0.5,0.8,1000,0.0,9.805819721900912e-05
fixed_lr,0.5,0.8,1000,0.01,0.000999154328199861
fixed_lr,0.5,0.8,1000,0.05,0.02262546147174031
fixed_lr,0.5,0.85,50,0.0,9.874865940958059e-05
fixed_lr,0.5,0.85,50,0.01,0.0001454017967288989
fixed_lr,0.5,0.85,50,0.05,0.001265077092392538
fixed_lr,0.5,0.85,200,0.0,9.862436664447228e-05
fixed_lr,0.5,0.85,200,0.01,0.00028055055999257636
fixed_lr,0.5,0.85,200,0.05,0.004646779200347075
fixed_lr,0.5,0.85,1000,0.0,9.79641092734932e-05
fixed_lr,0.5,0.85,1000,0.01,0.000998476233669399
fixed_lr,0.5,0.85,1000,0.05,0.022610767219171147
fixed_lr,0.5,0.9,50,0.0,9.874352062625889e-05
fixed_lr,0.5,0.9,50,0.01,0.0001452684017709758
fixed_lr,0.5,0.9,50,0.05,0.001261865549244183
fixed_lr,0.5,0.9,200,0.0,9.860419280244211e-05
fixed_lr,0.5,0.9,200,0.01,0.0002803850074794928
fixed_lr,0.5,0.9,200,0.05,0.0046431245597287115
fixed_lr,0.5,0.9,1000,0.0,9.786442454640951e-05
fixed_lr,0.5,0.9,1000,0.01,0.0009977935840858709
fixed_lr,0.5,0.9,1000,0.05,0.022596093413032953
fixed_lr,0.5,0.95,50,0.0,9.873809520338604e-05
fixed_lr,0.5,0.95,50,0.01,0.0001451562369986691
fixed_lr,0.5,0.95,50,0.05,0.0012591916400854636
fixed_lr,0.5,0.95,200,0.0,9.858287732776184e-05
fixed_lr,0.5,0.95,200,0.01,0.0002802388543329431
fixed_lr,0.5,0.95,200,0.05,0.0046399823024572935
fixed_lr,0.5,0.95,1000,0.0,9.775916028589501e-05
fixed_lr,0.5,0.95,1000,0.01,0.0009971012228632628
fixed_lr,0.5,0.95,1000,0.05,0.022581310724720093
fixed_lr,0.5,1.0,50,0.0,9.873238318688926e-05
fixed_lr,0.5,1.0,50,0.01,0.0001450613950823769
fixed_lr,0.5,1.0,50,0.05,0.0012569576805740803
fixed_lr,0.5,1.0,200,0.0,9.856042095725753e-05
fixed_lr,0.5,1.0,200,0.01,0.000280108194356087
fixed_lr,0.5,1.0,200,0.05,0.004637254755927994
fixed_lr,0.5,1.0,1000,0.0,9.764833469369867e-05
fixed_lr,0.5,1.0,1000,0.01,0.0009963953163533157
fixed_lr,0.5,1.0,1000,0.05,0.022566322876184132
fixed_lr,0.5,1.05,50,0.0,9.872638462517153e-05
fixed_lr,0.5,1.05,50,0.01,0.00014498093155792304
fixed_lr,0.5,1.05,50,0.05,0.0012550900579439601
fixed_lr,0.5,1.05,200,0.0,9.853682446728832e-05
fixed_lr,0.5,1.05,200,0.01,0.00027999008426550753
fixed_lr,0.5,1.05,200,0.05,0.00463486831942277
fixed_lr,0.5,1.05,1000,0.0,9.75319669200909e-05
fixed_lr,0.5,1.05,1000,0.01,0.0009956729975627327
fixed_lr,0.5,1.05,1000,0.05,0.022551057732986143
fixed_lr,0.5,1.1,50,0.0,9.872009956910291e-05
fixed_lr,0.5,1.1,50,0.01,0.00014491262284469902
fixed_lr,0.5,1.1,50,0.05,0.0012535331814590054
fixed_lr,0.5,1.1,200,0.0,9.851208867367404e-05
fixed_lr,0.5,1.1,200,0.01,0.0002798823017276128
fixed_lr,0.5,1.1,200,0.05,0.0046327674150221446
fixed_lr,0.5,1.1,1000,0.0,9.741007705821992e-05
fixed_lr,0.5,1.1,1000,0.01,0.0009949321242688819
fixed_lr,0.5,1.1,1000,0.05,0.022535461257324776
fixed_lr,0.5,1.15,50,0.0,9.871352807202052e-05
fixed_lr,0.5,1.15,50,0.01,0.0001448548009799339
fixed_lr,0.5,1.15,50,0.05,0.0012522453507698543
fixed_lr,0.5,1.15,200,0.0,9.848621443164558e-05
fixed_lr,0.5,1.15,200,0.01,0.0002797831800925099
fixed_lr,0.5,1.15,200,0.05,0.004630910355953254
fixed_lr,0.5,1.15,1000,0.0,9.728268613831227e-05
fixed_lr,0.5,1.15,1000,0.01,0.0009941711137321195
fixed_lr,0.5,1.15,1000,0.05,0.0225194933759835
fixed_lr,0.5,1.2,50,0.0,9.870667018973521e-05
fixed_lr,0.5,1.2,50,0.01,0.0001448062420168098
fixed_lr,0.5,1.2,50,0.05,0.0012511959658665988
fixed_lr,0.5,1.2,200,0.0,9.845920263582953e-05
fixed_lr,0.5,1.2,200,0.01,0.0002796914967755189
fixed_lr,0.5,1.2,200,0.05,0.004629266556128064
fixed_lr,0.5,1.2,1000,0.0,9.71498161218003e-05
fixed_lr,0.5,1.2,1000,0.01,0.0009933888309712688
fixed_lr,0.5,1.2,1000,0.05,0.022503125187358513
fixed_lr,0.5,1.25,50,0.0,9.869952598051924e-05
fixed_lr,0.5,1.25,50,0.01,0.00014476609416339082
fixed_lr,0.5,1.25,50,0.05,0.0012503637305523094
fixed_lr,0.5,1.25,200,0.0,9.84310542201491e-05
fixed_lr,0.5,1.25,200,0.01,0.00027960640141851454
fixed_lr,0.5,1.25,200,0.05,0.004627814734179285
fixed_lr,0.5,1.25,1000,0.0,9.701148989477833e-05
fixed_lr,0.5,1.25,1000,0.01,0.0009925845170219605
fixed_lr,0.5,1.25,1000,0.05,0.022486337168074338
fixed_lr,0.5,1.3,50,0.0,9.869209550511648e-05
fixed_lr,0.5,1.3,50,0.01,0.0001447338379779584
fixed_lr,0.5,1.3,50,0.05,0.001249735657326165
fixed_lr,0.5,1.3,200,0.0,9.840177015781447e-05
fixed_lr,0.5,1.3,200,0.01,0.00027952737606534814
fixed_lr,0.5,1.3,200,0.05,0.004626541917846158
fixed_lr,0.5,1.3,1000,0.0,9.686773126165208e-05
fixed_lr,0.5,1.3,1000,0.01,0.0009917577489864603
fixed_lr,0.5,1.3,1000,0.05,0.022469118174381866
fixed_lr,0.5,1.35,50,0.0,9.868437882673484e-05
fixed_lr,0.5,1.35,50,0.01,0.0001447092760140921
fixed_lr,0.5,1.35,50,0.05,0.0012493068085106676
fixed_lr,0.5,1.35,200,0.0,9.837135146123975e-05
fixed_lr,0.5,1.35,200,0.01,0.0002794542248188764
fixed_lr,0.5,1.35,200,0.05,0.00462544318540216
fixed_lr,0.5,1.35,1000,0.0,9.671856493818523e-05
fixed_lr,0.5,1.35,1000,0.01,0.0009909084297315715
fixed_lr,0.5,1.35,1000,0.05,0.022451465184772843
fixed_lr,0.5,1.4,50,0.0,9.867637601104644e-05
fixed_lr,0.5,1.4,50,0.01,0.00014469255433588923
fixed_lr,0.5,1.4,50,0.05,0.0012490808341321165
fixed_lr,0.5,1.4,200,0.0,9.833979918199014e-05
fixed_lr,0.5,1.4,200,0.01,0.0002793870953532906
fixed_lr,0.5,1.4,200,0.05,0.004624522203464504
fixed_lr,0.5,1.4,1000,0.0,9.656401654444281e-05
fixed_lr,0.5,1.4,1000,0.01,0.0009900368093628575
fixed_lr,0.5,1.4,1000,0.05,0.022433383837004824
fixed_lr,0.5,1.45,50,0.0,9.866808712619024e-05
fixed_lr,0.5,1.45,50,0.01,0.00014468422499911796
fixed_lr,0.5,1.45,50,0.05,0.001249071533949383
fixed_lr,0.5,1.45,200,0.0,9.830711441073412e-05
fixed_lr,0.5,1.45,200,0.01,0.0002793265413913646
fixed_lr,0.5,1.45,200,0.05,0.004623792788926499
fixed_lr,0.5,1.45,1000,0.0,9.640411259752587e-05
fixed_lr,0.5,1.45,1000,0.01,0.000989143547657907
fixed_lr,0.5,1.45,1000,0.05,0.02241488998910706
fixed_lr,0.5,1.5,50,0.0,9.865951224276434e-05
fixed_lr,0.5,1.5,50,0.01,0.00014468536941885602
fixed_lr,0.5,1.5,50,0.05,0.0012493059416450578
fixed_lr,0.5,1.5,200,0.0,9.82732982771545e-05
fixed_lr,0.5,1.5,200,0.01,0.00027927364607989495
fixed_lr,0.5,1.5,200,0.05,0.004623281993345668
fixed_lr,0.5,1.5,1000,0.0,9.62388805038641e-05
fixed_lr,0.5,1.5,1000,0.01,0.0009882298374579075
fixed_lr,0.5,1.5,1000,0.05,0.02239601280435495
fixed_lr,0.5,1.55,50,0.0,9.865065143383235e-05
fixed_lr,0.5,1.55,50,0.01,0.00014469782280784784
fixed_lr,0.5,1.55,50,0.05,0.0012498299357842206
fixed_lr,0.5,1.55,200,0.0,9.82383519499142e-05
fixed_lr,0.5,1.55,200,0.01,0.00027923024641884106
fixed_lr,0.5,1.55,200,0.05,0.004623035713673088
fixed_lr,0.5,1.55,1000,0.0,9.606834855154116e-05
fixed_lr,0.5,1.55,1000,0.01,0.0009872976290235952
fixed_lr,0.5,1.55,1000,0.05,0.022376800360352903
fixed_lr,0.5,1.6,50,0.0,9.864150477491754e-05
fixed_lr,0.5,1.6,50,0.01,0.00014472458180907408
fixed_lr,0.5,1.6,50,0.05,0.0012507184306288317
fixed_lr,0.5,1.6,200,0.0,9.820227663656738e-05
fixed_lr,0.5,1.6,200,0.01,0.0002791993409002362
fixed_lr,0.5,1.6,200,0.05,0.004623128883228289
fixed_lr,0.5,1.6,1000,0.0,9.58925459021214e-05
fixed_lr,0.5,1.6,1000,0.01,0.0009863500376811368
fixed_lr,0.5,1.6,1000,0.05,0.022357329840377516
fixed_lr,0.5,1.65,50,0.0,9.863207234400449e-05
fixed_lr,0.5,1.65,50,0.01,0.00014477057191627076
fixed_lr,0.5,1.65,50,0.05,0.0012520945616506618
fixed_lr,0.5,1.65,200,0.0,9.816507358350301e-05
fixed_lr,0.5,1.65,200,0.01,0.00027918585692508947
fixed_lr,0.5,1.65,200,0.05,0.004623684657123167
fixed_lr,0.5,1.65,1000,0.0,9.571150258240705e-05
fixed_lr,0.5,1.65,1000,0.01,0.0009853921111933734
fixed_lr,0.5,1.65,1000,0.05,0.022337726717856575
fixed_lr,0.5,1.7,50,0.0,9.862235422153488e-05
fixed_lr,0.5,1.7,50,0.01,0.00014484418510371966
fixed_lr,0.5,1.7,50,0.05,0.0012541681262761546
fixed_lr,0.5,1.7,200,0.0,9.812674407586004e-05
fixed_lr,0.5,1.7,200,0.01,0.0002791981884362707
fixed_lr,0.5,1.7,200,0.05,0.004624912853086128
fixed_lr,0.5,1.7,1000,0.0,9.552524947583243e-05
fixed_lr,0.5,1.7,1000,0.01,0.0009844323673810996
fixed_lr,0.5,1.7,1000,0.05,0.022318203197107513
fixed_lr,0.5,1.75,50,0.0,9.861235049041116e-05
fixed_lr,0.5,1.75,50,0.01,0.00014496064575632043
fixed_lr,0.5,1.75,50,0.05,0.0012573197321381442
fixed_lr,0.5,1.75,200,0.0,9.808728943747171e-05
fixed_lr,0.5,1.75,200,0.01,0.00027925156184439674
fixed_lr,0.5,1.75,200,0.05,0.004627194099610599
fixed_lr,0.5,1.75,1000,0.0,9.533381831377414e-05
fixed_lr,0.5,1.75,1000,0.01,0.0009834861599989375
fixed_lr,0.5,1.75,1000,0.05,0.022299142360442864
fixed_lr,0.5,1.8,50,0.0,9.860206123598783e-05
fixed_lr,0.5,1.8,50,0.01,0.00014515033941682646
fixed_lr,0.5,1.8,50,0.05,0.001262309015756954
fixed_lr,0.5,1.8,200,0.0,9.804671103076227e-05
fixed_lr,0.5,1.8,200,0.01,0.00027937636478063903
fixed_lr,0.5,1.8,200,0.05,0.004631288054777681
fixed_lr,0.5,1.8,1000,0.0,9.51372416664192e-05
fixed_lr,0.5,1.8,1000,0.01,0.0009825840074877215
fixed_lr,0.5,1.8,1000,0.05,0.022281306387198985
fixed_lr,0.5,1.85,50,0.0,9.85914865460803e-05
fixed_lr,0.5,1.85,50,0.01,0.00014548338481636342
fixed_lr,0.5,1.85,50,0.05,0.0012708889433031586
fixed_lr,0.5,1.85,200,0.0,9.80050102567049e-05
fixed_lr,0.5,1.85,200,0.01,0.00027964271811976507
fixed_lr,0.5,1.85,200,0.05,0.004638947706833211
fixed_lr,0.5,1.85,1000,0.0,9.493555293370568e-05
fixed_lr,0.5,1.85,1000,0.01,0.0009817961649290778
fixed_lr,0.5,1.85,1000,0.05,0.022266450852818014
fixed_lr,0.5,1.9,50,0.0,9.858062652836132e-05
fixed_lr,0.5,1.9,50,0.01,0.00014616514355244494
fixed_lr,0.5,1.9,50,0.05,0.0012881935521304514
fixed_lr,0.5,1.9,200,0.0,9.796218855470533e-05
fixed_lr,0.5,1.9,200,0.01,0.00028025598564819493
fixed_lr,0.5,1.9,200,0.05,0.004655307115891949
fixed_lr,0.5,1.9,1000,0.0,9.472878633570138e-05
fixed_lr,0.5,1.9,1000,0.01,0.0009813281337190487
fixed_lr,0.5,1.9,1000,0.05,0.02225971247091939
fixed_lr,0.5,1.95,50,0.0,9.857088755157614e-05
fixed_lr,0.5,1.95,50,0.01,0.00014816432324844066
fixed_lr,0.5,1.95,50,0.05,0.0013384067799731892
fixed_lr,0.5,1.95,200,0.0,9.791824740254605e-05
fixed_lr,0.5,1.95,200,0.01,0.00028218353355954424
fixed_lr,0.5,1.95,200,0.05,0.004704550401327501
fixed_lr,0.5,1.95,1000,0.0,9.451697690306085e-05
fixed_lr,0.5,1.95,1000,0.01,0.000982147421006615
fixed_lr,0.5,1.95,1000,0.05,0.022285278079491915
fixed_lr,0.5,2.0,50,0.0,0.00014471918889790198
fixed_lr,0.5,2.0,50,0.01,0.00022132458273147775
fixed_lr,0.5,2.0,50,0.05,0.0020598540347372975
fixed_lr,0.5,2.0,200,0.0,0.0001022524642239183
fixed_lr,0.5,2.0,200,0.01,0.00033741254229124624
fixed_lr,0.5,2.0,200,0.05,0.005981254415907119
fixed_lr,0.5,2.0,1000,0.0,9.430017581583649e-05
fixed_lr,0.5,2.0,1000,0.01,0.001034369346979089
fixed_lr,0.5,2.0,1000,0.05,0.023596029454897156
fixed_lr,1.0,0.5,50,0.0,9.876225374157688e-05
fixed_lr,1.0,0.5,50,0.01,0.0002875292735266182
fixed_lr,1.0,0.5,50,0.05,0.004817937748367612
fixed_lr,1.0,0.5,200,0.0,9.867621013107988e-05
fixed_lr,1.0,0.5,200,0.01,0.0008287096590410178
fixed_lr,1.0,0.5,200,0.05,0.018349512432879536
fixed_lr,1.0,0.5,1000,0.0,9.821857532293252e-05
fixed_lr,1.0,0.5,1000,0.01,0.003707052171110869
fixed_lr,1.0,0.5,1000,0.05,0.09031905847002138
fixed_lr,1.0,0.55,50,0.0,9.875611024302058e-05
fixed_lr,1.0,0.55,50,0.01,0.0002862998782697736
fixed_lr,1.0,0.55,50,0.05,0.004787350310911848
fixed_lr,1.0,0.55,200,0.0,9.865201333887688e-05
fixed_lr,1.0,0.55,200,0.01,0.0008273799949918029
fixed_lr,1.0,0.55,200,0.05,0.018316851554662034
fixed_lr,1.0,0.55,1000,0.0,9.809868019024053e-05
fixed_lr,1.0,0.55,1000,0.01,0.003703522826646824
fixed_lr,1.0,0.55,1000,0.05,0.09023370234160484
fixed_lr,1.0,0.6,50,0.0,9.874939328381244e-05
fixed_lr,1.0,0.6,50,0.01,0.0002853739119735844
fixed_lr,1.0,0.6,50,0.05,0.004764362360528111
fixed_lr,1.0,0.6,200,0.0,9.862553003726934e-05
fixed_lr,1.0,0.6,200,0.01,0.0008263442326827463
fixed_lr,1.0,0.6,200,0.05,0.018291593096174202
fixed_lr,1.0,0.6,1000,0.0,9.796754523252327e-05
fixed_lr,1.0,0.6,1000,0.01,0.003700080072646533
fixed_lr,1.0,0.6,1000,0.05,0.09015078073058279
fixed_lr,1.0,0.65,50,0.0,9.874210297808028e-05
fixed_lr,1.0,0.65,50,0.01,0.00028466393617482873
fixed_lr,1.0,0.65,50,0.05,0.004746787932896793
fixed_lr,1.0,0.65,200,0.0,9.859676205943361e-05
fixed_lr,1.0,0.65,200,0.01,0.0008255149396914057
fixed_lr,1.0,0.65,200,0.05,0.01827155120285874
fixed_lr,1.0,0.65,1000,0.0,9.782521587543155e-05
fixed_lr,1.0,0.65,1000,0.01,0.0036966370693871466
fixed_lr,1.0,0.65,1000,0.05,0.09006812155366833
fixed_lr,1.0,0.7,50,0.0,9.873423944986753e-05
fixed_lr,1.0,0.7,50,0.01,0.000284113171871225
fixed_lr,1.0,0.7,50,0.05,0.004733207549983806
fixed_lr,1.0,0.7,200,0.0,9.856571139692306e-05
fixed_lr,1.0,0.7,200,0.01,0.0008248353436043498
fixed_lr,1.0,0.7,200,0.05,0.0182553065165826
fixed_lr,1.0,0.7,1000,0.0,9.767174137945733e-05
fixed_lr,1.0,0.7,1000,0.01,0.0036931376877114112
fixed_lr,1.0,0.7,1000,0.05,0.08998432039967832
fixed_lr,1.0,0.75,50,0.0,9.872580283310143e-05
fixed_lr,1.0,0.75,50,0.01,0.0002836838759705151
fixed_lr,1.0,0.75,50,0.05,0.004722677631268445
fixed_lr,1.0,0.75,200,0.0,9.853238019944771e-05
fixed_lr,1.0,0.75,200,0.01,0.0008242677084346987
fixed_lr,1.0,0.75,200,0.05,0.018241915586080727
fixed_lr,1.0,0.75,1000,0.0,9.750717481157658e-05
fixed_lr,1.0,0.75,1000,0.01,0.003689544884995488
fixed_lr,1.0,0.75,1000,0.05,0.08989844992940939
fixed_lr,1.0,0.8,50,0.0,9.87167932715876e-05
fixed_lr,1.0,0.8,50,0.01,0.0002833507260356081
fixed_lr,1.0,0.8,50,0.05,0.004714565112372102
fixed_lr,1.0,0.8,200,0.0,9.849677077461815e-05
fixed_lr,1.0,0.8,200,0.01,0.000823786719387934
fixed_lr,1.0,0.8,200,0.05,0.01823074548610752
fixed_lr,1.0,0.8,1000,0.0,9.733157301464137e-05
fixed_lr,1.0,0.8,1000,0.01,0.003685834089717899
fixed_lr,1.0,0.8,1000,0.05,0.0898098944905961
fixed_lr,1.0,0.85,50,0.0,9.870721091900965e-05
fixed_lr,1.0,0.85,50,0.01,0.0002830969847900903
fixed_lr,1.0,0.85,50,0.05,0.004708451557696025
fixed_lr,1.0,0.85,200,0.0,9.845888558769706e-05
fixed_lr,1.0,0.85,200,0.01,0.0008233756473311625
fixed_lr,1.0,0.85,200,0.05,0.018221377929174335
fixed_lr,1.0,0.85,1000,0.0,9.714499657476029e-05
fixed_lr,1.0,0.85,1000,0.01,0.0036819893654104884
fixed_lr,1.0,0.85,1000,0.05,0.08971825421746801
fixed_lr,1.0,0.9,50,0.0,9.86970559389201e-05
fixed_lr,1.0,0.9,50,0.01,0.0002829123353218315
fixed_lr,1.0,0.9,50,0.05,0.004704079040511709
fixed_lr,1.0,0.9,200,0.0,9.841872726129412e-05
fixed_lr,1.0,0.9,200,0.01,0.0008230241840394421
fixed_lr,1.0,0.9,200,0.05,0.018213555146715
fixed_lr,1.0,0.9,1000,0.0,9.694750978637038e-05
fixed_lr,1.0,0.9,1000,0.01,0.0036780012457803516
fixed_lr,1.0,0.9,1000,0.05,0.0896232909096359
fixed_lr,1.0,0.95,50,0.0,9.86863285047384e-05
fixed_lr,1.0,0.95,50,0.01,0.000282791860450901
fixed_lr,1.0,0.95,50,0.05,0.0047013246271588064
fixed_lr,1.0,0.95,200,0.0,9.837629857507701e-05
fixed_lr,1.0,0.95,200,0.01,0.0008227274215357723
fixed_lr,1.0,0.95,200,0.05,0.018207154372592467
fixed_lr,1.0,0.95,1000,0.0,9.673918061539612e-05
fixed_lr,1.0,0.95,1000,0.01,0.0036738657135315747
fixed_lr,1.0,0.95,1000,0.05,0.0895249025035199
fixed_lr,1.0,1.0,50,0.0,9.867502879974646e-05
fixed_lr,1.0,1.0,50,0.01,0.00028273601292807334
fixed_lr,1.0,1.0,50,0.05,0.004700199632007921
fixed_lr,1.0,1.0,200,0.0,9.833160246545128e-05
fixed_lr,1.0,1.0,200,0.01,0.000822485822291845
fixed_lr,1.0,1.0,200,0.05,0.018202187098125305
fixed_lr,1.0,1.0,1000,0.0,9.652008066028632e-05
fixed_lr,1.0,1.0,1000,0.01,0.003669584170188907
fixed_lr,1.0,1.0,1000,0.05,0.08942312231887582
fixed_lr,1.0,1.05,50,0.0,9.866315701708368e-05
fixed_lr,1.0,1.05,50,0.01,0.000282751789308593
fixed_lr,1.0,1.05,50,0.05,0.0047008789643048195
fixed_lr,1.0,1.05,200,0.0,9.828464202522347e-05
fixed_lr,1.0,1.05,200,0.01,0.0008223063931018958
fixed_lr,1.0,1.05,200,0.05,0.018198828418942034
fixed_lr,1.0,1.05,1000,0.0,9.629028511102707e-05
fixed_lr,1.0,1.05,1000,0.01,0.0036651646095580805
fixed_lr,1.0,1.05,1000,0.05,0.08931814839628739
fixed_lr,1.0,1.1,50,0.0,9.865071335973626e-05
fixed_lr,1.0,1.1,50,0.01,0.0002828559333178332
fixed_lr,1.0,1.1,50,0.05,0.0047037812123121615
fixed_lr,1.0,1.1,200,0.0,9.823542050322637e-05
fixed_lr,1.0,1.1,200,0.01,0.0008222058884666228
fixed_lr,1.0,1.1,200,0.05,0.01819749711958815
fixed_lr,1.0,1.1,1000,0.0,9.604987270607424e-05
fixed_lr,1.0,1.1,1000,0.01,0.0036606248207734803
fixed_lr,1.0,1.1,1000,0.05,0.08921042357439127
fixed_lr,1.0,1.15,50,0.0,9.86376980405414e-05
fixed_lr,1.0,1.15,50,0.01,0.0002830824728055991
fixed_lr,1.0,1.15,50,0.05,0.004709757067166985
fixed_lr,1.0,1.15,200,0.0,9.818394130398177e-05
fixed_lr,1.0,1.15,200,0.01,0.0008222183475078139
fixed_lr,1.0,1.15,200,0.05,0.01819904409639979
fixed_lr,1.0,1.15,1000,0.0,9.57989256875878e-05
fixed_lr,1.0,1.15,1000,0.01,0.0036559999245532604
fixed_lr,1.0,1.15,1000,0.05,0.08910082389732943
fixed_lr,1.0,1.2,50,0.0,9.862411128217051e-05
fixed_lr,1.0,1.2,50,0.01,0.0002835013437426986
fixed_lr,1.0,1.2,50,0.05,0.004720554922795373
fixed_lr,1.0,1.2,200,0.0,9.813020798726867e-05
fixed_lr,1.0,1.2,200,0.01,0.0008224137180046447
fixed_lr,1.0,1.2,200,0.05,0.01820521795842167
fixed_lr,1.0,1.2,1000,0.0,9.55375297543778e-05
fixed_lr,1.0,1.2,1000,0.01,0.0036513609969701178
fixed_lr,1.0,1.2,1000,0.05,0.08899112421014789
fixed_lr,1.0,1.25,50,0.0,9.860995331713195e-05
fixed_lr,1.0,1.25,50,0.01,0.0002842713244618291
fixed_lr,1.0,1.25,50,0.05,0.004740144231934562
fixed_lr,1.0,1.25,200,0.0,9.807422426774937e-05
fixed_lr,1.0,1.25,200,0.01,0.0008229507906005025
fixed_lr,1.0,1.25,200,0.05,0.018219988382586583
fixed_lr,1.0,1.25,1000,0.0,9.526577401332983e-05
fixed_lr,1.0,1.25,1000,0.01,0.003646868002988686
fixed_lr,1.0,1.25,1000,0.05,0.08888532149839726
fixed_lr,1.0,1.3,50,0.0,9.85952243877594e-05
fixed_lr,1.0,1.3,50,0.01,0.0002858311442703341
fixed_lr,1.0,1.3,50,0.05,0.004779493221452127
fixed_lr,1.0,1.3,200,0.0,9.801599401452082e-05
fixed_lr,1.0,1.3,200,0.01,0.0008242683074327203
fixed_lr,1.0,1.3,200,0.05,0.018254323829469517
fixed_lr,1.0,1.3,1000,0.0,9.498375092870725e-05
fixed_lr,1.0,1.3,1000,0.01,0.0036429609046727163
fixed_lr,1.0,1.3,1000,0.05,0.08879441259452894
fixed_lr,1.0,1.35,50,0.0,9.857992498989464e-05
fixed_lr,1.0,1.35,50,0.01,0.0002899683680273588
fixed_lr,1.0,1.35,50,0.05,0.0048832910009265
fixed_lr,1.0,1.35,200,0.0,9.795552125066514e-05
fixed_lr,1.0,1.35,200,0.01,0.000828153846495304
fixed_lr,1.0,1.35,200,0.05,0.01835291365236664
fixed_lr,1.0,1.35,1000,0.0,9.469155626973248e-05
fixed_lr,1.0,1.35,1000,0.01,0.003641428545031192
fixed_lr,1.0,1.35,1000,0.05,0.08876311627530625
fixed_lr,1.0,1.4,50,0.0,9.98039032851024e-05
fixed_lr,1.0,1.4,50,0.01,0.0003224764017955416
fixed_lr,1.0,1.4,50,0.05,0.005666616366046084
fixed_lr,1.0,1.4,200,0.0,9.789281243205465e-05
fixed_lr,1.0,1.4,200,0.01,0.0008596858498900343
fixed_lr,1.0,1.4,200,0.05,0.01914271874888155
fixed_lr,1.0,1.4,1000,0.0,9.438928905657359e-05
fixed_lr,1.0,1.4,1000,0.01,0.0036673506742844744
fixed_lr,1.0,1.4,1000,0.05,0.08941842391975412
fixed_lr,1.0,1.45,50,0.0,1.250469642910266
fixed_lr,1.0,1.45,50,0.01,1.2506499796166923
fixed_lr,1.0,1.45,50,0.05,1.25497806057093
fixed_lr,1.0,1.45,200,0.0,2357592633553.2275
fixed_lr,1.0,1.45,200,0.01,2357592633553.229
fixed_lr,1.0,1.45,200,0.05,2357592633553.246
fixed_lr,1.0,1.45,1000,0.0,6.941093810229984e+77
fixed_lr,1.0,1.45,1000,0.01,6.941093810229985e+77
fixed_lr,1.0,1.45,1000,0.05,6.941093810229985e+77
fixed_lr,1.0,1.5,50,0.0,349185.10710489046
fixed_lr,1.0,1.5,50,0.01,349185.10728521185
fixed_lr,1.0,1.5,50,0.05,349185.11161292944
fixed_lr,1.0,1.5,200,0.0,1.4339512560274437e+34
fixed_lr,1.0,1.5,200,0.01,1.4339512560274437e+34
fixed_lr,1.0,1.5,200,0.05,1.4339512560274437e+34
fixed_lr,1.0,1.5,1000,0.0,5.777686796178007e+186
fixed_lr,1.0,1.5,1000,0.01,5.777686796178005e+186
fixed_lr,1.0,1.5,1000,0.05,5.777686796178005e+186
fixed_lr,1.0,1.55,50,0.0,34289539077.501625
fixed_lr,1.0,1.55,50,0.01,34289539077.5018
fixed_lr,1.0,1.55,50,0.05,34289539077.506126
fixed_lr,1.0,1.55,200,0.0,1.333388187140673e+54
fixed_lr,1.0,1.55,200,0.01,1.333388187140673e+54
fixed_lr,1.0,1.55,200,0.05,1.333388187140673e+54
fixed_lr,1.0,1.55,1000,0.0,4.016641165522305e+286
fixed_lr,1.0,1.55,1000,0.01,4.016641165522305e+286
fixed_lr,1.0,1.55,1000,0.05,4.016641165522305e+286
fixed_lr,1.0,1.6,50,0.0,1412871959890767.8
fixed_lr,1.0,1.6,50,0.01,1412871959890767.5
fixed_lr,1.0,1.6,50,0.05,1412871959890767.5
fixed_lr,1.0,1.6,200,0.0,3.84343652658224e+72
fixed_lr,1.0,1.6,200,0.01,3.84343652658224e+72
fixed_lr,1.0,1.6,200,0.05,3.84343652658224e+72
fixed_lr,1.0,1.6,1000,0.0,inf
fixed_lr,1.0,1.6,1000,0.01,inf
fixed_lr,1.0,1.6,1000,0.05,inf
fixed_lr,1.0,1.65,50,0.0,2.794379021123433e+19
fixed_lr,1.0,1.65,50,0.01,2.794379021123433e+19
fixed_lr,1.0,1.65,50,0.05,2.794379021123433e+19
fixed_lr,1.0,1.65,200,0.0,5.880959814343997e+89
