layer,gap,mean_grad_l2,scalar_fit_to_g1,cosine_to_g1,direction_residual
model.enc.16x16_block1.proj,1.3,0.46604893380454154,0.7634188035623273,0.9998200445789185,0.018970462783216034
model.enc.16x16_block1.qkv,0.9,1.2986745547526957,1.112652660352823,0.9998759004632476,0.015753846286217964
model.enc.16x16_block1.qkv,1.0,1.16704290216706,1.0,1.0,0.0
model.enc.16x16_block1.qkv,1.2,0.9665540563393896,0.8280949964515548,0.9998637754301664,0.01650547129087548
model.enc.16x16_block1.qkv,1.3,0.8908838687266437,0.763240983238798,0.9998328664374522,0.018282209698707513
model.enc.16x16_block2.affine,0.9,0.31589534713920964,1.1139451170347399,0.9999195116257533,0.012687405964781615
model.enc.16x16_block2.affine,1.0,0.28355968028040246,1.0,1.0,0.0
model.enc.16x16_block2.affine,1.2,0.23469806090378165,0.827605153567457,0.9999036712970995,0.013879774010485377
model.enc.16x16_block2.affine,1.3,0.21604139841843403,0.7617812054125844,0.9998566785428687,0.01692992537557788
model.enc.16x16_block2.conv0,0.9,0.7085611618859603,1.1116082334795934,0.9997992930247099,0.020034312248990098
model.enc.16x16_block2.conv0,1.0,0.6372919229833638,1.0,1.0,0.0
model.enc.16x16_block2.conv0,1.2,0.5285147546479679,0.829168497679572,0.9998252304524815,0.018695147783385133
model.enc.16x16_block2.conv0,1.3,0.4869668811747147,0.7639584702750007,0.9997898859703074,0.020498388021492033
model.enc.16x16_block2.conv1,0.9,1.0198330583433663,1.1120048547216959,0.9998149942245629,0.019234794611269243
model.enc.16x16_block2.conv1,1.0,0.9169423847459551,1.0,1.0,0.0
model.enc.16x16_block2.conv1,1.2,0.7595265055297096,0.8281836530623007,0.9998290886727431,0.018487656526233413
model.enc.16x16_block2.conv1,1.3,0.7001069188893632,0.7633651445827649,0.9997927990999832,0.020355806734699153
model.enc.16x16_block2.norm0,0.9,1.3071950943552484,1.1105610395876688,0.9998738895258278,0.0158809648476649
model.enc.16x16_block2.norm0,1.0,1.1769098651680958,1.0,1.0,0.0
model.enc.16x16_block2.norm0,1.2,0.9729298035327395,0.8265412182745919,0.9998301113022587,0.01843226880536069
model.enc.16x16_block2.norm0,1.3,0.8966135231102281,0.7617048786071413,0.9998265282345096,0.01862561243362811
model.enc.16x16_block2.norm1,0.9,2.2178313595425108,1.1124754611150274,0.9999020735562407,0.013994402378468484
model.enc.16x16_block2.norm1,1.0,1.993405025744938,1.0,1.0,0.0
model.enc.16x16_block2.norm1,1.2,1.6472205633353094,0.8262337550840351,0.9998773427704953,0.015662037358318365
model.enc.16x16_block2.norm1,1.3,1.5176781354525495,0.7612314361299415,0.9998447859855232,0.01761828418329346
model.enc.16x16_block2.norm2,0.9,11.075040136985871,1.113482865757649,0.999871173656066,0.016051046434455516
model.enc.16x16_block2.norm2,1.0,9.945023601706943,1.0,1.0,0.0
model.enc.16x16_block2.norm2,1.2,8.218430713594708,0.8263249355058744,0.9999258097645317,0.012180926350072153
model.enc.16x16_block2.norm2,1.3,7.577025185469333,0.7618148465890071,0.9998998873578566,0.01414974422897046
model.enc.16x16_block2.proj,0.9,0.6604797471636912,1.1119428352543865,0.9998445482440881,0.017631770942688953
model.enc.16x16_block2.proj,1.0,0.5938948060006802,1.0,1.0,0.0
model.enc.16x16_block2.proj,1.2,0.4924288638064056,0.8290322856107625,0.9998560292043946,0.016968231010359026
model.enc.16x16_block2.proj,1.3,0.4538568265914913,0.7640564967390776,0.9998068957390471,0.019651239977418643
model.enc.16x16_block2.qkv,0.9,1.0304456376325826,1.1113704037988672,0.9998451569321792,0.01759722021417106
model.enc.16x16_block2.qkv,1.0,0.9270411347532045,1.0,1.0,0.0
model.enc.16x16_block2.qkv,1.2,0.7683954554200876,0.8287641021480232,0.999873708620504,0.015892350659341584
model.enc.16x16_block2.qkv,1.3,0.7077147244260236,0.7632877465162328,0.9998366774797677,0.018072586041268095
model.enc.16x16_block3.affine,0.9,0.30656121710857537,1.1144948108497943,0.9999280792901208,0.011993175024556397
model.enc.16x16_block3.affine,1.0,0.27504764133848736,1.0,1.0,0.0
model.enc.16x16_block3.affine,1.2,0.22748565366723145,0.826989251201679,0.9998935725768304,0.014589157602231817
model.enc.16x16_block3.affine,1.3,0.20931892893697293,0.7608870061133882,0.99981486346897,0.01924159002070362
model.enc.16x16_block3.conv0,0.9,0.63695582046601,1.1114928683725067,0.999793782308014,0.020307458192388776
model.enc.16x16_block3.conv0,1.0,0.5729451686354774,1.0,1.0,0.0
model.enc.16x16_block3.conv0,1.2,0.4751161714200096,0.8291020350715055,0.9998186419971965,0.019044240989910814
model.enc.16x16_block3.conv0,1.3,0.4378121632491103,0.7639756710902027,0.9997807426312242,0.020939595596805218
model.enc.16x16_block3.conv1,0.9,1.1988224731014747,1.112274840204701,0.9998247304800095,0.01872186744362411
model.enc.16x16_block3.conv1,1.0,1.0776224659019258,1.0,1.0,0.0
model.enc.16x16_block3.conv1,1.2,0.8933599819565458,0.8288730747033721,0.999834629625268,0.01818552727041809
model.enc.16x16_block3.conv1,1.3,0.8231245628110745,0.7636776302895874,0.9997954237889647,0.020226481914673675
model.enc.16x16_block3.norm0,0.9,1.2736356265091686,1.111669935657297,0.9999033307285007,0.013904287038566825
model.enc.16x16_block3.norm0,1.0,1.1455850916108554,1.0,1.0,0.0
model.enc.16x16_block3.norm0,1.2,0.9449300335382995,0.824758238020196,0.9998949214485714,0.014496415465732953
model.enc.16x16_block3.norm0,1.3,0.8696217578911812,0.7589991399963576,0.9998578018951673,0.016863451288642663
model.enc.16x16_block3.norm1,0.9,2.309049016498231,1.113119330850676,0.9999063478549907,0.013685595321149708
model.enc.16x16_block3.norm1,1.0,2.0742005866886095,1.0,1.0,0.0
model.enc.16x16_block3.norm1,1.2,1.7187577501514582,0.8285080414424373,0.9998453042522714,0.017588847736077603
model.enc.16x16_block3.norm1,1.3,1.5826454872671647,0.7628689131887976,0.9998089654525342,0.01954565426720655
model.enc.16x16_block3.norm2,0.9,9.79837695502633,1.114381975796931,0.9999125635052403,0.013223666071820286
model.enc.16x16_block3.norm2,1.0,8.791886832416253,1.0,1.0,0.0
model.enc.16x16_block3.norm2,1.2,7.275359902648819,0.8273604647777282,0.9998212697756373,0.01890577965153309
model.enc.16x16_block3.norm2,1.3,6.702331085561057,0.7621886978047095,0.9998128547367583,0.019345684354244958
model.enc.16x16_block3.proj,0.9,0.5398902364805056,1.1131662792213208,0.9998331557088427,0.018266382928684117
model.enc.16x16_block3.proj,1.0,0.4849232041544565,1.0,1.0,0.0
model.enc.16x16_block3.proj,1.2,0.40211801470413155,0.8291166820871857,0.9998505498229273,0.017288088928210762
model.enc.16x16_block3.proj,1.3,0.37052730133611755,0.7639466183407262,0.9998060618823179,0.019693618849024548
model.enc.16x16_block3.qkv,0.9,1.1017003891342276,1.1144152367052136,0.9998794533822644,0.015526709373991854
model.enc.16x16_block3.qkv,1.0,0.9884713943209907,1.0,1.0,0.0
model.enc.16x16_block3.qkv,1.2,0.817918653800711,0.8273102375318602,0.9998213150282317,0.018903386342601178
model.enc.16x16_block3.qkv,1.3,0.7527990404136381,0.7614268047363749,0.9998001789927704,0.019990049675378995
model.enc.16x16_down.affine,0.9,3.0793476813615768,1.1127403405412595,0.9999810605452804,0.006154555283375854
model.enc.16x16_down.affine,1.0,2.7673027102601226,1.0,1.0,0.0
model.enc.16x16_down.affine,1.2,2.2940850939609625,0.8289812186782756,0.9999812035055088,0.006131283362751864
model.enc.16x16_down.affine,1.3,2.1129477937597994,0.7635052277494241,0.9999537576312416,0.009616787361686212
model.enc.16x16_down.conv0,0.9,1.697381149174772,1.1124787187123681,0.9999743878879448,0.007157064211707484
model.enc.16x16_down.conv0,1.0,1.5257259730983006,1.0,1.0,0.0
model.enc.16x16_down.conv0,1.2,1.2648501229034808,0.8289879992268401,0.9999671098610471,0.008110437481699784
model.enc.16x16_down.conv0,1.3,1.1656979763225426,0.763987191374068,0.9999460620761276,0.010386189794381776
model.enc.16x16_down.conv1,0.9,0.9574578400855602,1.112406936277581,0.9999137657800989,0.013132440879807953
model.enc.16x16_down.conv1,1.0,0.8606340388880285,1.0,1.0,0.0
model.enc.16x16_down.conv1,1.2,0.7127739621807211,0.8281176804870982,0.9999050215746984,0.013782156206555434
model.enc.16x16_down.conv1,1.3,0.6571616552393057,0.7634803521098977,0.999871452951284,0.0160336387974862
model.enc.16x16_down.norm0,0.9,10.765064843521134,1.1108913401038099,0.999992240866032,0.0039393156425378915
model.enc.16x16_down.norm0,1.0,9.690399886396523,1.0,1.0,0.0
model.enc.16x16_down.norm0,1.2,8.0371375539014,0.8293815607189454,0.999987735418176,0.004952677379799115
model.enc.16x16_down.norm0,1.3,7.411757980300548,0.7648409137496243,0.9999806150456938,0.006226518516460544
model.enc.16x16_down.norm1,0.9,4.591218785913077,1.1126573876560775,0.999982054677118,0.0059908533390086545
model.enc.16x16_down.norm1,1.0,4.126280421937632,1.0,1.0,0.0
model.enc.16x16_down.norm1,1.2,3.4154820987834964,0.8277087726734192,0.9999638132973425,0.008507179076367341
model.enc.16x16_down.norm1,1.3,3.1478730187806003,0.7628436840091277,0.9999472467745779,0.010271497843131307
model.enc.16x16_down.skip,0.9,5.656686759727524,1.1123211332308023,0.9999255964952646,0.012198420946557676
model.enc.16x16_down.skip,1.0,5.085101517381453,1.0,1.0,0.0
model.enc.16x16_down.skip,1.2,4.212856950839223,0.8284024146550237,0.9999177339561854,0.012826742373932339
model.enc.16x16_down.skip,1.3,3.8839915400599514,0.7637010362156877,0.9998727489571818,0.01595261398042556
model.enc.32x32_block0.affine,0.9,6.619658727412446,1.1107169132354133,0.999997002740841,0.0024483687088643694
model.enc.32x32_block0.affine,1.0,5.95978940061092,1.0,1.0,0.0
model.enc.32x32_block0.affine,1.2,4.9814516412305485,0.8358272748634976,0.9999805061326379,0.00624398548313344
model.enc.32x32_block0.affine,1.3,4.602500499190747,0.7722284591260401,0.9999605619507697,0.008881134111198797
model.enc.32x32_block0.conv0,0.9,3.1232433158515143,1.1108293115250183,0.9999913311364919,0.0041638506057873614
model.enc.32x32_block0.conv0,1.0,2.811607695689766,1.0,1.0,0.0
model.enc.32x32_block0.conv0,1.2,2.34144570839385,0.8327488460642787,0.999964703762955,0.008401858619724976
model.enc.32x32_block0.conv0,1.3,2.1624081325318363,0.769053635905012,0.9999394141091416,0.011007638759818132
model.enc.32x32_block0.conv1,0.9,3.0059024218251897,1.1117334270706873,0.9999745041333784,0.007140804100671679
model.enc.32x32_block0.conv1,1.0,2.7037288890899256,1.0,1.0,0.0
model.enc.32x32_block0.conv1,1.2,2.241694314707823,0.8290845640367699,0.999966798585073,0.008148725515068275
model.enc.32x32_block0.conv1,1.3,2.067206924021144,0.7645356232517837,0.9999468496860917,0.010310082582635126
model.enc.32x32_block0.norm0,0.9,23.51601800382488,1.1109651377332308,0.9999976418695471,0.002171694118703763
model.enc.32x32_block0.norm0,1.0,21.167147150960762,1.0,1.0,0.0
model.enc.32x32_block0.norm0,1.2,17.57378461133024,0.830217267536625,0.999974192120595,0.0071843644648255925
model.enc.32x32_block0.norm0,1.3,16.217851058853913,0.7661467097604049,0.9999561647145224,0.009363153818151535
model.enc.32x32_block0.norm1,0.9,35.93605990987086,1.111515799423677,0.9999983577295758,0.0018123294820178812
model.enc.32x32_block0.norm1,1.0,32.33062536022915,1.0,1.0,0.0
model.enc.32x32_block0.norm1,1.2,26.886435600373485,0.8315904056461167,0.9999777678872431,0.006668113019957722
model.enc.32x32_block0.norm1,1.3,24.79815600087065,0.7669879538059496,0.9999614563856394,0.008779848695223783
model.enc.32x32_block0.skip,0.9,10.545170067143758,1.1112806892557985,0.9999848251235885,0.005509040074817898
model.enc.32x32_block0.skip,1.0,9.489060817346719,1.0,1.0,0.0
model.enc.32x32_block0.skip,1.2,7.876250097873561,0.8300153632278489,0.9999766593404107,0.006832333012402557
model.enc.32x32_block0.skip,1.3,7.267846392211293,0.7658784968657446,0.9999478859714812,0.01020908130859636
model.enc.32x32_block1.affine,0.9,2.3477152949805906,1.112603993291952,0.9999856176995315,0.0053632447348970465
model.enc.32x32_block1.affine,1.0,2.110078288041666,1.0,1.0,0.0
model.enc.32x32_block1.affine,1.2,1.7550417880398494,0.8317116461624141,0.9999629059766038,0.00861316845450368
model.enc.32x32_block1.affine,1.3,1.6180242618756846,0.766745242270772,0.9999185588844455,0.012762272464316219
model.enc.32x32_block1.conv0,0.9,2.109016107425353,1.1113583122396904,0.9999770911363389,0.006768840558451051
model.enc.32x32_block1.conv0,1.0,1.8976488221991548,1.0,1.0,0.0
model.enc.32x32_block1.conv0,1.2,1.574129182347947,0.829489137692391,0.9999681746710813,0.007978072761401915
model.enc.32x32_block1.conv0,1.3,1.4516097371017227,0.7649098273701627,0.9999452303865547,0.010465955626710417
model.enc.32x32_block1.conv1,0.9,2.1129557081413735,1.1125796604056322,0.999965806310761,0.008269595471950712
model.enc.32x32_block1.conv1,1.0,1.8990851024727378,1.0,1.0,0.0
model.enc.32x32_block1.conv1,1.2,1.5730112827340754,0.8282620768903173,0.9999547927155227,0.009508550113223524
model.enc.32x32_block1.conv1,1.3,1.4499029709982736,0.7634112762674812,0.9999172433042758,0.012864934620024842
model.enc.32x32_block1.norm0,0.9,9.112503115447257,1.1116068803321872,0.999994387714402,0.0033503044187000184
model.enc.32x32_block1.norm0,1.0,8.197549092853885,1.0,1.0,0.0
model.enc.32x32_block1.norm0,1.2,6.800382544539411,0.8295255353999872,0.9999549666037011,0.009490245760285497
model.enc.32x32_block1.norm0,1.3,6.266748274138542,0.764407465644029,0.9999233178745063,0.01238379468655853
model.enc.32x32_block1.norm1,0.9,14.662642911192892,1.1125394065129077,0.9999935859291984,0.0035816337700318454
model.enc.32x32_block1.norm1,1.0,13.17935237001693,1.0,1.0,0.0
model.enc.32x32_block1.norm1,1.2,10.909934575125728,0.8277876473587092,0.9999789656815626,0.00648599987914211
model.enc.32x32_block1.norm1,1.3,10.051851040709346,0.7626710979356558,0.9999661854730765,0.008223619058824495
model.enc.32x32_block2.affine,0.9,1.849658619984622,1.1149194045187651,0.9999736749793656,0.007255987063243441
model.enc.32x32_block2.affine,1.0,1.658962899189682,1.0,1.0,0.0
model.enc.32x32_block2.affine,1.2,1.3740348068252968,0.8282019647613036,0.9999428877275132,0.010687435761778087
model.enc.32x32_block2.affine,1.3,1.2651182086345762,0.7624875657530003,0.9998580164638612,0.016850724404406065
model.enc.32x32_block2.conv0,0.9,1.6301041926722013,1.1128799434092493,0.9999565077864531,0.009326442811766426
model.enc.32x32_block2.conv0,1.0,1.4646982412487626,1.0,1.0,0.0
model.enc.32x32_block2.conv0,1.2,1.2140198647755898,0.8288095060439864,0.9999472504984759,0.010271135309117108
model.enc.32x32_block2.conv0,1.3,1.1195590653793157,0.7642887790245149,0.9999047527377141,0.013801646732565887
model.enc.32x32_block2.conv1,0.9,2.547946943887297,1.1128076623219791,0.9999686189398701,0.007922192593513138
model.enc.32x32_block2.conv1,1.0,2.289584330588339,1.0,1.0,0.0
model.enc.32x32_block2.conv1,1.2,1.8961081630817802,0.8281137863373871,0.9999621256102804,0.008703295063927913
model.enc.32x32_block2.conv1,1.3,1.747725733770255,0.7632848915842939,0.9999309924768479,0.011747777843756326
model.enc.32x32_block2.norm0,0.9,7.883233676496055,1.113725201312832,0.9999883414968266,0.00482875454191377
model.enc.32x32_block2.norm0,1.0,7.078174903915945,1.0,1.0,0.0
model.enc.32x32_block2.norm0,1.2,5.838851032273609,0.8248881986761932,0.999974637841156,0.007122055493252811
model.enc.32x32_block2.norm0,1.3,5.371344431033304,0.758819323023956,0.9999462811960107,0.010365072226901303
model.enc.32x32_block2.norm1,0.9,7.978383051859193,1.1127691060735394,0.9999818650510505,0.00602242218900191
model.enc.32x32_block2.norm1,1.0,7.1697159102856975,1.0,1.0,0.0
model.enc.32x32_block2.norm1,1.2,5.931873508611412,0.8273288699076136,0.9999729348584598,0.007357278746827649
model.enc.32x32_block2.norm1,1.3,5.464562086931671,0.7621369492291964,0.9999530289486301,0.009692259615788753
model.enc.32x32_block3.affine,0.9,2.9376757483996405,1.1136703078899117,0.9999659952598318,0.008246715953279946
model.enc.32x32_block3.affine,1.0,2.637742815524092,1.0,1.0,0.0
model.enc.32x32_block3.affine,1.2,2.183947848895955,0.8279405157457803,0.9999754106737305,0.007012706175477106
model.enc.32x32_block3.affine,1.3,2.010734880365403,0.762239742328781,0.9999291421598555,0.011904228637586283
model.enc.32x32_block3.conv0,0.9,2.552322576439021,1.1122028446108838,0.9999830427341417,0.005823593750214742
model.enc.32x32_block3.conv0,1.0,2.2947965907419334,1.0,1.0,0.0
model.enc.32x32_block3.conv0,1.2,1.9020611886232783,0.8288428555267916,0.9999813731020852,0.00610356034358482
model.enc.32x32_block3.conv0,1.3,1.7526153698225915,0.7637060361821175,0.9999627062138347,0.00863632916837243
model.enc.32x32_block3.conv1,0.9,3.5612250649207664,1.1122095322405483,0.9999818226761443,0.006029454145814466
model.enc.32x32_block3.conv1,1.0,3.201878987860744,1.0,1.0,0.0
model.enc.32x32_block3.conv1,1.2,2.652693733666664,0.8284620616391513,0.9999779596627643,0.006639291279562799
model.enc.32x32_block3.conv1,1.3,2.444663449234951,0.7634830280499121,0.9999659731757073,0.00824939335713422
model.enc.32x32_block3.norm0,0.9,11.943372755297373,1.111868611477105,0.9999941146633989,0.003430836423471248
model.enc.32x32_block3.norm0,1.0,10.741649095266762,1.0,1.0,0.0
model.enc.32x32_block3.norm0,1.2,8.884883185451741,0.8271381069608077,0.9999937098604054,0.0035468633499913292
model.enc.32x32_block3.norm0,1.3,8.18545942803753,0.7620208703306419,0.9999879498912839,0.004909182439789914
model.enc.32x32_block3.norm1,0.9,9.06378331499343,1.1124012758918098,0.9999871008456659,0.005079187167244757
model.enc.32x32_block3.norm1,1.0,8.147838910547163,1.0,1.0,0.0
model.enc.32x32_block3.norm1,1.2,6.752426960026772,0.8287255468236795,0.9999844939526276,0.00556882880931142
model.enc.32x32_block3.norm1,1.3,6.224918249607037,0.7639742086824607,0.9999711698302839,0.007593385822810427
model.enc.32x32_conv,0.9,41.7084614562597,1.1116156890808082,0.9999953957968472,0.0030345321067223635
model.enc.32x32_conv,1.0,37.52040370761446,1.0,1.0,0.0
model.enc.32x32_conv,1.2,31.120533993778718,0.829422903250267,0.9999919082530173,0.004022863220257396
model.enc.32x32_conv,1.3,28.696732047605344,0.7648178732354916,0.9999840859575984,0.005641616040352746
model.enc.8x8_block0.affine,0.9,0.21844005406329411,1.1133672092833258,0.9998775789260752,0.015646953726840867
model.enc.8x8_block0.affine,1.0,0.1961736528399108,1.0,1.0,0.0
model.enc.8x8_block0.affine,1.2,0.1625768267633705,0.8286391420565256,0.9998790763702092,0.015550969007034555
model.enc.8x8_block0.affine,1.3,0.1496272448476126,0.7626049443608507,0.9998379490406825,0.018002101491813163
model.enc.8x8_block0.conv0,0.9,0.656322193558741,1.111038891377531,0.9997554763251115,0.022113063061216146
model.enc.8x8_block0.conv0,1.0,0.590583923151883,1.0,1.0,0.0
model.enc.8x8_block0.conv0,1.2,0.49000433723809345,0.8295236004268779,0.9997938080477361,0.020306190913286067
model.enc.8x8_block0.conv0,1.3,0.4515814489515707,0.7644484286261597,0.9997553111924822,0.022120527625333248
model.enc.8x8_block0.conv1,0.9,0.9079621211072832,1.1114677078920765,0.9997794440475242,0.021001506137025196
model.enc.8x8_block0.conv1,1.0,0.8167235612975579,1.0,1.0,0.0
model.enc.8x8_block0.conv1,1.2,0.6771613105410392,0.8289706477123764,0.9998206469738399,0.0189386875155626
model.enc.8x8_block0.conv1,1.3,0.6239595296167204,0.763807950763508,0.9997762997195601,0.021150662378857328
model.enc.8x8_block0.norm0,0.9,0.8555631127971386,1.1126627497625479,0.9997949225812319,0.020251241462893463
model.enc.8x8_block0.norm0,1.0,0.7687753151661817,1.0,1.0,0.0
model.enc.8x8_block0.norm0,1.2,0.6387979415628705,0.8307884964266279,0.999830535793859,0.018409228505420903
model.enc.8x8_block0.norm0,1.3,0.5879189223662914,0.7645813555048633,0.9997828785347816,0.02083736520546571
model.enc.8x8_block0.norm1,0.9,1.605884902649137,1.1134048981267366,0.9998216768888039,0.018884237428607717
model.enc.8x8_block0.norm1,1.0,1.442061678512853,1.0,1.0,0.0
model.enc.8x8_block0.norm1,1.2,1.193524231833661,0.8275239226508222,0.9998460903252936,0.017544106167743313
model.enc.8x8_block0.norm1,1.3,1.0992992509469308,0.7621669085815032,0.9998111893092282,0.019431565352967257
model.enc.8x8_block1.affine,0.9,0.2424143914262744,1.1133515113205565,0.9998802051825807,0.015478219666368824
model.enc.8x8_block1.affine,1.0,0.21770783887562897,1.0,1.0,0.0
model.enc.8x8_block1.affine,1.2,0.180566424922192,0.8292978876520244,0.999879412701697,0.015529328875045155
model.enc.8x8_block1.affine,1.3,0.16627519462903811,0.7636092784541978,0.999810742236889,0.019454554935056545
model.enc.8x8_block1.conv0,0.9,0.664103291558109,1.111190481754459,0.9997566112162963,0.02206169370895211
model.enc.8x8_block1.conv0,1.0,0.5975048087321855,1.0,1.0,0.0
model.enc.8x8_block1.conv0,1.2,0.4959645251895143,0.8298995556179922,0.9998073452067492,0.019628358836955594
model.enc.8x8_block1.conv0,1.3,0.4569731201138243,0.7646235083878228,0.9997660759950192,0.0216285295274944
model.enc.8x8_block1.conv1,0.9,0.8503917668246859,1.1109051053920707,0.9998008990367098,0.019954004244429994
model.enc.8x8_block1.conv1,1.0,0.7653421060700489,1.0,1.0,0.0
model.enc.8x8_block1.conv1,1.2,0.6348729852455772,0.8293862275547389,0.9998286537530047,0.018511162428498026
model.enc.8x8_block1.conv1,1.3,0.5850179708652161,0.7642149960715819,0.9997742697010109,0.021246403079354683
model.enc.8x8_block1.norm0,0.9,0.9792476433329643,1.111476143523567,0.9998400549442183,0.01788475689358072
model.enc.8x8_block1.norm0,1.0,0.8808925168741308,1.0,1.0,0.0
model.enc.8x8_block1.norm0,1.2,0.7290053239699256,0.8274583122925213,0.9998580413026582,0.01684925050000882
model.enc.8x8_block1.norm0,1.3,0.6708791184386371,0.7614536004808702,0.9998206236788908,0.01893991727420389
model.enc.8x8_block1.norm1,0.9,1.5890554957278238,1.1104990922376528,0.9998505741664375,0.017286680972504898
model.enc.8x8_block1.norm1,1.0,1.4307243120607451,1.0,1.0,0.0
model.enc.8x8_block1.norm1,1.2,1.185551388449396,0.8285193612937952,0.9998577917119702,0.01686405505394546
model.enc.8x8_block1.norm1,1.3,1.0915473146920494,0.7627757997086511,0.9997934735450581,0.020322653781130347
model.enc.8x8_block2.affine,0.9,0.2545059057958767,1.1143813555103648,0.9999095532599801,0.013449360558293755
model.enc.8x8_block2.affine,1.0,0.22836247690974107,1.0,1.0,0.0
model.enc.8x8_block2.affine,1.2,0.1895081951589502,0.8297725130747065,0.9998982165305645,0.014267325572667765
model.enc.8x8_block2.affine,1.3,0.17466219221277798,0.7647033736452495,0.99981314956889,0.01933044099694661
model.enc.8x8_block2.conv0,0.9,0.483645680526184,1.1126134802126952,0.9997515452151465,0.022290083892328102
model.enc.8x8_block2.conv0,1.0,0.4345853479595172,1.0,1.0,0.0
model.enc.8x8_block2.conv0,1.2,0.36083228252967714,0.8301104407249217,0.9997825920622764,0.020851105707754225
model.enc.8x8_block2.conv0,1.3,0.33247582331726233,0.7648319774506513,0.9997261386846207,0.023401872376769786
model.enc.8x8_block2.conv1,0.9,0.6327880426651068,1.1126063592543498,0.9998280465098767,0.018543931952091385
model.enc.8x8_block2.conv1,1.0,0.5686460690164249,1.0,1.0,0.0
model.enc.8x8_block2.conv1,1.2,0.4717252340829638,0.829421380435655,0.9998345932453591,0.01818752731647074
model.enc.8x8_block2.conv1,1.3,0.4348151035136321,0.7644670846288308,0.9997610456808854,0.021859815622792326
model.enc.8x8_block2.norm0,0.9,0.7141894054092056,1.1099186705633497,0.9997779851563214,0.02107084233642654
model.enc.8x8_block2.norm0,1.0,0.6433181670847952,1.0,1.0,0.0
model.enc.8x8_block2.norm0,1.2,0.5331419236710615,0.8285718131503861,0.9998000090927092,0.019998545402575188
model.enc.8x8_block2.norm0,1.3,0.49069720838856923,0.7625679214659277,0.9997484989289995,0.02242629905294694
model.enc.8x8_block2.norm1,0.9,1.2401281530757862,1.1120746697576513,0.9998813950761277,0.015401161664508674
model.enc.8x8_block2.norm1,1.0,1.1150160160026137,1.0,1.0,0.0
model.enc.8x8_block2.norm1,1.2,0.9252355149471373,0.8297030992926552,0.9998883844089946,0.014940506148405277
model.enc.8x8_block2.norm1,1.3,0.8526056395520595,0.7645410201013971,0.9998473417932188,0.017472638868649627
model.enc.8x8_block3.affine,0.9,0.4977098457478655,1.1193047505614275,0.9999401483586884,0.010940735825528907
model.enc.8x8_block3.affine,1.0,0.4446332035552169,1.0,1.0,0.0
model.enc.8x8_block3.affine,1.2,0.36748742946178425,0.8263108733914281,0.999776376859027,0.021147015738324997
model.enc.8x8_block3.affine,1.3,0.3385354243587451,0.7610690282816868,0.9995898089912871,0.028639374308149917
model.enc.8x8_block3.conv0,0.9,0.2665242318982233,1.1153199856087883,0.9999006107776669,0.014098530648566095
model.enc.8x8_block3.conv0,1.0,0.23894285559369438,1.0,1.0,0.0
model.enc.8x8_block3.conv0,1.2,0.19797588269210967,0.8284138614685725,0.9998368032561822,0.018065626323440772
model.enc.8x8_block3.conv0,1.3,0.1827465422098716,0.76459034498787,0.9997092047900913,0.024114432565650643
model.enc.8x8_block3.conv1,0.9,0.293446396068783,1.1154213719904345,0.9999030896668273,0.013921611786459514
model.enc.8x8_block3.conv1,1.0,0.26305570742039525,1.0,1.0,0.0
model.enc.8x8_block3.conv1,1.2,0.21797970265110625,0.8285156487748986,0.9998443315898459,0.017644052472558375
model.enc.8x8_block3.conv1,1.3,0.20093764119066287,0.7636596956649875,0.9997382286427066,0.0228795583511421
model.enc.8x8_block3.norm0,0.9,0.8404025063372866,1.1177408355236185,0.9999370806166554,0.011217611503362306
model.enc.8x8_block3.norm0,1.0,0.7518286905355437,1.0,1.0,0.0
model.enc.8x8_block3.norm0,1.2,0.6217963888313486,0.8269359606355005,0.9998677888912112,0.01626052698409601
model.enc.8x8_block3.norm0,1.3,0.572205644704076,0.7608969458482935,0.9997527282791273,0.022236957940362064
model.enc.8x8_block3.norm1,0.9,0.6896010627633612,1.1164897625337813,0.9999274335149023,0.01204689604423752
model.enc.8x8_block3.norm1,1.0,0.6176062190424726,1.0,1.0,0.0
model.enc.8x8_block3.norm1,1.2,0.5111929905070213,0.8275594586791809,0.9998295708255887,0.018461562846066478
model.enc.8x8_block3.norm1,1.3,0.47061989466391574,0.7618106628585611,0.999743122738816,0.022664698022267834
model.enc.8x8_down.affine,0.9,0.3790761516223556,1.1164495541058432,0.9998926505908017,0.01465221124953338
model.enc.8x8_down.affine,1.0,0.33950074737143376,1.0,1.0,0.0
model.enc.8x8_down.affine,1.2,0.2810741561889242,0.8278320308948474,0.999912610243344,0.01322013147977518
model.enc.8x8_down.affine,1.3,0.2585313617710455,0.7614045683625604,0.9998687131816433,0.01620359220928521
model.enc.8x8_down.conv0,0.9,0.6486403840632391,1.1115486497722773,0.9997460694270964,0.022534344123380262
model.enc.8x8_down.conv0,1.0,0.5833983735860403,1.0,1.0,0.0
model.enc.8x8_down.conv0,1.2,0.4841808400694607,0.829753813134343,0.9997855862903312,0.020707038564186684
model.enc.8x8_down.conv0,1.3,0.44626857484740756,0.7647582259285512,0.9997538037398604,0.02218855352835283
model.enc.8x8_down.conv1,0.9,0.8663767895477175,1.1112583983860331,0.9997593727979447,0.021936191617057253
model.enc.8x8_down.conv1,1.0,0.7794481616363272,1.0,1.0,0.0
model.enc.8x8_down.conv1,1.2,0.6468070295398862,0.8296553951420758,0.9997933587629225,0.020328299819564823
