layer,gap,mean_grad_l2,scalar_fit_to_g1,cosine_to_g1,direction_residual,gradient_variance_trace,normalized_noise_scale
model.dec.8x8_block3.norm0,0.9,0.2971713602766601,1.1079887285938557,0.9991610739307342,0.040953001618712,2.036535350260904,23.060995367744866
model.dec.8x8_block3.norm0,1.0,0.26798292059550777,1.0,1.0,0.0,1.6382122762078668,22.811610322836476
model.dec.8x8_block3.norm0,1.2,0.2215494302812886,0.8258977169606595,0.998993687428011,0.044851003098984044,1.1265129157689144,22.950645257962364
model.dec.8x8_block3.norm0,1.3,0.203710894171183,0.7593204593886931,0.9988906837938256,0.047089296341136684,0.9533051073456912,22.972243424194424
model.dec.8x8_block3.norm1,0.9,0.2356542495607558,1.1165557438581992,0.9993664408742009,0.035590965910358714,0.8521908295411815,15.34568590407171
model.dec.8x8_block3.norm1,1.0,0.21092090561160734,1.0,1.0,0.0,0.6880389038338866,15.465848106715171
model.dec.8x8_block3.norm1,1.2,0.1733701925909008,0.8210638428351476,0.9989002533116234,0.04688586070421226,0.4728392300405801,15.731300904242943
model.dec.8x8_block3.norm1,1.3,0.1587842362915746,0.7518168350021065,0.9986752551525855,0.05145614390836232,0.4011507861033783,15.910831574649936
model.dec.8x8_block3.skip,0.9,0.766330607701062,1.1138509880793424,0.998229178904469,0.059485345957718795,27.352430393905028,46.576149034446345
model.dec.8x8_block3.skip,1.0,0.6867826859083442,1.0,1.0,0.0,22.039557576520863,46.7266016313562
model.dec.8x8_block3.skip,1.2,0.5675878532909295,0.824607343905009,0.9977768960051105,0.06664282255732286,15.200021544927845,47.18218162509463
model.dec.8x8_block3.skip,1.3,0.5217790764984883,0.7580021061197972,0.9977071634581812,0.0676787705579087,12.88615807882998,47.33148551208355
model.dec.8x8_block4.affine,0.9,0.08262055917868161,1.1335633107410361,0.9995769911427212,0.029083307550283766,0.0474281674696426,6.9480043992842795
model.dec.8x8_block4.affine,1.0,0.07285487203742294,1.0,1.0,0.0,0.03837486127336491,7.229855528394515
model.dec.8x8_block4.affine,1.2,0.058306527295173764,0.7994779859986113,0.9989596202805694,0.04560347628087578,0.026494016645697886,7.793157494641816
model.dec.8x8_block4.affine,1.3,0.05295363395346913,0.7254897354241868,0.998146074077514,0.06086390394680417,0.02248026673656483,8.016963788792054
model.dec.8x8_block4.conv0,0.9,0.1185825195641499,1.1140855773101392,0.9981413302741183,0.06094165077033573,0.6830180150241633,48.57253961958539
model.dec.8x8_block4.conv0,1.0,0.10624149188861422,1.0,1.0,0.0,0.5503491105105612,48.75845633649888
model.dec.8x8_block4.conv0,1.2,0.08780717771429421,0.8245376938128413,0.9976418442021416,0.06863490873418553,0.37976091241620763,49.25498889120141
model.dec.8x8_block4.conv0,1.3,0.08075673793049787,0.758183235575529,0.9974464067853447,0.07141894420253539,0.32187452952214174,49.35476358417188
model.dec.8x8_block4.conv1,0.9,0.07072198695882238,1.1140301586952035,0.9982016416978564,0.05994566299328113,0.22838759603646172,45.66291219508053
model.dec.8x8_block4.conv1,1.0,0.06336884413355053,1.0,1.0,0.0,0.1840903097384677,45.84366785824444
model.dec.8x8_block4.conv1,1.2,0.05239788346195567,0.8250537618628301,0.9978018153203821,0.06626867543077766,0.12716500274738846,46.31696734384711
model.dec.8x8_block4.conv1,1.3,0.04812827802358422,0.7575477434765295,0.9974369923761526,0.07155030565703527,0.10786716780044216,46.56811182169726
model.dec.8x8_block4.norm0,0.9,0.2723726484284777,1.1172782449084075,0.99923704932615,0.03905533579383897,1.3050101395169649,17.590852966997346
model.dec.8x8_block4.norm0,1.0,0.2435962955272009,1.0,1.0,0.0,1.0543915913596353,17.76890129126787
model.dec.8x8_block4.norm0,1.2,0.19853319393830993,0.8140136577129969,0.9987786303838325,0.04940898186155721,0.7265046253049932,18.431985696453193
model.dec.8x8_block4.norm0,1.3,0.18128603239616256,0.742887512766248,0.9982271866804056,0.0595187682342553,0.6147450532536187,18.705372208457653
model.dec.8x8_block4.norm1,0.9,0.27991708080770744,1.1265879335521143,0.9995030784056638,0.031521361924922386,0.6396809376743285,8.164030309046774
model.dec.8x8_block4.norm1,1.0,0.24834100884029078,1.0,1.0,0.0,0.5178780245028315,8.397124660671894
model.dec.8x8_block4.norm1,1.2,0.20060839450110532,0.8068838976961398,0.9988732608581903,0.04745744138199877,0.3564126484817971,8.8563526961269
model.dec.8x8_block4.norm1,1.3,0.18276073962230338,0.7344398934566917,0.9979798968341017,0.06353050853720288,0.30225464599873997,9.049137166455205
model.dec.8x8_block4.skip,0.9,0.934071147157018,1.115117911492647,0.9984365007834733,0.0558977092844902,34.55254641595187,39.602275858254664
model.dec.8x8_block4.skip,1.0,0.8363337347903477,1.0,1.0,0.0,27.861468487339366,39.833161106733534
model.dec.8x8_block4.skip,1.2,0.6899953072773263,0.8234101720107372,0.9980440405304359,0.06251474355447283,19.2363556886655,40.404573295666246
model.dec.8x8_block4.skip,1.3,0.633644125891485,0.7558777277425328,0.9976673297465648,0.06826345403185415,16.323612334124856,40.65607472612549
model.dec.8x8_in0.affine,0.9,0.1077521533414581,1.1185919598680292,0.9990809611471447,0.042862956889339464,0.3008854405429517,25.914883296156738
model.dec.8x8_in0.affine,1.0,0.09623985223240773,1.0,1.0,0.0,0.24387238462291957,26.330113419119552
model.dec.8x8_in0.affine,1.2,0.07917181502578678,0.8213713350970036,0.9984444071659139,0.05575630725852217,0.17262564845102335,27.54001169416947
model.dec.8x8_in0.affine,1.3,0.07322776521236554,0.7595315077948794,0.9982169995772797,0.059689377236934245,0.1480972074182897,27.618196074763016
model.dec.8x8_in0.conv0,0.9,0.06297101106058367,1.1176840852853616,0.9985059017898923,0.05464397579563543,0.15710498747743679,39.619468003008116
model.dec.8x8_in0.conv0,1.0,0.05625643866049678,1.0,1.0,0.0,0.1262509507784433,39.89240196455562
model.dec.8x8_in0.conv0,1.2,0.04670550881148705,0.8287609793366645,0.9982364475772398,0.05936324391719603,0.08813521624549073,40.40296702899473
model.dec.8x8_in0.conv0,1.3,0.04310857882124361,0.7648981801321749,0.9981875702876619,0.06017951913412271,0.07516245527474473,40.445810933271865
model.dec.8x8_in0.conv1,0.9,0.06666022169425369,1.1192014043234038,0.9987343296801979,0.0502965080124389,0.15712684222044623,35.36037606857143
model.dec.8x8_in0.conv1,1.0,0.05948513964775739,1.0,1.0,0.0,0.1264376669514065,35.73217913992186
model.dec.8x8_in0.conv1,1.2,0.0493117540925472,0.827719152470782,0.9984838357492004,0.055045705986606325,0.08830728109139514,36.31579959189134
model.dec.8x8_in0.conv1,1.3,0.045627733216134836,0.7657977000760098,0.9983748900075592,0.05698753374549779,0.07521144339328306,36.126520615632614
model.dec.8x8_in0.norm0,0.9,0.1706739376139076,1.1134381434478533,0.999193548665933,0.040152861720927406,0.6956058274494431,23.87969608472899
model.dec.8x8_in0.norm0,1.0,0.15316189623354257,1.0,1.0,0.0,0.5576982197823172,23.773755347935474
model.dec.8x8_in0.norm0,1.2,0.12775189240499615,0.8334277049486437,0.9991974698803879,0.04005516426918498,0.39218885844365087,24.030376075032606
model.dec.8x8_in0.norm0,1.3,0.1176632912370633,0.7674520297386664,0.9989896331068241,0.044941216551101816,0.3341454765353323,24.13535004550093
model.dec.8x8_in0.norm1,0.9,0.16733917337533613,1.1202830258048861,0.9992329965609429,0.03915888895051472,0.565435823592739,20.192406539322732
model.dec.8x8_in0.norm1,1.0,0.14925766061101642,1.0,1.0,0.0,0.4537452143946248,20.367550263980846
model.dec.8x8_in0.norm1,1.2,0.12279199912812967,0.8217987620891014,0.9989230698529213,0.04639720374780826,0.3172494604991702,21.040727519601006
model.dec.8x8_in0.norm1,1.3,0.11254851682870418,0.7529794790527939,0.9985734037044071,0.053396230336936495,0.27055619952893306,21.358853522111744
model.dec.8x8_in0.norm2,0.9,0.731371661558971,1.1270279815432875,0.9996429552350349,0.026720068281459963,8.625008058391531,16.124388447237017
model.dec.8x8_in0.norm2,1.0,0.648706634714452,1.0,1.0,0.0,6.891189235013368,16.37561037106073
model.dec.8x8_in0.norm2,1.2,0.5376839071049155,0.8283751888147947,0.9994208008017235,0.03403032360765201,4.852048799337394,16.783057545188672
model.dec.8x8_in0.norm2,1.3,0.5005588312166179,0.7710167812593549,0.9992106227822759,0.039725700988862,4.139297041789466,16.52023942858691
model.dec.8x8_in0.proj,0.9,0.033127667715712225,1.122195121920808,0.9986205404253565,0.052507297022122666,0.04056089761639596,36.95947850078781
model.dec.8x8_in0.proj,1.0,0.02947969456565748,1.0,1.0,0.0,0.032739625032442196,37.67278629655926
model.dec.8x8_in0.proj,1.2,0.02437076452554012,0.8252693813104061,0.9982735367174822,0.05873624000197786,0.022782495335407577,38.35862075836282
model.dec.8x8_in0.proj,1.3,0.022421743683577598,0.7590964582248749,0.998046006151252,0.06248335462773148,0.01939543051122787,38.5798608336834
model.dec.8x8_in0.qkv,0.9,0.0835024634930972,1.124459903018397,0.9995113668913501,0.0312574383944868,0.1363264246390846,19.551562399830065
model.dec.8x8_in0.qkv,1.0,0.0742237773003233,1.0,1.0,0.0,0.10903322749143003,19.791228982309256
model.dec.8x8_in0.qkv,1.2,0.061374696416859484,0.826354427439,0.9993556070204836,0.03589388132705551,0.07684759388418133,20.40100490634526
model.dec.8x8_in0.qkv,1.3,0.05710511055832758,0.7686896055569657,0.9991232927858031,0.0418646128950728,0.06554329757787447,20.099179751580262
model.dec.8x8_in1.affine,0.9,0.05844595072265089,1.1403234161016087,0.9993145199084048,0.03702013371443195,0.0752939632015631,22.042015441706837
model.dec.8x8_in1.affine,1.0,0.05121870371360671,1.0,1.0,0.0,0.061221131682738086,23.336954946932394
model.dec.8x8_in1.affine,1.2,0.04150239010033469,0.8091633202374632,0.9986002313352712,0.052892135305190116,0.04316236344027734,25.058726775330758
model.dec.8x8_in1.affine,1.3,0.03838069013808769,0.7480417108314718,0.998255284484199,0.05904563488837089,0.0371154877466215,25.195884727121506
model.dec.8x8_in1.conv0,0.9,0.05248104648245789,1.1243787151262685,0.9987808731419058,0.049363624724008015,0.08559938490504058,31.078902300219053
model.dec.8x8_in1.conv0,1.0,0.04661869237115873,1.0,1.0,0.0,0.06937693120961821,31.922354066792522
model.dec.8x8_in1.conv0,1.2,0.0384173373309734,0.8228286338379734,0.998486558935639,0.05499628737348657,0.04827998378125583,32.71241396732642
model.dec.8x8_in1.conv0,1.3,0.035364458647454716,0.7572941365642799,0.9982921763037753,0.058418582066599535,0.041180829537123154,32.927674650555744
model.dec.8x8_in1.conv1,0.9,0.05184617301388598,1.1215055017209516,0.9987153661545689,0.050671662758839546,0.0852091506360589,31.69953026302855
model.dec.8x8_in1.conv1,1.0,0.04616969741639291,1.0,1.0,0.0,0.06887643614733203,32.31146213422369
model.dec.8x8_in1.conv1,1.2,0.037990197514814486,0.8216303129069998,0.998531869181772,0.05416739082101779,0.047741346945049765,33.078938509483116
model.dec.8x8_in1.conv1,1.3,0.034992269072888944,0.7566545368820111,0.9983494052304733,0.05743226511256941,0.04064092774465942,33.1909285929865
model.dec.8x8_in1.norm0,0.9,0.10395050707928963,1.1387975706901885,0.999201698667324,0.039949535420757576,0.21056746178998237,19.486688267824416
model.dec.8x8_in1.norm0,1.0,0.09120806535265537,1.0,1.0,0.0,0.1696717997012867,20.395914311429625
model.dec.8x8_in1.norm0,1.2,0.07508545242717106,0.8224572060258136,0.9990581154149012,0.04339218850929247,0.11902412655254253,21.111709399267426
model.dec.8x8_in1.norm0,1.3,0.06978245990126554,0.7642891269446589,0.9989520681461124,0.045768608746661305,0.1014519163258905,20.83376232964771
model.dec.8x8_in1.norm1,0.9,0.17133198582020273,1.1234956115620403,0.9991957343230609,0.04009843526372355,0.4851720448330449,16.527945498472445
model.dec.8x8_in1.norm1,1.0,0.15237637568216905,1.0,1.0,0.0,0.39094359432700276,16.83754705643544
model.dec.8x8_in1.norm1,1.2,0.12472836159581538,0.8179614667322218,0.9992755629406797,0.03805718473018552,0.2690368551064773,17.293438051008998
model.dec.8x8_in1.norm1,1.3,0.11467077599558383,0.7520430642847034,0.9993269470595436,0.036683141640981395,0.22804763882698934,17.342834394191907
model.enc.16x16_block0.affine,0.9,0.2521372858369435,1.1114764378069963,0.9997117009297457,0.02401072727250955,0.2079736260968784,3.2714035223713114
model.enc.16x16_block0.affine,1.0,0.22678357031949095,1.0,1.0,0.0,0.1666732402706318,3.240728900093654
model.enc.16x16_block0.affine,1.2,0.18652945239600538,0.82181110055567,0.99916261543797,0.040915374997118475,0.11497453288764059,3.304508119568943
model.enc.16x16_block0.affine,1.3,0.17136735203530779,0.7544513562315258,0.9984233879234794,0.05613143902841937,0.09695063189474569,3.301372063110416
model.enc.16x16_block0.conv0,0.9,0.3225253854595392,1.1145012024176024,0.9989243286283802,0.046370094612147965,2.2269511783797062,21.408334908844928
model.enc.16x16_block0.conv0,1.0,0.2890786061395919,1.0,1.0,0.0,1.782027890563806,21.3246834412559
model.enc.16x16_block0.conv0,1.2,0.2379173482516201,0.8219131823196482,0.9986557048435087,0.051834189330159826,1.2182297171847931,21.52171955815344
model.enc.16x16_block0.conv0,1.3,0.21837917727130451,0.7542021402339869,0.9983722173999907,0.0570343363582458,1.0267690149620234,21.530311014133993
model.enc.16x16_block0.conv1,0.9,0.42378651089944935,1.1170500300002988,0.9990706777054973,0.04310198312233984,3.1255241217864187,17.403179393028804
model.enc.16x16_block0.conv1,1.0,0.37902749677796227,1.0,1.0,0.0,2.502697145166874,17.420750614349256
model.enc.16x16_block0.conv1,1.2,0.31145852108485717,0.8205991727320139,0.9986230243928423,0.052460033859048724,1.7088081747536898,17.615414986248307
model.enc.16x16_block0.conv1,1.3,0.2850448667261622,0.7506424224630373,0.9981380181627287,0.060995874435735425,1.439911837959604,17.721866207173946
model.enc.16x16_block0.norm0,0.9,0.9211610233041194,1.1121969634709952,0.9995511496031688,0.029958293125338934,6.614649013163004,7.795351405335291
model.enc.16x16_block0.norm0,1.0,0.8278637597964238,1.0,1.0,0.0,5.282998496064177,7.708373398772425
model.enc.16x16_block0.norm0,1.2,0.6862172571698977,0.8281776126185869,0.9991270621629095,0.04177455749273269,3.5862562538541805,7.615844137325599
model.enc.16x16_block0.norm0,1.3,0.6289801407300982,0.7589945107333099,0.9989886939692011,0.04496208760400323,3.0263848885316693,7.649803736890714
model.enc.16x16_block0.norm1,0.9,2.062529149532789,1.115096891928403,0.9995769677959138,0.02908410995590427,19.25636071936559,4.526619839470822
model.enc.16x16_block0.norm1,1.0,1.8488587388270137,1.0,1.0,0.0,15.403825866332285,4.5063107797847906
model.enc.16x16_block0.norm1,1.2,1.5205544509451554,0.8218739411643216,0.9993254877464841,0.03672287489088434,10.521320081083912,4.550575029199342
model.enc.16x16_block0.norm1,1.3,1.3909956295982915,0.7515073107518065,0.9988750713595861,0.04741931902064668,8.870091655162105,4.584337431369995
model.enc.16x16_block0.norm2,0.9,14.1641870623341,1.1203510453785326,0.9996840781066586,0.02513451770056241,664.1091734983848,3.3102147676932563
model.enc.16x16_block0.norm2,1.0,12.638638883722013,1.0,1.0,0.0,533.1590805671767,3.3377684097714777
model.enc.16x16_block0.norm2,1.2,10.332880841729194,0.8166495023902364,0.9988829169111187,0.04725376496253742,362.51257793948935,3.395316292083477
model.enc.16x16_block0.norm2,1.3,9.416862281676199,0.7435913200758334,0.9979950741974503,0.06329164145150433,306.26502881026437,3.4537028673327517
model.enc.16x16_block0.proj,0.9,0.49855004387203233,1.1181480088783948,0.9991909170688061,0.04021829493151329,3.609536509763671,14.52225041826252
model.enc.16x16_block0.proj,1.0,0.44551049734540626,1.0,1.0,0.0,2.8904215562250184,14.562814057310659
model.enc.16x16_block0.proj,1.2,0.36515480287070984,0.8185596796037564,0.9986913142048603,0.05114351309568765,1.9775730627050345,14.831275531983463
model.enc.16x16_block0.proj,1.3,0.33453603815150995,0.7494733190559291,0.9980934579266412,0.06172073593242386,1.6682469977976988,14.906460489457928
model.enc.16x16_block0.qkv,0.9,1.049397347174638,1.1191462218472732,0.9994400356108121,0.03346065179071204,8.168497001295469,7.417579846485549
model.enc.16x16_block0.qkv,1.0,0.9371516443123373,1.0,1.0,0.0,6.540815035191951,7.447527663030325
model.enc.16x16_block0.qkv,1.2,0.7656116616712458,0.8159107483102691,0.9987205494257634,0.05056939939035392,4.462051356445237,7.612327856126846
model.enc.16x16_block0.qkv,1.3,0.6984678986917683,0.7437671131627619,0.9979307200680909,0.06429835102381459,3.760898740555546,7.709012301819479
model.enc.16x16_block1.affine,0.9,0.2834240712607179,1.1143721971305671,0.9997119752366925,0.023999303497198157,0.3014315134142563,3.7524523805356953
model.enc.16x16_block1.affine,1.0,0.254261941243029,1.0,1.0,0.0,0.24224962441492953,3.747144107910055
model.enc.16x16_block1.affine,1.2,0.20889182266146936,0.8211077645715924,0.9994477118811911,0.03323057651397743,0.16620466614880597,3.808906691791512
model.enc.16x16_block1.affine,1.3,0.19157394485269727,0.7527036343340187,0.9990079151609433,0.04453297032295495,0.14030365348210186,3.8229277970391204
model.enc.16x16_block1.conv0,0.9,0.3235604240837375,1.1153768659197105,0.9985981487167559,0.05293144036834887,3.0555036126878803,29.18582738773703
model.enc.16x16_block1.conv0,1.0,0.28968400758572593,1.0,1.0,0.0,2.4480115899478467,29.171880749774754
model.enc.16x16_block1.conv0,1.2,0.23823726235547044,0.8211601588249849,0.9984876560712826,0.054976364678616114,1.6720444426690775,29.45970794338155
model.enc.16x16_block1.conv0,1.3,0.21845716631728618,0.7529498052208805,0.9984452364931051,0.05574145427083084,1.4086716551549068,29.51733770302185
model.enc.16x16_block1.conv1,0.9,0.4645006797684813,1.1167382529745655,0.9988346199618389,0.0482638784774802,5.476832651021717,25.383807355668043
model.enc.16x16_block1.conv1,1.0,0.41545936007184825,1.0,1.0,0.0,4.385556910943715,25.407834712888288
model.enc.16x16_block1.conv1,1.2,0.3418663302336919,0.8216642473481268,0.9985426238489714,0.05396877205210274,2.9964226177575313,25.638369745285853
model.enc.16x16_block1.conv1,1.3,0.31302882397496984,0.7522316899497175,0.9983799337190247,0.05689910321961129,2.5246710009449504,25.76535510630319
model.enc.16x16_block1.norm0,0.9,0.9447818975925115,1.1152145622255258,0.9992464115835665,0.03881506070284632,9.578126420709452,10.730437716864449
model.enc.16x16_block1.norm0,1.0,0.8465365794851536,1.0,1.0,0.0,7.645110664337782,10.668228722064557
model.enc.16x16_block1.norm0,1.2,0.6940936207768911,0.8192895334706083,0.9992291219964015,0.03925763307053533,5.216641938665914,10.82816643846998
model.enc.16x16_block1.norm0,1.3,0.6363678389475075,0.7511684986662537,0.9992516474899696,0.0386800334614835,4.398104180198827,10.860481161225971
model.enc.16x16_block1.norm1,0.9,1.6695215271570703,1.116425393617837,0.9994295548063886,0.0337722516202866,21.32411078296632,7.6504482797900994
model.enc.16x16_block1.norm1,1.0,1.4945639593696305,1.0,1.0,0.0,17.173167980180203,7.688142200697394
model.enc.16x16_block1.norm1,1.2,1.2225034522831615,0.8173614047873878,0.9992600798742036,0.03846157523815366,11.692462144287397,7.823584616409725
model.enc.16x16_block1.norm1,1.3,1.1192652453835332,0.748088475645662,0.9989286085057075,0.04627780363036806,9.834330822011946,7.850164844126711
model.enc.16x16_block1.norm2,0.9,13.238734145068099,1.1231287046893663,0.9996882826440948,0.02496672874248011,628.9181439404011,3.5884029266647497
model.enc.16x16_block1.norm2,1.0,11.783696157534571,1.0,1.0,0.0,501.9151427367399,3.6146581181799604
model.enc.16x16_block1.norm2,1.2,9.58115465936013,0.8124975417022304,0.9992766530294445,0.03802855125127751,344.45023788178685,3.752241545907192
model.enc.16x16_block1.norm2,1.3,8.745803114583438,0.7412449533933149,0.9987196366824141,0.05058742239872448,290.3404590737222,3.795842347542133
model.enc.16x16_block1.proj,0.9,0.3177072847414571,1.1203589337562567,0.9989749859504128,0.04526563205537487,2.439342635345666,24.16676175695458
model.enc.16x16_block1.proj,1.0,0.2832856692157104,1.0,1.0,0.0,1.956415853166543,24.378779715504834
model.enc.16x16_block1.proj,1.2,0.23211999511648063,0.8181840913112219,0.9985345197531884,0.054118507566909474,1.3367567458180136,24.810029398857385
model.enc.16x16_block1.proj,1.3,0.21227064597244638,0.747907580746252,0.9981196342649599,0.06129596801407675,1.127707890125663,25.027457696197562
model.enc.16x16_block1.qkv,0.9,0.8366165397325495,1.1190183437015433,0.9993070367481108,0.037221583868905256,7.3020160463663215,10.432535963568498
model.enc.16x16_block1.qkv,1.0,0.7471162558864843,1.0,1.0,0.0,5.841204600204657,10.46468226656726
model.enc.16x16_block1.qkv,1.2,0.6099227190697035,0.8153461162739599,0.9987467569191678,0.05004913129560678,4.001262034468963,10.755915257561021
model.enc.16x16_block1.qkv,1.3,0.5573131495639905,0.7444333864774757,0.9979636850432643,0.06378466379050877,3.3727412151214233,10.858865138054325
model.enc.16x16_block2.affine,0.9,0.13090142228194573,1.1155519885073724,0.9994421883915718,0.03339628816299811,0.25152966874169186,14.679135799327634
model.enc.16x16_block2.affine,1.0,0.11727683272214659,1.0,1.0,0.0,0.20192622355564133,14.681426866338956
model.enc.16x16_block2.affine,1.2,0.09674549362512369,0.8242444166147774,0.9991656556537722,0.04084106465272346,0.1384713080428243,14.794432305090648
model.enc.16x16_block2.affine,1.3,0.08871947722988822,0.755592270183488,0.998805121978372,0.04887052598212275,0.1167291655210306,14.830009614947407
model.enc.16x16_block2.conv0,0.9,0.26959467079589367,1.1152766341093232,0.9980803518438084,0.06193231194893246,3.391266689562909,46.65942021482479
model.enc.16x16_block2.conv0,1.0,0.24126493432552754,1.0,1.0,0.0,2.7166986205949204,46.671638809137384
model.enc.16x16_block2.conv0,1.2,0.19945386213196695,0.8251321138182062,0.9981027347493361,0.06157053585844809,1.854877597101136,46.6262357813824
model.enc.16x16_block2.conv0,1.3,0.18302238755353803,0.7572256600217723,0.9981948196436665,0.06005915447746443,1.562521558042975,46.6463412401883
model.enc.16x16_block2.conv1,0.9,0.4191326678743462,1.1163186456557386,0.9984111638017868,0.05634845158441944,6.617236360249366,37.668092124986316
model.enc.16x16_block2.conv1,1.0,0.3748631596796106,1.0,1.0,0.0,5.304874376271898,37.75109741206023
model.enc.16x16_block2.conv1,1.2,0.30997438034132374,0.8255528364808011,0.9983707183312711,0.057060571138935874,3.623061859204303,37.707188163731516
model.enc.16x16_block2.conv1,1.3,0.2844822042847036,0.7576743682312346,0.9983900694159699,0.0567209775266123,3.052636401602981,37.719408173409384
model.enc.16x16_block2.norm0,0.9,0.5667266434530629,1.1246781688765675,0.998845265512892,0.048043059462115824,8.445793038039639,26.296210877628273
model.enc.16x16_block2.norm0,1.0,0.503319296415747,1.0,1.0,0.0,6.765815212778796,26.707483609407664
model.enc.16x16_block2.norm0,1.2,0.41932067516914884,0.8319204969410904,0.9985714132157233,0.053433441853890075,4.611339458356914,26.22614999079476
model.enc.16x16_block2.norm0,1.3,0.38309875845926195,0.7601064152557551,0.9986360375226974,0.05221172819363425,3.880710946054441,26.44172636352219
model.enc.16x16_block2.norm1,0.9,0.9637745797751679,1.1162535057688425,0.9990738146668826,0.04302920923005244,20.893267410345892,22.493416667594627
model.enc.16x16_block2.norm1,1.0,0.8626014977052582,1.0,1.0,0.0,16.753911700711832,22.516236751984604
model.enc.16x16_block2.norm1,1.2,0.7144663724196418,0.8274652361190533,0.9990291769198846,0.044053418287099015,11.430966750875307,22.39336587689257
model.enc.16x16_block2.norm1,1.3,0.6564367872292759,0.759997630608264,0.9986873179095022,0.05122149008692419,9.605839284028507,22.29202357241431
model.enc.16x16_block2.norm2,0.9,6.104486080255702,1.1269673242605556,0.9994621898527778,0.03279224076957285,427.74106639403874,11.478436401805597
model.enc.16x16_block2.norm2,1.0,5.41382424703519,1.0,1.0,0.0,342.5085503137826,11.685925463581789
model.enc.16x16_block2.norm2,1.2,4.462527615440347,0.8237518110493417,0.9993546062925626,0.03592173272320658,234.12121369740976,11.756523965949002
model.enc.16x16_block2.norm2,1.3,4.074157868907053,0.7518878719952304,0.9991239719808548,0.04184840036607998,197.0859584734508,11.873533365152213
model.enc.16x16_block2.proj,0.9,0.26541049426095104,1.1156019464227553,0.9983343394579872,0.057693558210467594,2.8699106690280267,40.74104808445959
model.enc.16x16_block2.proj,1.0,0.23751160646757705,1.0,1.0,0.0,2.298671389212147,40.74808618878067
model.enc.16x16_block2.proj,1.2,0.19610733505374967,0.8241614090709749,0.9981671527144971,0.06051723094982166,1.5711746034297354,40.854206010620594
model.enc.16x16_block2.proj,1.3,0.17988433011998967,0.7560063778463024,0.9981986156450415,0.05999603090474351,1.323897167964986,40.913589807695416
model.enc.16x16_block2.qkv,0.9,0.5224957427678394,1.1189759649898383,0.998959555610838,0.0456048928712373,5.5411335462824765,20.29705856046575
model.enc.16x16_block2.qkv,1.0,0.4664551619825503,1.0,1.0,0.0,4.4427637513349705,20.418950332529015
model.enc.16x16_block2.qkv,1.2,0.3840435124192554,0.8224854727040758,0.9989820996628254,0.04510836455972003,3.0346445671833258,20.57533739629686
model.enc.16x16_block2.qkv,1.3,0.35187750179833144,0.7534292839659503,0.998759445825987,0.04979527460881602,2.55464982899116,20.632334919200733
model.enc.16x16_block3.affine,0.9,0.11080406599943021,1.108786410064866,0.9991149920603398,0.042062247208954906,0.2852826363121651,23.236137866377796
model.enc.16x16_block3.affine,1.0,0.09984430050400563,1.0,1.0,0.0,0.2287018999820883,22.9415742133272
model.enc.16x16_block3.affine,1.2,0.0829578914640969,0.8299891360317843,0.9989367286279497,0.046102192985689704,0.1572613911353994,22.851078537381717
model.enc.16x16_block3.affine,1.3,0.07647643957981702,0.7646960419450605,0.9983537652338101,0.05735642460504609,0.1327164278248129,22.691821682827605
model.enc.16x16_block3.conv0,0.9,0.23630650271095457,1.113550193218728,0.9979404670190629,0.06414689615074798,2.9692880128240127,53.17420180917863
model.enc.16x16_block3.conv0,1.0,0.21177296103139448,1.0,1.0,0.0,2.3796338780658384,53.06022963389817
model.enc.16x16_block3.conv0,1.2,0.17505962370479697,0.8248945489530364,0.9978906470461826,0.06491730537962138,1.6248447276482338,53.02001964613547
model.enc.16x16_block3.conv0,1.3,0.16068347048024254,0.757234932301962,0.9979986325333442,0.06323550791742844,1.3694663700799499,53.040665615197454
model.enc.16x16_block3.conv1,0.9,0.4772913651668189,1.1142846540973093,0.9983106386599814,0.05810222662084756,8.978739589210116,39.413792053816266
model.enc.16x16_block3.conv1,1.0,0.42761519315060986,1.0,1.0,0.0,7.194351817695894,39.34462562992487
model.enc.16x16_block3.conv1,1.2,0.3536669630784115,0.8255790009915134,0.9981993254252679,0.05998422059625288,4.918182910834746,39.32019745741014
model.enc.16x16_block3.conv1,1.3,0.3251491371010918,0.7590750861030549,0.9982866399514849,0.05851311386667489,4.1434372222575355,39.19183080838938
model.enc.16x16_block3.norm0,0.9,0.5603855816434765,1.1230463083668853,0.9990969299221167,0.04248911178408957,7.43344471082402,23.670978461201265
model.enc.16x16_block3.norm0,1.0,0.4985364450436458,1.0,1.0,0.0,5.9379646873295036,23.89152025899039
model.enc.16x16_block3.norm0,1.2,0.4183581944894703,0.8382890918230107,0.9989470010652051,0.045879069986576086,4.067765383192036,23.241242173420243
model.enc.16x16_block3.norm0,1.3,0.3835062502936003,0.768478660417475,0.9989788149818435,0.045181049317956676,3.4218581728559014,23.26575296498472
model.enc.16x16_block3.norm1,0.9,0.9417092755098253,1.1195744621238877,0.9984673810950809,0.055343372585437506,26.514979340611212,29.899064281055598
model.enc.16x16_block3.norm1,1.0,0.8398423024829547,1.0,1.0,0.0,21.24195726464331,30.116121364519376
model.enc.16x16_block3.norm1,1.2,0.6942484987987516,0.8253961245337726,0.9984934542723387,0.05487095566229027,14.535763913261182,30.158376728963397
