layer,update_1_l2,update_1p3_l2,update_cosine,s_K_star_layer,c_K_star_layer,R_opt_layer,layer_residual_with_global_c_star,support_atol,support_coordinate_count,coordinate_count,support_coordinate_coverage,support_energy_coverage,h_update_weighted_mean,h_update_weighted_std,h_update_p05,h_update_p50,h_update_p95,h_moment_coordinate_count,h_moment_weighted_mean,h_moment_weighted_std,h_moment_p50,h_update_minus_moment_weighted_rmse,h_update_minus_moment_eps_weighted_rmse,off_support_candidate_energy_exact,predicted_1_l2,predicted_1p3_l2,s_K_star_predicted_layer,c_K_star_predicted_layer,R_pred_layer,predicted_layer_residual_with_global_c_star,predicted_off_support_candidate_energy_exact
model.dec.16x16_block4.skip,0.003497294298173464,0.0033633430274297043,0.9953873712169364,0.9572626405282908,1.0350304888440711,0.09226284566078669,0.09606596874707242,0.0,131267,131328,0.9995355141325536,1.0,0.9572626405282905,0.0922467085106931,0.3961756168359942,0.9601593625498008,1.5314693731732636,131267,0.9572625118243278,0.09227252494935242,0.9601905414307357,0.0013540040444407766,0.0013540040442090412,4.370677276158057e-09,0.003497292930423275,0.003363340063710984,0.9572624163918879,1.0350312610248773,0.09226025830602017,0.09606330717079485,0.0
model.dec.16x16_up.affine,0.0049642094831305016,0.00470997801750336,0.9938634317232224,0.9429648228432288,1.0475094054286687,0.10494923319436657,0.11187390972853214,0.0,131202,131328,0.9990405701754386,1.0,0.9429648228432289,0.10492249913546567,0.27757445160338384,0.9457916738031021,1.4703058251763235,131202,0.9429657908741352,0.10493407837609643,0.9457242368373165,0.0015392552168738674,0.001539255004147437,1.6594253875488653e-08,0.004964206393199566,0.004709976734830148,0.9429654832421374,1.0475094055556737,0.10494630255222819,0.11187064697883294,0.0
model.dec.16x16_up.conv0,0.01032498095536859,0.009862937839355232,0.993797592748903,0.9493251294654211,1.0403534307678817,0.10622768320568132,0.11165460048982793,0.0,589369,590080,0.9987950786334057,1.0,0.9493251294654211,0.10617356681497925,0.3103448275862069,0.9527508090614887,1.577319587628866,589369,0.9493236827081935,0.10621182618875863,0.9527348142080639,0.0025459970247565904,0.0025459969940357656,1.470628888697414e-07,0.010324981002417789,0.009862911455018875,0.9493241214542906,1.0403579016961975,0.10621367218850368,0.11164056656152392,0.0
model.dec.16x16_up.conv1,0.00986546128634235,0.009410051373142452,0.993665156204016,0.9477955359802657,1.0417546877689765,0.10719355206539795,0.11295219461349001,0.0,589300,590080,0.9986781453362256,1.0,0.9477955359802657,0.10713136477421077,0.2892561983471074,0.95,1.5950413223140496,589300,0.9477974895280374,0.10718583657275937,0.9499255032032309,0.0028525221497292625,0.0028525221305351154,1.5568536153378978e-07,0.009865446005521738,0.009410044036232133,0.9477976492300862,1.041755407807472,0.10718139507823313,0.11293938197695143,0.0
model.dec.16x16_up.norm0,0.0002755911553598061,0.0002583617179541372,0.9934777093010545,0.9313673633286585,1.059730024628081,0.10689777254820386,0.11741374974444817,0.0,511,512,0.998046875,1.0,0.9313673633286585,0.1068417471704765,0.0,0.9285714285714286,1.4709926944563816,511,0.9312929079920028,0.10667495259892645,0.9275355109829192,0.004939528937675161,0.0049395289344900005,1.0915379909444993e-10,0.0002755959445935161,0.0002583503013596244,0.9313235120146581,1.0598106209255482,0.10677360315612838,0.11730930994428,0.0
model.dec.16x16_up.norm1,0.0002577131316186152,0.0002439172677997909,0.9943133204752089,0.9410858769360914,1.0505512870868157,0.10079339424395788,0.10827926710799314,0.0,507,512,0.990234375,1.0,0.9410858769360914,0.10050321035250968,0.27844827586206905,0.9444444444444444,1.5,507,0.9410900287981578,0.10064199621390242,0.9441296213333283,0.0060899314983923454,0.006089931498598312,4.6560917426226295e-10,0.0002576949458251377,0.0002438993541184705,0.9411036646373524,1.0505771863077047,0.10060157163263987,0.10808446920193338,0.0
model.dec.16x16_up.skip,0.0031381547420894773,0.0030023633102601237,0.9939026909731999,0.9508954205871527,1.0388551019772516,0.10548967942332899,0.11059583940742307,0.0,65785,65792,0.9998936040856031,1.0,0.9508954205871527,0.10548563666709683,0.26886658567563093,0.9502183406113537,1.608404664015635,65785,0.9508963595633317,0.10549421051655546,0.9501881672721874,0.000759078517725962,0.0007590785166696153,1.0080837023485137e-09,0.00313815294472345,0.0030023643543095114,0.9508963802012427,1.0388542378484396,0.10548901640677247,0.11059489386127289,0.0
model.dec.32x32_aux_conv,0.0007931654857302257,0.0007802971096600721,0.9988716605711528,0.9826658921592628,1.015344688620235,0.04672061253683034,0.04959259055619812,0.0,6913,6915,0.999710773680405,1.0000000000000002,0.9826658921592627,0.04671725077939059,0.7041860049183992,0.9823489932885906,1.223258418846654,6913,0.982666369378253,0.04671366322119388,0.9823531049196074,0.0005610411061626564,0.0005610411056014583,2.371677161129552e-11,0.0007931664292115672,0.0007802984323191456,0.9826663237173374,1.0153441079017367,0.046722008215847335,0.0495944346457359,0.0
model.dec.32x32_aux_norm,0.00027324512728158455,0.0002692030411555715,0.9993638038397475,0.9845803213069464,1.0143692604980394,0.035137347219298315,0.03879455266255184,0.0,506,512,0.98828125,1.0,0.9845803213069464,0.03506070839082226,0.735576923076923,0.9800577920274165,1.1946607145011228,506,0.9844222629924534,0.03478521019063996,0.9780871283528665,0.003958291367568894,0.00395829136954749,4.820781800826658e-11,0.00027317145062034996,0.0002690847087641127,0.9844225679812006,1.0145516030755375,0.034861296903753246,0.03847130592067364,0.0
model.dec.32x32_block0.affine,0.0051212315904822425,0.005048258051199043,0.9949237517521617,0.9807468675008801,1.0093055655869416,0.099197723969224,0.10265188575375024,0.0,131244,131328,0.999360380116959,1.0,0.9807468675008801,0.09918593696422282,0.3333333333333333,0.9969646255551939,1.711979661016948,131244,0.9807496757021622,0.0991946812150115,0.9963794393037517,0.0012067349271575644,0.0012067351109109176,7.360323151212245e-09,0.005121232492443947,0.005048272355649895,0.9807497318631135,1.0093031490667774,0.0991954357022519,0.10265006371882705,0.0
model.dec.32x32_block0.conv0,0.011143268935870036,0.010799223248821682,0.995295882368772,0.9645663668525762,1.027004390265701,0.09389071513843611,0.09692154341472442,0.0,1177893,1179904,0.9982956240507702,1.0000000000000002,0.9645663668525758,0.09382991253365269,0.3793103448275862,0.9702380952380952,1.5681818181818181,1177893,0.9645679999861195,0.0938794219470379,0.9701466506833262,0.0028783851031155025,0.002878385080642521,1.7009756207803404e-07,0.011143265084429334,0.010799216958083462,0.9645680420275438,1.0270066604494623,0.09387113389455706,0.0969013400503715,0.0
model.dec.32x32_block0.conv1,0.00754530439753722,0.007336706068653776,0.9960517135318065,0.9685147565083042,1.0243716054533252,0.08632062521626142,0.08893538768617078,0.0,588512,590080,0.9973427331887201,1.0,0.9685147565083044,0.0862333290951468,0.44374170720920014,0.9709007538784454,1.5,588512,0.9685151938064526,0.08627761907631572,0.9706281186527683,0.003781588635203786,0.003781588605276164,1.0292291446633693e-07,0.0075453096022734725,0.007336680788930157,0.9685157167964372,1.02438109365074,0.08626453703542934,0.08887769036102994,0.0
model.dec.32x32_block0.norm0,0.0003313472682173154,0.00032608513083880213,0.9939634824430695,0.9781783141452264,1.010003380921073,0.10796908867256193,0.1114387834327231,0.0,1022,1024,0.998046875,1.0,0.9781783141452264,0.10793161904623529,0.35055555555555556,1.0046964919630454,1.665591397849461,1022,0.9782736329886027,0.10795595153247037,1.0052464123891323,0.0043563332252731886,0.004356333223452576,1.0659550692817376e-10,0.0003313423532126212,0.00032611452222295494,0.9782885915391651,1.0099052175159395,0.10791155478966352,0.11138746475038512,0.0
model.dec.32x32_block0.norm1,0.00021998315879251482,0.00021717038199464158,0.9947638668015469,0.9820444898307802,1.0076479843234798,0.10089328223636942,0.10452679296216369,0.0,509,512,0.994140625,1.0,0.9820444898307802,0.10067037686762612,0.5435339308578745,1.0,1.7357142857142844,509,0.982599378621611,0.10116634155906092,0.9937598318067047,0.00870102784992096,0.008701027850696338,2.6094580096016935e-10,0.00021991905172497297,0.00021722668139634212,0.9825927728967325,1.007100795377077,0.10087725021052056,0.10457358466568328,0.0
model.dec.32x32_block0.skip,0.002959208442561942,0.0028846269343208142,0.9966345472884612,0.9715161721740555,1.0224023534534858,0.07990705665853283,0.0822950857923229,0.0,131253,131328,0.9994289108187134,1.0,0.9715161721740555,0.07988365114045856,0.4782608695652174,0.9742382633712567,1.4705882352941178,131253,0.9715205444028469,0.07988938567202288,0.9742685147437141,0.0011452006535832308,0.001145200653472743,3.930606574064944e-09,0.002959197864859449,0.0028846285979637616,0.9715204192719853,1.02239833453454,0.07990478534373761,0.08229287896124567,0.0
model.dec.32x32_block1.affine,0.006020702007523462,0.005943310678063393,0.9971039857549632,0.984287008105001,1.0100878607780768,0.0750726915238646,0.07851585194791959,0.0,131236,131328,0.9992994639376218,1.0,0.984287008105001,0.07505572946064097,0.41953825356922636,0.9820574162679426,1.5706754410839148,131236,0.9842857665965257,0.07505378984272229,0.9820015944296532,0.0007725377092491915,0.0007725375867278225,1.1078336229203818e-08,0.006020705603843947,0.005943304977231451,0.9842857445339873,1.0100897085452527,0.07506905428484716,0.07851223276442135,0.0
model.dec.32x32_block1.conv0,0.010648343307433753,0.010378706629772912,0.9969255230996955,0.9716814378778901,1.0228254444976836,0.07637087081862931,0.07865470444652857,0.0,1177604,1179904,0.9980506888696029,1.0,0.9716814378778901,0.07631997177085892,0.4687880134549607,0.9740820734341252,1.489876664946724,1177604,0.97168282064072,0.07635384709059657,0.973846198527067,0.0026095047453465734,0.0026095047343953756,1.0576096888435905e-07,0.01064833578612842,0.010378696267789254,0.971682952283418,1.022827636053333,0.07634796636704053,0.0786312333786322,0.0
model.dec.32x32_block1.conv1,0.007423463131068735,0.007214424063858204,0.9971287941339253,0.96905040681869,1.026020757119401,0.0735919504740515,0.07581633527292482,0.0,587908,590080,0.9963191431670282,0.9999999999999998,0.9690504068186901,0.0735245204327552,0.5,0.9724220623501199,1.4404761904761905,587908,0.9690536712925575,0.07353731259353798,0.9717495049201867,0.0036481906185139926,0.0036481905991882163,6.560946830848782e-08,0.007423440256747605,0.007214387892459041,0.9690531819965966,1.0260276608635313,0.07353058116863259,0.07575313741421474,0.0
