job_index,phase,seed,arm,budget_kimg,nfe,mid_t,checkpoint_path,checkpoint_sha256,metrics,sample_count,sample_seed_start,sample_seed_end,metric_seed,evaluation_precision,evaluation_batch,metric_generator_batch,kid_subset_size,kid_num_subsets,kid_display_scale,dataset_sha256,detector_sha256,fid_reference_sha256,kid_reference_sha256,evaluator_commit,status
67,secondary_nfe2,4,A,896,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armA/network-snapshot-kimg000896.pkl,b191154145c6f3880a7a01745dc8a8cfaed38e5b32abae4d0e1faa0d5db67fd0,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
68,primary_nfe1,4,A,1024,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armA/network-snapshot-kimg001024.pkl,e429d5d6e822526ba83d0c60ebfc1f864fb574ce51781388d790994b4ff6247a,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
69,secondary_nfe2,4,A,1024,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armA/network-snapshot-kimg001024.pkl,e429d5d6e822526ba83d0c60ebfc1f864fb574ce51781388d790994b4ff6247a,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
70,primary_nfe1,4,B,256,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/network-snapshot-kimg000256.pkl,1847b459ccfa2c6cf14c9e326af6558dd6ab8448d1e2b80190fb0c3ac55b34a0,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
71,secondary_nfe2,4,B,256,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/network-snapshot-kimg000256.pkl,1847b459ccfa2c6cf14c9e326af6558dd6ab8448d1e2b80190fb0c3ac55b34a0,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
72,primary_nfe1,4,B,384,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/network-snapshot-kimg000384.pkl,c77e4f191de96d867d6a6e656db9191134cd9c043375c11ac71fbc6952f5436d,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
73,secondary_nfe2,4,B,384,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/network-snapshot-kimg000384.pkl,c77e4f191de96d867d6a6e656db9191134cd9c043375c11ac71fbc6952f5436d,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
74,primary_nfe1,4,B,512,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/network-snapshot-kimg000512.pkl,34a22acb1dc5cc50290e801ef9876ad7789bb5a484e0ac5080ed220e70529c77,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
75,secondary_nfe2,4,B,512,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/network-snapshot-kimg000512.pkl,34a22acb1dc5cc50290e801ef9876ad7789bb5a484e0ac5080ed220e70529c77,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
76,primary_nfe1,4,B,640,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/network-snapshot-kimg000640.pkl,dfcc6e4a014f53a73ad58214738b3da1d71b1c47a4d7f97a338d3fc7f2f9624f,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
77,secondary_nfe2,4,B,640,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/network-snapshot-kimg000640.pkl,dfcc6e4a014f53a73ad58214738b3da1d71b1c47a4d7f97a338d3fc7f2f9624f,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
78,primary_nfe1,4,B,768,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/network-snapshot-kimg000768.pkl,ca670d64a922549245a38bc5f39b5770e24dbe458fb4064f5cd1f3453b6fd01c,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
79,secondary_nfe2,4,B,768,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/network-snapshot-kimg000768.pkl,ca670d64a922549245a38bc5f39b5770e24dbe458fb4064f5cd1f3453b6fd01c,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
80,primary_nfe1,4,B,896,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/network-snapshot-kimg000896.pkl,7cd3feff600f37a2c7df4ee79370d20e402eb4df264ed6819d7b70e23492b3a9,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
81,secondary_nfe2,4,B,896,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/network-snapshot-kimg000896.pkl,7cd3feff600f37a2c7df4ee79370d20e402eb4df264ed6819d7b70e23492b3a9,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
82,primary_nfe1,4,B,1024,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/network-snapshot-kimg001024.pkl,9ff85962497039bc650d9252fb08c2f004f0887cc873de8f13e6652d4aafdfb1,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
83,secondary_nfe2,4,B,1024,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/network-snapshot-kimg001024.pkl,9ff85962497039bc650d9252fb08c2f004f0887cc873de8f13e6652d4aafdfb1,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
84,primary_nfe1,4,C,256,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/network-snapshot-kimg000256.pkl,84f6b096eb702cd95027e3225a4ea896c4a5cc32a146419196ed0274b749bfb7,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
85,secondary_nfe2,4,C,256,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/network-snapshot-kimg000256.pkl,84f6b096eb702cd95027e3225a4ea896c4a5cc32a146419196ed0274b749bfb7,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
86,primary_nfe1,4,C,384,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/network-snapshot-kimg000384.pkl,f17bd1464bdd94c7f5f69df60a9f7c487038177fc1a03c85b2da36f61aed1bc3,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
87,secondary_nfe2,4,C,384,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/network-snapshot-kimg000384.pkl,f17bd1464bdd94c7f5f69df60a9f7c487038177fc1a03c85b2da36f61aed1bc3,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
88,primary_nfe1,4,C,512,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/network-snapshot-kimg000512.pkl,2487efc5b091ed68cb75715273e0109a16dcd4baa6910261cbbf6eae822adac6,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
89,secondary_nfe2,4,C,512,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/network-snapshot-kimg000512.pkl,2487efc5b091ed68cb75715273e0109a16dcd4baa6910261cbbf6eae822adac6,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
90,primary_nfe1,4,C,640,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/network-snapshot-kimg000640.pkl,aa1af973080d18839c8b69cc2272e4dc2e5eb231343db6826a85a2b0590a1bd7,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
91,secondary_nfe2,4,C,640,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/network-snapshot-kimg000640.pkl,aa1af973080d18839c8b69cc2272e4dc2e5eb231343db6826a85a2b0590a1bd7,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
92,primary_nfe1,4,C,768,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/network-snapshot-kimg000768.pkl,18bbb907c556012eba2bc81a9d6f3969d1eb02166d759bff4e9d009d4e7641b6,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
93,secondary_nfe2,4,C,768,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/network-snapshot-kimg000768.pkl,18bbb907c556012eba2bc81a9d6f3969d1eb02166d759bff4e9d009d4e7641b6,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
94,primary_nfe1,4,C,896,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/network-snapshot-kimg000896.pkl,d9e66b6d9ff46d0d8431c0656674135182e2ad332ab34aa6917465ebcb38caf7,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
95,secondary_nfe2,4,C,896,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/network-snapshot-kimg000896.pkl,d9e66b6d9ff46d0d8431c0656674135182e2ad332ab34aa6917465ebcb38caf7,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
96,primary_nfe1,4,C,1024,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/network-snapshot-kimg001024.pkl,eedbaea3a47e867b476cbe4d700f3b031547eb193e7d41dcde2458cd7b8f1561,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
97,secondary_nfe2,4,C,1024,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/network-snapshot-kimg001024.pkl,eedbaea3a47e867b476cbe4d700f3b031547eb193e7d41dcde2458cd7b8f1561,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
98,primary_nfe1,4,D,256,1,[],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armD/network-snapshot-kimg000256.pkl,6a9f69baef879ce77a477c9c42641c0de7ff40415078e63beceb17c12f11ed75,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
99,secondary_nfe2,4,D,256,2,[0.821],/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armD/network-snapshot-kimg000256.pkl,6a9f69baef879ce77a477c9c42641c0de7ff40415078e63beceb17c12f11ed75,"kid50k_full,fid50k_full",50000,0,49999,20260730,fp32,512,128,1000,100,1.0,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,f58cb9b6ec323ed63459aa4fb441fe750cfe39fafad6da5cb504a16f19e958f4,7c40fa0d3ddd7f13c249dd6ef01a95fa2c5d49177a6556ef04a237e8202863de,8478c50d243e9876a4e82d71feb0a8420036bdc16f7962fba1511d24e4a7cfde,c8721a05227f3ff171f8dc1f559a64d58281c0ae,FROZEN_NOT_RUN
