seed,arm,budget_kimg,nfe,mid_t,fid50k_full,kid50k_full,checkpoint_sha256,generated_feature_sha256,receipt_file
9,A,896,1,,12.506697938070658,0.008330168240740727,420d5650d07bc759d6c14deab269540eb76c4680fa19590a6c085bd59e0c72c0,d5170ade2eae2f6de6747885ce67c7d03a6cecd44cde27b712cd95192769952e,seed9-armA-k896-nfe1.json
9,A,896,2,0.821,3.2639843862589704,0.0016476256131130957,420d5650d07bc759d6c14deab269540eb76c4680fa19590a6c085bd59e0c72c0,bbf79fbb505012dc735f21d5388d4da0f5004c956afee057b4c0e0d19c7cff81,seed9-armA-k896-nfe2.json
9,A,1024,1,,10.599964175134348,0.006958725010009999,563148e2b25a8e02e78d2496913badb0cb790f1b6143a4550263d7f6ad02394d,7fec5265003981972ae47ca62faa7115a29a04bf3eb4af28d0e9b1231aa2e1dd,seed9-armA-k1024-nfe1.json
9,A,1024,2,0.821,3.0212185127112225,0.0013809491591591449,563148e2b25a8e02e78d2496913badb0cb790f1b6143a4550263d7f6ad02394d,9543adb78a405bfa02c2eadf728fe8ca48125b13395fe19e9d4b7ac48ae06faf,seed9-armA-k1024-nfe2.json
9,B,384,1,,243.91463790633958,0.2564854478953954,7b0c9cb71cc27cdf60955ccc336b26a8c5eedda58f43c10fe9e8dd8c45c7b0cf,a0361ae81b06b30666fe75f67bdd4e28d9e45e1b875da258a2a81f6643fc063c,seed9-armB-k384-nfe1.json
9,B,384,2,0.821,156.9523667130937,0.16187216028278273,7b0c9cb71cc27cdf60955ccc336b26a8c5eedda58f43c10fe9e8dd8c45c7b0cf,05c41bcae4adc75a869cb30aab81d12af43e17085fd465be50597623d2572124,seed9-armB-k384-nfe2.json
9,B,512,1,,21.486396303037175,0.015810230685685676,b28fef0215e09d55df666a197a0520ec4ea14ed52beb3f43d653b811dc449d28,19e12b23f5d1991e3a5436c839b50f9ce7a064b487f3a823ca5ae42098f7d305,seed9-armB-k512-nfe1.json
9,B,512,2,0.821,17.79738432796118,0.012230887807807804,b28fef0215e09d55df666a197a0520ec4ea14ed52beb3f43d653b811dc449d28,d2daf2dee759cb9773875abebf24adb0be2b2b74592bf663c854b0de9a6594eb,seed9-armB-k512-nfe2.json
9,B,640,1,,18.203945045483188,0.013121982297297295,453dac3ace6d9fcdb2dabd4c44128f04dc73530f41a0134a068ede59a128fb99,16d1cc3f03618ce29170a80d9460195011ed66f0291027abeaae0dc494ae38ad,seed9-armB-k640-nfe1.json
9,B,640,2,0.821,6.117266927694389,0.002860793098098093,453dac3ace6d9fcdb2dabd4c44128f04dc73530f41a0134a068ede59a128fb99,7e8002959da72da6d3c5c1f9a6cbb9a1fcbaead85084e8672aec3017be0882c7,seed9-armB-k640-nfe2.json
9,B,768,1,,14.403332352522272,0.010059968245745754,d1cf253fbd2b44c1e2ef11a938bd10b9b9d23e221232934fb2322611ef1eb461,1a4e58e6bd269766acbbc99148ca0432e3cc8b8776bb13d3c7056c630702bc61,seed9-armB-k768-nfe1.json
9,B,768,2,0.821,3.664025877693798,0.001961356343843859,059abb2412041a67a3e9c77ed795acf97888552c604c4aa4e8bb19d0193a70dc,0d76575f19866bde80663d68e2c04e5a036b5385c86f02c3f1e89b5e913927b9,seed9-armB-k768-nfe2.json
9,B,896,1,,11.933696516310182,0.008076027207207199,567d52ed152f565c0d55a383a3ca79ac71864a62c6d32808971400008cf041db,a83ab4e6d552ac0e35dccfa3248dbaa182714506a685b5466f4519a139942677,seed9-armB-k896-nfe1.json
9,B,896,2,0.821,3.3451900065512916,0.0016722415940941026,567d52ed152f565c0d55a383a3ca79ac71864a62c6d32808971400008cf041db,a500720bdcc76de1cdc0f1d6390f0d954c010a628f1b12603d9a231928498650,seed9-armB-k896-nfe2.json
9,B,1024,1,,10.252349364665342,0.006826626393893916,a5c24ff6476312574c18133e368a0192c5854e7a9e4b0635862fdb7dad6eb5a9,0e61a5781a11b31f135551652ce6e115f5997c3b93dd1ef91cd5d789f1dd24c2,seed9-armB-k1024-nfe1.json
9,B,1024,2,0.821,3.0103406550886174,0.0011649663088088118,a5c24ff6476312574c18133e368a0192c5854e7a9e4b0635862fdb7dad6eb5a9,12563f69c52a5620e36100af76a38910028faa43f2df5f94c27496e81d532c71,seed9-armB-k1024-nfe2.json
9,C,384,1,,49.87968720875051,0.03945331546046046,c1838501e716459caf3efce8da1d2782dbe51d8f2e4071d464cb8f507305c6e3,22e7d5c878648c5aa9bcf0188683baab8c0bc02d366c273170b8ccb4950880fb,seed9-armC-k384-nfe1.json
9,C,384,2,0.821,206.7310506870024,0.22642044981231244,c1838501e716459caf3efce8da1d2782dbe51d8f2e4071d464cb8f507305c6e3,64e42d20d06eb49dfa02be61de9fd37332503c8c36a575b50c1df97e0247addc,seed9-armC-k384-nfe2.json
9,C,512,1,,28.70234660783553,0.02172292565065067,6d8eadc8006aa37b6ba11c3edee28c8b4f34d04f65ad9e6ed0a8485ad27c7d6a,eda150f62d1137f037ed438e40adadd51c8d46b4361e8284472d7aab7b303e36,seed9-armC-k512-nfe1.json
9,C,512,2,0.821,52.352313751503225,0.04177580472222222,6d8eadc8006aa37b6ba11c3edee28c8b4f34d04f65ad9e6ed0a8485ad27c7d6a,ae44d9c15e074d5c2470f13abf38f26b95ab5e5b7de0b4b55cc402e482de924e,seed9-armC-k512-nfe2.json
9,C,640,1,,19.274762185978563,0.013572627129629615,bb8ac5858437fea2afa5177365e9e962817f528e4266837fd226bcdf0a905036,5541f3049d0c217732e924e064b253fb663df79db50575d53eb0077e70b47e05,seed9-armC-k640-nfe1.json
9,C,640,2,0.821,9.683312556014275,0.005402049379379391,bb8ac5858437fea2afa5177365e9e962817f528e4266837fd226bcdf0a905036,b67c8cd1ee129a9067dd03d0ed7b419a7598da7d01b4f4bf04bab620f0b5fcc3,seed9-armC-k640-nfe2.json
9,C,768,1,,14.670485744113375,0.0099152681906907,b42253d9bc869a625dfa7582b95dd9cf3eb9822d5d841c74bc87666fc7d02644,904c93a1e78987da9d5ac531824cba3572706cb1d2da4549616ebcd6cf8a418d,seed9-armC-k768-nfe1.json
9,C,768,2,0.821,3.7123595952709376,0.0014798678578578483,b42253d9bc869a625dfa7582b95dd9cf3eb9822d5d841c74bc87666fc7d02644,2f2a4b2b55935a940714a7c4f26956ae7b45ffb64223d6a3558421f5e884d2f4,seed9-armC-k768-nfe2.json
9,C,896,1,,12.095669038740741,0.00797423722472472,20ce0813ae228dea2757462da3b7f1b89af840e7996ddc1e9e6f6ef3cd96320e,a38afc0dd760578c6c05f16e2f10213da36ccc79ba4a84125867369c208ef479,seed9-armC-k896-nfe1.json
9,C,896,2,0.821,3.456620832773734,0.0018233903628628787,20ce0813ae228dea2757462da3b7f1b89af840e7996ddc1e9e6f6ef3cd96320e,b7c2b0ea2fae85ac085654586f7ddd3ee08efaecf9b7bd7f64364754b651e5c7,seed9-armC-k896-nfe2.json
9,C,1024,1,,10.554347101323184,0.006832019154154177,9413cb881c4b225bb49119cc1a78ef7fefc5756f900e238624923caaad66a5e8,283940c6cdf6b1945141aac0b1dc529753286443289ea9a656e3e3619d7a3ecd,seed9-armC-k1024-nfe1.json
9,C,1024,2,0.821,3.117804909317941,0.0013412664614614869,9413cb881c4b225bb49119cc1a78ef7fefc5756f900e238624923caaad66a5e8,20a68c24e0cdc5de1e0aa76d2633e7d6686783c8d1bae2d760e5e9f4a1068904,seed9-armC-k1024-nfe2.json
9,D,384,1,,265.6399154438444,0.27663458367867855,675f55cbb2322d88027ba57cf481f14a537477a0d1ce7efab3cb359872f65817,96507cd7c94551c36841f394e878fb4a0ba5c6c718d31aea15d3be6cdcc129fb,seed9-armD-k384-nfe1.json
9,D,384,2,0.821,151.0324174629348,0.15299772520020022,675f55cbb2322d88027ba57cf481f14a537477a0d1ce7efab3cb359872f65817,ebb4cea6ba52beb04835be649f510009be5aff0195c9bfc98daaacff4f71eca7,seed9-armD-k384-nfe2.json
9,D,512,1,,19.998294807565188,0.014604884899899912,e4fe5d7ce0f8759be73f929295cf85ab3ed35fbf9d879edbf833aa675509826a,55001f4a4dfd2923719e59e3b9c91411b8fdfdb03c833aefd0dcb220312ed01b,seed9-armD-k512-nfe1.json
9,D,512,2,0.821,16.40469482253031,0.010983581599099112,e4fe5d7ce0f8759be73f929295cf85ab3ed35fbf9d879edbf833aa675509826a,8a2e41129a9953b0e8e135ccbbb402b2f82b6e5173f20c4eb5b8d73dd57ced8d,seed9-armD-k512-nfe2.json
9,D,640,1,,14.730038584134387,0.01018625438438436,e557a50cdbd113c02e0266376fbb1e900bcba82078a32a60e1aa67d1a77a2206,adb822a02e2aaac6ff2174c12c6f4332f5d06583c340be8207c229ef6aa3f596,seed9-armD-k640-nfe1.json
9,D,640,2,0.821,5.591951642948816,0.0024996377952952935,e557a50cdbd113c02e0266376fbb1e900bcba82078a32a60e1aa67d1a77a2206,6992d6ce3e391830401f75b748402cb8182ff632fd84b26a8f645286e0deaf6d,seed9-armD-k640-nfe2.json
9,D,768,1,,12.88061369061148,0.00862248465465464,47978fc676613d872f77c033381ea59dd68900a991df5a781127aa04a4fc9d90,292fc58b8085cdb51c6f7c4a3a866ded5f7f16fe7386cf76074a37c275569ed9,seed9-armD-k768-nfe1.json
9,D,768,2,0.821,3.581061228268602,0.0018912834334334002,47978fc676613d872f77c033381ea59dd68900a991df5a781127aa04a4fc9d90,5aed0ba32b400b9497a33dc81e5b774b23b0aa878b8961e8cb0ff0691c559796,seed9-armD-k768-nfe2.json
9,D,896,1,,12.187084064222468,0.008143556651651658,738b9d41178d77ab446f1773fdda37fa24ac57417ad7dd4cd7d6a631cb76b21f,3cd877e1bc4654f871eda2b1ca1456f731762f67588a7857be34c565a5dc7b05,seed9-armD-k896-nfe1.json
9,D,896,2,0.821,3.4120845777973843,0.0015477828328328452,738b9d41178d77ab446f1773fdda37fa24ac57417ad7dd4cd7d6a631cb76b21f,7af3629fa8b7a4de99a02ad135b72df276cfa0a58a2028576e1b5890410d3c92,seed9-armD-k896-nfe2.json
9,D,1024,1,,10.496753397908863,0.006917663298298294,4c0e9ba9a690ca47bdc5f8222d46b0020f947a117f08a234161671c8ba73c898,959bce22c32d5618a8392f5379fd870877b16d10081f478f32784cb9682eea93,seed9-armD-k1024-nfe1.json
9,D,1024,2,0.821,3.1979163670100497,0.0011595101401401552,4c0e9ba9a690ca47bdc5f8222d46b0020f947a117f08a234161671c8ba73c898,7a650b36d126e2f5430fe0a8e689bf3630bda8bf60c903c8844dc24364af950d,seed9-armD-k1024-nfe2.json
10,A,384,1,,222.28734059511413,0.22666558643893894,f6c01d67e365e48379c1731a9abe116fa9d0bcf571bf04b9d1dd853115a33c97,dadc30df95b89ee89d01c26790d86972205928327d824fd198b0aae18bc4f657,seed10-armA-k384-nfe1.json
10,A,384,2,0.821,41.736872775343336,0.03296480906656659,f6c01d67e365e48379c1731a9abe116fa9d0bcf571bf04b9d1dd853115a33c97,0009c44c017dcfb8fda08b5d4daea0014c80f0aabd13e318acdd073011379d11,seed10-armA-k384-nfe2.json
10,A,512,1,,22.684758488525006,0.016344452560060074,a93b12726e343a0e9fe578b6a34ec2c3459e4a12ab481cb9495c3536731f2fd9,3827f71da33429f186381211b246feaf5cb2693537a9ffd196af34035fc101f0,seed10-armA-k512-nfe1.json
10,A,512,2,0.821,4.801759732750603,0.002389010267767776,a93b12726e343a0e9fe578b6a34ec2c3459e4a12ab481cb9495c3536731f2fd9,4ece4cd8bc55e60faa3361824d16a70ae1a4a076d9c3cd6c39c5323f3194fb16,seed10-armA-k512-nfe2.json
10,A,640,1,,12.591515145388701,0.00838207374874873,f7dbbd70a9a96ebdf645ddda64e1c86aa4b0d53158c4e7af4dce9bbbbd891e8f,ab4a9a9f5c09ae3c5fa95b83fde35f589685c8d9e72d3044b7eb4414fac0a3c6,seed10-armA-k640-nfe1.json
10,A,640,2,0.821,3.6231937839824213,0.0021731478578578983,f7dbbd70a9a96ebdf645ddda64e1c86aa4b0d53158c4e7af4dce9bbbbd891e8f,9f151d067e35d53a0e1cd7089c1bce6cc891c973890d1bccfce14c1729336464,seed10-armA-k640-nfe2.json
10,A,768,1,,10.688465286786792,0.006976334449449423,3886c0015b0c478ba606e3595b1e2a643703c6915dadb79da2796d715563d144,ed2d4ae41df970d1ac1f7639b245549719791e9ab42765cba9dba480e42c3df1,seed10-armA-k768-nfe1.json
10,A,768,2,0.821,2.9704193375159536,0.0012638427152152235,3886c0015b0c478ba606e3595b1e2a643703c6915dadb79da2796d715563d144,dd892c3ae2d7bd30138fb55ab1cb02e32bc19b1f0e799b728f9bfa18bbf0da5f,seed10-armA-k768-nfe2.json
10,A,896,1,,9.354375983071023,0.006045321023523538,8b947ba2d7f1fdd9b644b2b087ce9efe2469c8029c7b2fc206973440391aa219,b8b4ccd8b851a8d75b21a1e1ec7c9cc93b31c157574eac6636e7517286765a21,seed10-armA-k896-nfe1.json
10,A,896,2,0.821,2.82177816730917,0.001054980462962967,8b947ba2d7f1fdd9b644b2b087ce9efe2469c8029c7b2fc206973440391aa219,32f5729816fecf89bf02a96ea60532c6e988aa55830c299ccca6d60c2ec6e30a,seed10-armA-k896-nfe2.json
10,A,1024,1,,8.640242042847644,0.005615580417917872,b17c7b212b38e817e63d49bbd60d246ef3f017a7283a081fc20f0df87c165c2e,408e04ce29c56ec7901741e4f1b99040fd19cce23f2f9eb04b7a6e8a01ec7dd2,seed10-armA-k1024-nfe1.json
10,A,1024,2,0.821,2.7708988082983232,0.0010323219019018643,b17c7b212b38e817e63d49bbd60d246ef3f017a7283a081fc20f0df87c165c2e,6469c94b15fa95854840ef490838167bc847aeb8ecc242e820f975303585e8e1,seed10-armA-k1024-nfe2.json
10,B,384,1,,127.75239934760523,0.11927390482232228,690a4f164e9ff9a4efb7d2fe158dc912b1ee2a31bada80b33497d775852c37ab,70afa5401ae90eda3009cf2bea60822f0e16a9a94bbec71380303f38e772243a,seed10-armB-k384-nfe1.json
10,B,384,2,0.821,19.357244414557847,0.013796519599599587,690a4f164e9ff9a4efb7d2fe158dc912b1ee2a31bada80b33497d775852c37ab,0fd616d3888f5b5d10fda4804545a7bb35f659db29dfe598d092385dd150acf4,seed10-armB-k384-nfe2.json
10,B,512,1,,46.74399818042264,0.03903986737487489,550cb5d13a986a502c7f971d00f6d103df08939fbedf6f60c341bbd492bb8df9,6126fc4b141a2bcbdb6b87e406bfdaef1333049d7b46e7d46929353daa7c81af,seed10-armB-k512-nfe1.json
10,B,512,2,0.821,8.112054394045062,0.004646163193193215,550cb5d13a986a502c7f971d00f6d103df08939fbedf6f60c341bbd492bb8df9,55ee706dceefa25746afa67ea1f77cd76b0b55cf23e8fac7760abb28e68ee188,seed10-armB-k512-nfe2.json
10,B,640,1,,13.72113519591616,0.009256979394394394,da0ed75d4b82858df7c82289867e2f462dfa1d3ae4ee2b63cc4d7d792cb525c5,b111f7967c7413e7a18419d19b7b7a84e24c26ca044d65d40e8b7f092aff3383,seed10-armB-k640-nfe1.json
10,B,640,2,0.821,4.2420015316297945,0.0017648772372372285,da0ed75d4b82858df7c82289867e2f462dfa1d3ae4ee2b63cc4d7d792cb525c5,dcc0d4368e8eff583d11202b15946c8e1fae4247abeea207b2c52aac9c0da3a5,seed10-armB-k640-nfe2.json
10,B,768,1,,8.75844001096619,0.005188721931931914,e74480d7d2e2f21854c356d13bc7a006be1fb908d5dffdc2021b115fea7b1617,658f2a0e522647a6b6e5a9bb2fc25ec973b6967f421fbbac06aa05a6630754b3,seed10-armB-k768-nfe1.json
10,B,768,2,0.821,3.319210875531477,0.001163892152152148,e74480d7d2e2f21854c356d13bc7a006be1fb908d5dffdc2021b115fea7b1617,31a38b74ed84a9fb90054232bae95d262655c888df31ae78e8c9697c776f4160,seed10-armB-k768-nfe2.json
10,B,896,1,,7.974369102604209,0.00492844804804804,b6eab72dbcc4c9df510a1c24950705bc990ec78038ab39a0d2bd90f97049424e,ed1558f62fe53484f58b84fc78edad2575b5aa2a4f818ebfab28a67bc04efb0f,seed10-armB-k896-nfe1.json
10,B,896,2,0.821,3.0212076257657356,0.0010321567392392035,b6eab72dbcc4c9df510a1c24950705bc990ec78038ab39a0d2bd90f97049424e,83a8c0667febe1db832b7b67a62e9d486e167e0ccb25666018463b96d10a6994,seed10-armB-k896-nfe2.json
10,B,1024,1,,7.860672941724519,0.00505618847847848,8ecb7662321d8a1cc4add165ad7b117c169d7db4ee7f7184c2bc04003ab32c4d,e949c23a4a0c7ea274ccb2171bd9069fcc8d8a17518ebcb2d8f15b6b7545dd76,seed10-armB-k1024-nfe1.json
10,B,1024,2,0.821,2.9225227048245115,0.0010584253578578729,8ecb7662321d8a1cc4add165ad7b117c169d7db4ee7f7184c2bc04003ab32c4d,b502fcc973d4038d235ac6a2724e42f4ea32d1a07022d09bc6febac172a92d08,seed10-armB-k1024-nfe2.json
10,C,384,1,,212.75885373751163,0.21575382936936927,5a603d4ec7555dad7c2e0c588a10ace53d63b7510e7b1c0adcb10b73d44d93b4,b8fdd85de36a0fc501647f222b8a90b756c179dc0a72304aedce1804b1e47fa5,seed10-armC-k384-nfe1.json
10,C,384,2,0.821,34.65438036901931,0.02525924700700703,5a603d4ec7555dad7c2e0c588a10ace53d63b7510e7b1c0adcb10b73d44d93b4,30fef0d188f8ffb68a921d77558b69f76a6cd22d3a6002b20a385c31f563b065,seed10-armC-k384-nfe2.json
10,C,512,1,,27.250045039084135,0.020007639009009023,f11d4d6153d4eed06c451f684e2171ea5edab97913138040f03ed3836d512b7d,c33caacb660c4f2980310d90dfc54dd4b72b6c05af343801a5e9ab184a08cc05,seed10-armC-k512-nfe1.json
10,C,512,2,0.821,5.625160006586025,0.0034828600125125196,f11d4d6153d4eed06c451f684e2171ea5edab97913138040f03ed3836d512b7d,93ed052e1dc6c99051922c8244caf5af2f731ae9bbaeb6ffba47ef1e562ea869,seed10-armC-k512-nfe2.json
10,C,640,1,,12.331818486285158,0.008156148736236246,70c165702109ad0cf7ef12ecb6571ba1a1498c40db3a77e97803e7db3ca6d7d0,c9e2d39cc2fa51ab051ac15ba6abb14fd81255863179fa02260974eaf715cf90,seed10-armC-k640-nfe1.json
10,C,640,2,0.821,3.7649208028305643,0.0022130933858858955,70c165702109ad0cf7ef12ecb6571ba1a1498c40db3a77e97803e7db3ca6d7d0,35b57cc870360fdda05436bc77d72f9d7b314a86799214f41ec01b169e3c448e,seed10-armC-k640-nfe2.json
10,C,768,1,,9.791586019295057,0.006229182087087119,683ee6ead66cebe708b6d458560419518dcc9d9684c401884c6c71ba90de0677,a71a848d6757c84ec3035845b5b27ea1cdfbf7e06820311feba11379a248447a,seed10-armC-k768-nfe1.json
10,C,768,2,0.821,2.957143417559623,0.0012051187187187042,683ee6ead66cebe708b6d458560419518dcc9d9684c401884c6c71ba90de0677,1f2023efbd599b531242e984211715ba386dc39d617715283d97fdc4cc72dc03,seed10-armC-k768-nfe2.json
10,C,896,1,,8.684362080218008,0.005404314244244256,ab0dac8c348246297e98c41a7fff06ebada43cfee49f039aae4e21292280c2ce,084a8eee4726851454fa29fa18987858130f577df455642958ec0a2bde0ba878,seed10-armC-k896-nfe1.json
10,C,896,2,0.821,2.78853980520966,0.0009872033858858821,ab0dac8c348246297e98c41a7fff06ebada43cfee49f039aae4e21292280c2ce,daa12a88aee8f6e273a21418dbb99a5fa25fc2ef816cd3b2d818cf837716df91,seed10-armC-k896-nfe2.json
10,C,1024,1,,8.143171523478145,0.0051377187237237375,15863ac43f4e43183819dd5dc60a586d5b6f9f8390e54935d53242658e42deed,00d5f61977bf949adde460030d5c8fc00ebc4a0111ecc0a15b485a52009add67,seed10-armC-k1024-nfe1.json
10,C,1024,2,0.821,2.7544040439215935,0.0009669420945945604,15863ac43f4e43183819dd5dc60a586d5b6f9f8390e54935d53242658e42deed,decb6ad5852ad75d7b45d83d8e04c21205b0673ef0c8c10d7ea8a45e4bf34081,seed10-armC-k1024-nfe2.json
10,D,384,1,,133.0069185116464,0.12204898664164156,525199debbb280c138e4c6ec1933799f40b8332f872480d6c913ddbb7139f452,8683faf3d99795e39655414574f2cf6bd613b7fb818afc48af8fde3abad01f4e,seed10-armD-k384-nfe1.json
10,D,384,2,0.821,19.76920970905654,0.014960147882882874,525199debbb280c138e4c6ec1933799f40b8332f872480d6c913ddbb7139f452,d8573e3d8b0e9e447191baa56a62e972ad40d743edee46a8bfbfa64dfd7791bf,seed10-armD-k384-nfe2.json
10,D,512,1,,41.06388093725119,0.03377512033283287,20b54ca7da4f666fc5b9645700ac9868f7b82386a9088a93bcc998899bf9890b,6cd82ea64b9549ce739ad44afcd03eaaf555844f3b17009f893194fb39c8dbc7,seed10-armD-k512-nfe1.json
10,D,512,2,0.821,7.64084810146074,0.004538625322822804,20b54ca7da4f666fc5b9645700ac9868f7b82386a9088a93bcc998899bf9890b,93c5875b3ab840a3cc108dc96d90aa4066913a275fca83b9b83a205e414843dd,seed10-armD-k512-nfe2.json
10,D,640,1,,11.6803844378251,0.007596124832332298,d6d79ab796ec15e11cf64d3c6bc86891451d22aef8c6cca23c5504f02d1f66e0,e3f56af83c45823c80236eaf6648d4d53c8debab01927ea7d37894def20d275a,seed10-armD-k640-nfe1.json
10,D,640,2,0.821,3.730544445204268,0.0014116715890891327,d6d79ab796ec15e11cf64d3c6bc86891451d22aef8c6cca23c5504f02d1f66e0,c9544a5da94750af7252574e908608baa45fb80e3e0e1e5e1ea56318a346cb70,seed10-armD-k640-nfe2.json
10,D,768,1,,8.294488456781675,0.004910160590590585,80cc9e55fcc963761e9208c350bbc656f95e0166063df6635d48c7ba0a8cad25,8bb54284dee8fccca4faee2f0846d64fb0f5db9b7e67962fe5040088947646e7,seed10-armD-k768-nfe1.json
10,D,768,2,0.821,3.0983549281416107,0.0010267320220220108,80cc9e55fcc963761e9208c350bbc656f95e0166063df6635d48c7ba0a8cad25,a243b8cb2359c46febcef03771cf454bb4e61089f078f522d9c9a22d92d70d7d,seed10-armD-k768-nfe2.json
10,D,896,1,,7.662762155409237,0.004687176113613605,a31ea25c3b767a6b20d8f316f2b3a7d2f995de46998c5c321376466de8ea995e,d5cd43f5734d4f4bb3d790e1ef50b7408ef7b951a111fb3da8002e17931c16c8,seed10-armD-k896-nfe1.json
10,D,896,2,0.821,2.8943924114921535,0.000997420192692698,a31ea25c3b767a6b20d8f316f2b3a7d2f995de46998c5c321376466de8ea995e,c19d0a9b9a7a272976e4a7c1a1821296d162ab5a9b5797232471681b8fb7156d,seed10-armD-k896-nfe2.json
10,D,1024,1,,7.47462296501944,0.004688753656156145,e4809ea76b4bd7525f0455a62978b796ef10d8f595e693be170b5df6dd6a015e,3bb8ed0ea7e0465dc293770cfa092bcd928747f9d9b9201f171e6484d394d8e7,seed10-armD-k1024-nfe1.json
10,D,1024,2,0.821,2.8363607604949643,0.0010212882382382622,e4809ea76b4bd7525f0455a62978b796ef10d8f595e693be170b5df6dd6a015e,3a38abb13c3b83f98cb4ec5edea0b23ab99329f9eed0edf8d93d5a25e95be455,seed10-armD-k1024-nfe2.json
11,A,384,1,,272.4261511869003,0.27609731867367376,494ca4a876ba296ad18543265df417ef4f8d85da75fd5e2bb4d7d46c42eb1bc9,0df2de4ef28bcf3a688740677bd258f2369c673a4390874b3e260ff3582e778f,seed11-armA-k384-nfe1.json
11,A,384,2,0.821,67.75437415641423,0.052873500107607614,494ca4a876ba296ad18543265df417ef4f8d85da75fd5e2bb4d7d46c42eb1bc9,751d5980f5bc12a5c373db9c4b2a2f3ad2406c6050deb388e732a3faa276f847,seed11-armA-k384-nfe2.json
11,A,512,1,,53.36609723483349,0.04431337022272276,391527f7e2b217dd0c00d54c94c45c0903ca19d95d57b591f2f43f42f02526fe,5494ba984a80013d2688a89fe787915f51d40b5edbc69fe86e0a902be114bd93,seed11-armA-k512-nfe1.json
11,A,512,2,0.821,12.533199924587532,0.0077372815890891025,391527f7e2b217dd0c00d54c94c45c0903ca19d95d57b591f2f43f42f02526fe,95f00d7f568d0aa761e8d4d644e7b144ad4627e522b5cb4dbb910831cf6511cd,seed11-armA-k512-nfe2.json
11,A,640,1,,12.700157059114773,0.00822495546796796,91b50fb842f44a72f252c92af366c36e207edd72a4bcad3bc43fb2b51834a121,c95285b877509dc42ae18eb39823f3e6731cb6b63f6a8fc8e1b0db53fe12f46f,seed11-armA-k640-nfe1.json
11,A,640,2,0.821,3.806732269355149,0.0017654429679679379,91b50fb842f44a72f252c92af366c36e207edd72a4bcad3bc43fb2b51834a121,ec50013f5ec2cb605c666a1c5d55cc698f53648e280b54e6eb28b104d0d39798,seed11-armA-k640-nfe2.json
11,A,768,1,,11.438474388658001,0.007430628250750728,9003f0511ea112dc8671517d3849bbff8f6cd8050281ecf9269520ebfeb1e0ce,145e00bd729fcc69a6bb25fea78e7b8e24e885b2e37e9f563dd7ac3139449d43,seed11-armA-k768-nfe1.json
11,A,768,2,0.821,3.276584048231188,0.0014441111686686599,e7199a9f73f5b1cac049b091893b0d681c8976d9475fa7761a9e729b8ebba6f2,09d14ea6d4be5ff1c94056be127ed1871f39916ff5f9e74ecbcf43a88f8d8185,seed11-armA-k768-nfe2.json
11,A,896,1,,10.158296635274109,0.006507970818318308,c78416e41ce95f2211315fc39183dd12bc53a2da9bd8ef2c656f31ab0008753d,6b7fd3e7535236ba443119bcd9c62cf21af65035fafc5e5659d48535a5f3d853,seed11-armA-k896-nfe1.json
11,A,896,2,0.821,2.962236418556354,0.0010604660910911161,c78416e41ce95f2211315fc39183dd12bc53a2da9bd8ef2c656f31ab0008753d,35784533e26341d19cbd349bff6715103ce836f115c77505ac66088b9df49d17,seed11-armA-k896-nfe2.json
11,A,1024,1,,9.012750322669893,0.005780078508508523,891fc884a1bf89ffb83e30a3bf304434f9f71a5a98067db7ebd63e06d4c385e3,29eb1a6b5bb961da863551aac9b99f4dd89890bba2f89a2569fbec9b64e5f118,seed11-armA-k1024-nfe1.json
11,A,1024,2,0.821,2.7927008298003213,0.0009359408558558425,891fc884a1bf89ffb83e30a3bf304434f9f71a5a98067db7ebd63e06d4c385e3,268c1ce5a8884571764702ebb10685cfb365649e1360771565d8e6a202c53601,seed11-armA-k1024-nfe2.json
11,B,384,1,,211.56991717480025,0.21446906009509503,12e38c59adc5c0431e272198b2c25eb6341085991e509551b9a1c440ec42c217,66023254736b7635270f4388d129472d761def474bd6c7052cfaa374c00b45c5,seed11-armB-k384-nfe1.json
11,B,384,2,0.821,28.817989285301856,0.018907995915915906,12e38c59adc5c0431e272198b2c25eb6341085991e509551b9a1c440ec42c217,7ace7a727d3ea7a9da1d88f261dbba89fd281dd0f54cefc6727c4926564bab52,seed11-armB-k384-nfe2.json
11,B,512,1,,27.150856189269966,0.020528243470970958,383df57e504e22c487a09f214cf6fe3a1233ffc2962037e1f81cd308c3e3e7ae,b1d95d63798f226ea7024399166cdef94e0390b2156934f1a309bb7b25b0d1d5,seed11-armB-k512-nfe1.json
11,B,512,2,0.821,5.945998216797065,0.003932876173673644,383df57e504e22c487a09f214cf6fe3a1233ffc2962037e1f81cd308c3e3e7ae,6750ad69ff580f6cf5d32e7868321407583864da5184dff9c495ed23e99c0dcf,seed11-armB-k512-nfe2.json
11,B,640,1,,11.73180069385267,0.007450478886386372,365b387647838306328101e606b51f321c40389e93d47d930bf0454518ca887b,60000ca9e33ec0d8295d9c6b0765b078f0fff1cafda50ec56cf43e146e51ed8f,seed11-armB-k640-nfe1.json
11,B,640,2,0.821,3.6234513792296745,0.0018978277777777566,365b387647838306328101e606b51f321c40389e93d47d930bf0454518ca887b,ce14c7b03d75ddfdf92c889c051fd8b3749a0c06f6de9dc36a5db770804a944f,seed11-armB-k640-nfe2.json
