training_seed,audit_batch_id,audit_seed,cell,gradient_mode,state_mode,a_star,R_grad,R_opt,control_update_norm,treatment_update_norm,update_norm_ratio,update_cosine,absolute_non_scalar_update_residual_l2,residual_norm_over_control_update_norm,finite_gate,branch_skipped_flag,source_state_hash,result_hash
4,2026081105,2026081105,B,observed,reset,0.7341970873577836,0.2451336827090261,0.5008336102059493,1.8136758524506407,1.8136065616160166,0.9999617953591153,0.865532511070828,0.908349824926207,0.5008336102059493,True,False,110887fe1476293763c70e17a9d4ed62329809d842e1e2f3df2418240305f1ae,817765c1bd51d565ef7504139e366ebcd5b00035e3a7ce8e1cb9fc5c11415ba5
4,2026081105,2026081105,C,exact_scalar,real,0.7341970873577836,6.703213377393695e-16,0.09367241993886664,0.14329458536438458,0.1376909506045906,0.9608943021430679,0.9952370310860047,0.013422750575218407,0.09367241993886664,True,False,110887fe1476293763c70e17a9d4ed62329809d842e1e2f3df2418240305f1ae,b7acdfd6144d664a595ef7e132a3391cb256b50fc70e3c3407daeaad112f25b7
4,2026081105,2026081105,D,exact_scalar,reset,0.7341970873577836,6.703213377393695e-16,0.0022936330572823184,1.8136758524506407,1.8133666845310505,0.999829535184486,0.9999973687232357,0.004159906890375478,0.0022936330572823184,True,False,110887fe1476293763c70e17a9d4ed62329809d842e1e2f3df2418240305f1ae,02e6c6b6b4a9023ed014e9f32e050763f21e49db3d425d8031251f115b95d847
4,2026081106,2026081106,A,observed,real,0.9058964769978779,0.1978536499133398,0.0933759030742662,0.1623063761149013,0.15743091445335675,0.9699613670254514,0.9953554838498728,0.01515550444444042,0.0933759030742662,True,False,110887fe1476293763c70e17a9d4ed62329809d842e1e2f3df2418240305f1ae,e25b1b09dee439dae026638829d2ac047aa413b85911ff00b085024d9159d809
4,2026081106,2026081106,B,observed,reset,0.9058964769978779,0.1978536499133398,0.4806374444333897,1.8138743316527415,1.8137993374882806,0.9999586552589933,0.8769085149158945,0.8718159232888963,0.4806374444333897,True,False,110887fe1476293763c70e17a9d4ed62329809d842e1e2f3df2418240305f1ae,1b58f5f9b97c8b173d12abdf79ac42d16418ea0ef1135857bd91eda2c0d2fb41
4,2026081106,2026081106,C,exact_scalar,real,0.9058964769978779,4.4385451851328585e-16,0.04509753884479777,0.1623063761149013,0.15703294526234862,0.967509404258897,0.9989130704781046,0.00731961810160012,0.04509753884479777,True,False,110887fe1476293763c70e17a9d4ed62329809d842e1e2f3df2418240305f1ae,824902bf5443eed632d6717835abe21c6e53ec87314340256f02af772134a288
4,2026081106,2026081106,D,exact_scalar,reset,0.9058964769978779,4.4385451851328585e-16,0.0006416204049874322,1.8138743316527415,1.8137961244857859,0.9999568839110897,0.9999997941438559,0.00116381878327134,0.0006416204049874322,True,False,110887fe1476293763c70e17a9d4ed62329809d842e1e2f3df2418240305f1ae,f9189c75050ad8f0cff624dbdaf622b5f6b260dca6a93bb4440fed6abafc7dd2
4,2026081107,2026081107,A,observed,real,0.8168470901804809,0.21623917679186616,0.08475173350828581,0.14736834222869832,0.14398825486068498,0.9770636805918068,0.9962308738615415,0.012489722468124503,0.08475173350828581,True,False,110887fe1476293763c70e17a9d4ed62329809d842e1e2f3df2418240305f1ae,59129f552810ce5d48eb98298cd818667b0ea35e7bc3f271dad529b6c98ae0e9
4,2026081107,2026081107,B,observed,reset,0.8168470901804809,0.21623917679186616,0.46018315392891995,1.8136942613072116,1.813590625138737,0.999942859074605,0.8878103747227837,0.8346315454311353,0.46018315392891995,True,False,110887fe1476293763c70e17a9d4ed62329809d842e1e2f3df2418240305f1ae,612b89b0cb0df8a4cb6a224910897ea6b6efeb8b982cfd6661cb2966b1cebcb6
4,2026081107,2026081107,C,exact_scalar,real,0.8168470901804809,4.443745732739191e-16,0.07363717506683638,0.14736834222869832,0.14198497143752672,0.9634699643779854,0.9970750159678938,0.010851788416004116,0.07363717506683638,True,False,110887fe1476293763c70e17a9d4ed62329809d842e1e2f3df2418240305f1ae,676a869de43e7bf56e7db3feb9b915fd429296a43b3f16d5f1fbbe7dc0f65f49
