evidence_group,evidence_status,source_pr,source_commit,source_file,seed,arm,budget_kimg,nfe,fid50k_full,kid50k_full
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,A,640,2,3.653128714080012,0.0022032733708708
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,A,768,1,10.157980098289096,0.0062977594594594
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,A,768,2,3.074021130226909,0.0013953035985985
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,A,896,1,9.041343881541234,0.0055311909959959
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,A,896,2,2.8946782736437364,0.0010754583658658
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,A,1024,1,8.379453301226578,0.0050541166216216
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,A,1024,2,2.8623330982260384,0.0010308451651651
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,B,256,1,308.8550257374393,0.3261255791166166
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,B,256,2,70.23595119561487,0.0561185696771771
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,B,384,1,147.36838487561118,0.1363833103678679
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,B,384,2,24.02604409635081,0.0149414071296295
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,B,512,1,25.331948729454204,0.0201229943343343
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,B,512,2,6.42421940059645,0.0047204261411411
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,B,640,1,10.88757966830422,0.0069231381881882
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,B,640,2,3.605789559663875,0.0017827501651651
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,B,768,1,9.185658182810707,0.0056246605905906
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,B,768,2,3.026766441711365,0.0011448176526526
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,B,896,1,8.364264480973786,0.0051683922747747
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,B,896,2,2.852106620746224,0.0009895922597597
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,B,1024,1,7.783214036417319,0.0047530835835835
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,B,1024,2,2.7611816139838266,0.0009382003453453
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,C,256,1,308.4143121109219,0.3257359569519519
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,C,256,2,70.485689154033,0.0565074206381381
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,C,384,1,146.47929947783544,0.1354929371571571
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,C,384,2,23.34579109368203,0.0145460057507507
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,C,512,1,25.07244153159195,0.0201930934559559
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,C,512,2,6.4008379863739595,0.0047667615865865
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,C,640,1,10.468658583460895,0.0066255678853853
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,C,640,2,3.555726412464465,0.0017757393618618
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,C,768,1,8.882883577478811,0.0053762031056056
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,C,768,2,2.997338318081991,0.0010896484384384
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,C,896,1,8.103217452679331,0.0049054300050049
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,C,896,2,2.8135397447394492,0.0009174401751751
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,C,1024,1,7.642574268375872,0.0046101991891891
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,C,1024,2,2.7530927749018868,0.000907381046046
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,D,256,1,315.20046909386485,0.3297562160585586
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,D,256,2,75.4079805426709,0.0621093134559559
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,D,384,1,183.4151264669092,0.1789684156156155
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,D,384,2,32.32303673684555,0.0223717135935935
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,D,512,1,27.527849446286854,0.0212689074049048
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,D,512,2,6.133229063513137,0.0040853276551551
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,D,640,1,11.701485910281338,0.0076033815815815
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,D,640,2,3.758038482987416,0.0021830745695695
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,D,768,1,9.462263398112936,0.0057231226276276
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,D,768,2,3.048156858836167,0.0011716967342342
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,D,896,1,8.287153874416738,0.004924678028028
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,D,896,2,2.804730221712354,0.000913431493994
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,D,1024,1,7.793688236910658,0.0045959776801801
formal,formal deterministic replay,79,deddffa61fc6010c12f8ccfe59ed9a1d87dd80e3,results/q256_target_weight_replay_curve_seed3_5/fidkid50k-final-20260823/evaluation_results.csv,5,D,1024,2,2.756321127782452,0.0008926420020019
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,6,A,384,1,245.86207685132865,0.2532177117842841
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,6,A,384,2,31.036316308898428,0.020702339562062
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,6,A,512,1,38.08783499628684,0.0290867193493493
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,6,A,512,2,6.704017296562357,0.0046604650425425
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,6,A,640,1,15.00808140808985,0.0100447828478478
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,6,A,640,2,4.109335476975026,0.0019167444069068
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,6,A,768,1,11.53490443034983,0.0075665148798799
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,6,A,768,2,3.561027796988839,0.0014147190465465
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,6,A,896,1,9.573036566472028,0.0060522539664664
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,6,A,896,2,3.139272377065579,0.0011147803503503
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,6,A,1024,1,8.608455056024479,0.0054177423123122
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,6,A,1024,2,2.982469336294808,0.0010846282157157
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,6,B,384,1,172.0276739375327,0.1668972932982983
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,6,B,384,2,21.740524759190222,0.0153275699049049
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,6,B,512,1,38.98650478471191,0.0338860587187187
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,6,B,512,2,7.698557019627024,0.0045210860910911
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,6,B,640,1,11.9783914071155,0.008059498566066
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,6,B,640,2,3.691535065274027,0.0012923976926926
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,6,B,768,1,9.749020297876816,0.006450138591091
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,6,B,768,2,3.312814440535808,0.0011570831831832
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,6,B,896,1,9.027501541437676,0.0059184714314314
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,6,B,896,2,3.2184848952865153,0.0011571293218217
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,6,B,1024,1,8.18673278440934,0.0053320160160159
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,6,B,1024,2,3.078720129386102,0.001118357067067
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,7,A,384,1,259.8410330795713,0.2691677231981981
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,7,A,384,2,122.46054254093534,0.1181140733083083
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,7,A,512,1,23.405597863266564,0.0169141004529529
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,7,A,512,2,14.309356470795771,0.009783876041041
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,7,A,640,1,16.220878014008726,0.0110901558358358
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,7,A,640,2,4.603463619922151,0.0016846916941941
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,7,A,768,1,12.825417103223534,0.0083815031731732
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,7,A,768,2,3.623598173063562,0.001854196011011
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,7,A,896,1,10.931086687845124,0.0069619857832832
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,7,A,896,2,3.244156041162418,0.0014152651526526
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,7,A,1024,1,9.76113399886719,0.0061490647697697
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,7,A,1024,2,3.037461922998093,0.0010474994894894
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,7,B,384,1,269.72103282392163,0.2733034478253255
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,7,B,384,2,77.28816344585806,0.0636604093843844
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,7,B,512,1,58.07857948502185,0.0488181681206206
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,7,B,512,2,14.590522943844558,0.0096230609884885
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,7,B,640,1,11.95793023770501,0.0075638812062062
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,7,B,640,2,3.632723608909061,0.0014048226126125
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,7,B,768,1,10.990670394264644,0.0069415550425425
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,7,B,768,2,3.2896362925216645,0.0016373246046045
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,7,B,896,1,9.95691649510886,0.0062115590465465
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,7,B,896,2,2.9325546935724045,0.0011813640465465
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,7,B,1024,1,9.145345402103668,0.0056967454479479
secondary_ab,descriptive secondary precision extension,78,a6ed00df6f3ba7c5ebc9c6105a84bb693ecf9371,analysis/q256_target_weight_factorial/seed6_7_ab_128k_streaming_results/reports/learning_curve_seed6_7_ab_nfe1_nfe2_128k.csv,7,B,1024,2,2.794581748088466,0.0009533304154154
secondary_factorial,post-preregistration secondary sensitivity evidence,80,2ed14cb1829ad2cda6c8db7ca5485a7bd055e075,analysis/q256_target_weight_factorial/seed14_18_learning_curve_results/q256_seed14_18_learning_curve_results.csv,14,A,384,1,272.94914065688647,0.2785002064664665
secondary_factorial,post-preregistration secondary sensitivity evidence,80,2ed14cb1829ad2cda6c8db7ca5485a7bd055e075,analysis/q256_target_weight_factorial/seed14_18_learning_curve_results/q256_seed14_18_learning_curve_results.csv,14,A,384,2,76.56546735962782,0.0625669433158158
secondary_factorial,post-preregistration secondary sensitivity evidence,80,2ed14cb1829ad2cda6c8db7ca5485a7bd055e075,analysis/q256_target_weight_factorial/seed14_18_learning_curve_results/q256_seed14_18_learning_curve_results.csv,14,A,512,1,59.473583004253925,0.0504137592942943
secondary_factorial,post-preregistration secondary sensitivity evidence,80,2ed14cb1829ad2cda6c8db7ca5485a7bd055e075,analysis/q256_target_weight_factorial/seed14_18_learning_curve_results/q256_seed14_18_learning_curve_results.csv,14,A,512,2,15.302892121115608,0.0101345769319319
secondary_factorial,post-preregistration secondary sensitivity evidence,80,2ed14cb1829ad2cda6c8db7ca5485a7bd055e075,analysis/q256_target_weight_factorial/seed14_18_learning_curve_results/q256_seed14_18_learning_curve_results.csv,14,A,640,1,11.81422237562797,0.0075994368843843
secondary_factorial,post-preregistration secondary sensitivity evidence,80,2ed14cb1829ad2cda6c8db7ca5485a7bd055e075,analysis/q256_target_weight_factorial/seed14_18_learning_curve_results/q256_seed14_18_learning_curve_results.csv,14,A,640,2,3.56126026394249,0.0013215259159159
secondary_factorial,post-preregistration secondary sensitivity evidence,80,2ed14cb1829ad2cda6c8db7ca5485a7bd055e075,analysis/q256_target_weight_factorial/seed14_18_learning_curve_results/q256_seed14_18_learning_curve_results.csv,14,A,768,1,10.318622053598002,0.006470250482983
secondary_factorial,post-preregistration secondary sensitivity evidence,80,2ed14cb1829ad2cda6c8db7ca5485a7bd055e075,analysis/q256_target_weight_factorial/seed14_18_learning_curve_results/q256_seed14_18_learning_curve_results.csv,14,A,768,2,3.14793862472075,0.0014606631381381
secondary_factorial,post-preregistration secondary sensitivity evidence,80,2ed14cb1829ad2cda6c8db7ca5485a7bd055e075,analysis/q256_target_weight_factorial/seed14_18_learning_curve_results/q256_seed14_18_learning_curve_results.csv,14,A,896,1,9.27868689784493,0.005721557117117
