arm,k,next_k,space,block,coordinate_count,b_norm,R_norm,delta_norm,cos_b_R,cos_b_delta,cos_R_delta,R_over_b_diagnostic,closure_l2,closure_relative,closure_max_abs,closure_pass
B,47,48,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,47,48,observable,residual,393216,0.16400445793487017,0.21223733113910956,0.2107813139551691,-0.39521788989719003,0.3801307917726603,0.6993970792482689,1.2940948911485914,0.0,0.0,0.0,True
B,47,48,observable,feature,49152,0.03568102447257321,0.03765793853292776,0.03672653909012961,-0.49953237983353316,0.4593317321895075,0.5400484759691178,1.055405193364729,0.0,0.0,0.0,True
C,47,48,state,theta,55732739,0.0011737973508031956,0.09376468590515791,0.0940775694864966,0.2607421929817556,0.27235192530816044,0.9999274525690726,79.88149388904094,0.0,0.0,0.0,True
C,47,48,state,EMA,55732771,1.1923719981262983e-05,0.0016950058281466434,0.001695243676341251,0.01643157252193487,0.023462899007770786,0.9999752703840822,142.15411220744764,0.0,0.0,0.0,True
C,47,48,state,m,55732739,2.38666741083139,8.635325906834803,9.257894601268438,0.1320637991676293,0.3809809367083739,0.9667984631443576,3.6181521847766414,0.0,0.0,0.0,True
C,47,48,state,v,55732739,0.12559190996950154,4.205825105091211,4.258552976428624,0.4075359322627411,0.43198165557392165,0.999637281670116,33.48802567070239,0.0,0.0,0.0,True
C,47,48,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,47,48,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,47,48,observable,residual,393216,0.1574182730194685,0.19431080672544893,0.20060438094771715,-0.3644408334980864,0.4317128083126535,0.6826429186214781,1.2343599189492938,0.0,0.0,0.0,True
C,47,48,observable,feature,49152,0.035689458218279846,0.03642950687477924,0.036744866113930325,-0.4809682827276383,0.4944369861022548,0.5242639715796984,1.0207357772699488,0.0,0.0,0.0,True
D,47,48,state,theta,55732739,0.0006379623838724548,0.13778385870523163,0.13801728088016063,0.3638818945495043,0.3678888151112101,0.999990731493723,215.97489474046824,0.0,0.0,0.0,True
D,47,48,state,EMA,55732771,9.020516899199824e-06,0.0023519893282389044,0.002352117108988492,0.012248317656343771,0.016082715087289316,0.9999926472227442,260.7377553327948,0.0,0.0,0.0,True
D,47,48,state,m,55732739,1.6283112040428571,10.02364990527328,10.517902122855109,0.22979672362847606,0.3738115324851748,0.9885840696706684,6.155856374620546,0.0,0.0,0.0,True
D,47,48,state,v,55732739,0.1412794471234627,18.23964141661338,18.32037794007166,0.5688587815887491,0.5740634649785343,0.9999798874616397,129.10328988387067,0.0,0.0,0.0,True
D,47,48,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,47,48,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,47,48,observable,residual,393216,0.15792599969149523,0.2113045837464628,0.21715174117886787,-0.33615585789768654,0.4001567088191768,0.7286003463610051,1.3379974428481782,0.0,0.0,0.0,True
D,47,48,observable,feature,49152,0.03799637243585387,0.04128062915651099,0.0385392541380564,-0.5299730773605527,0.41824240574705845,0.548624388328916,1.086436059816017,0.0,0.0,0.0,True
B,48,49,state,theta,55732739,0.001357579293558999,0.14456365707379823,0.14479268571262321,0.16414189070796778,0.17325827730760468,0.9999572284555421,106.48634504052683,0.0,0.0,0.0,True
B,48,49,state,EMA,55732771,1.279529404300546e-05,0.0025499918803370595,0.002550131606691694,0.008411546285354966,0.01342858881552622,0.999987413141159,199.29138570527897,0.0,0.0,0.0,True
B,48,49,state,m,55732739,3.9317335963821,12.590926237337571,12.493804229083324,-0.18074042353258563,0.13254924002436252,0.9508955658401441,3.2023853927752075,0.0,0.0,0.0,True
B,48,49,state,v,55732739,0.22198291314350174,19.602938333640054,19.497053649877735,-0.48136849239684465,-0.4725972510788526,0.9999502029130727,88.30832092453736,0.0,0.0,0.0,True
B,48,49,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,48,49,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,48,49,observable,residual,393216,0.1663117618886923,0.21666009666017225,0.22022720437497886,-0.362183129538743,0.3988659361292089,0.7102881894367618,1.3027346604936858,0.0,0.0,0.0,True
B,48,49,observable,feature,49152,0.03811679073805399,0.03688517338442496,0.038651440077457536,-0.4692475387512876,0.5383632244826528,0.4915460616065352,0.9676883250194659,0.0,0.0,0.0,True
C,48,49,state,theta,55732739,0.0011820371058068454,0.09625346050321608,0.09627341336771637,0.010741583959039605,0.023017276064435516,0.9999246322174327,81.43015141433698,0.0,0.0,0.0,True
C,48,49,state,EMA,55732771,1.182255841346325e-05,0.0017576191317325788,0.0017576876497836884,0.002432416935626688,0.009158521969390944,0.9999773789957479,148.66656355286378,0.0,0.0,0.0,True
C,48,49,state,m,55732739,4.218739420806928,10.818330256419383,9.49472381879653,-0.48953252830323285,-0.11345091886769036,0.9218930690928422,2.564351380192649,0.0,0.0,0.0,True
C,48,49,state,v,55732739,0.24769383677297116,4.042984616181795,4.217996315365906,0.6912248578867731,0.7212678902655051,0.9990992021383611,16.322507935017676,0.0,0.0,0.0,True
C,48,49,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,48,49,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,48,49,observable,residual,393216,0.16992484399658156,0.20362308424225184,0.20121353250604013,-0.4313495924234085,0.4079850325088079,0.6477003331662244,1.1983126154663306,0.0,0.0,0.0,True
C,48,49,observable,feature,49152,0.03816942019302506,0.03980152654236742,0.0369476172194276,-0.5515858415588852,0.43887706163900303,0.5074160715707833,1.0427595268958423,0.0,0.0,0.0,True
D,48,49,state,theta,55732739,0.0006705321489501335,0.14050784000251315,0.14076170304113952,0.37655526989893634,0.3806397521942006,0.9999902628039233,209.54676106508728,0.0,0.0,0.0,True
D,48,49,state,EMA,55732771,9.021706554719343e-06,0.0024453655420103955,0.0024455011373946487,0.013185666815445352,0.016874039109056462,0.9999931964180012,271.0535448230912,0.0,0.0,0.0,True
D,48,49,state,m,55732739,1.603681069944086,12.50787674928137,12.892463973093394,0.17939530531393993,0.2984329020612637,0.9924844181185667,7.799478951084376,0.0,0.0,0.0,True
D,48,49,state,v,55732739,0.14605829018662717,18.23273413945088,18.284223376148606,0.3490176390633296,0.3560230029621487,0.9999719803745216,124.8319018123097,0.0,0.0,0.0,True
D,48,49,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,48,49,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,48,49,observable,residual,393216,0.16350741118632608,0.22274898196377013,0.22312196803707562,-0.36473861321679385,0.3686873916231263,0.7310419363542798,1.362317342973126,0.0,0.0,0.0,True
D,48,49,observable,feature,49152,0.0372594307421184,0.03829490583397277,0.03813079778573207,-0.49087528287375126,0.48416002497464933,0.5246460444162558,1.027790953088391,0.0,0.0,0.0,True
B,49,50,state,theta,55732739,0.0009895535463965975,0.14728008601868542,0.1474523758553266,0.170851064203009,0.17736243873248475,0.9999781382962817,148.83488271554117,0.0,0.0,0.0,True
B,49,50,state,EMA,55732771,1.1180699812743402e-05,0.002646447457567572,0.0026465558997685458,0.007586853953324385,0.011811165662961799,0.9999910767558693,236.69783661942486,0.0,0.0,0.0,True
B,49,50,state,m,55732739,3.8034561942762215,13.063788121608626,13.162152496592858,-0.11961328096116768,0.17024978519654355,0.9579621760561638,3.4347150208455597,0.0,0.0,0.0,True
B,49,50,state,v,55732739,0.9853491428734805,18.845974518124468,19.799397837696155,0.9659328858092345,0.9691858233444943,0.9999170591712075,19.126189589170124,0.0,0.0,0.0,True
B,49,50,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,49,50,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,49,50,observable,residual,393216,0.1726182084621061,0.216389830735297,0.22235372118642432,-0.36383362540409775,0.42224754028913575,0.6907261156695484,1.2535747686362986,0.0,0.0,0.0,True
B,49,50,observable,feature,49152,0.038052140052611434,0.03893548086084905,0.03893466821134279,-0.4886777076144631,0.4886451944933314,0.5224199723419938,1.0232139587160223,0.0,0.0,0.0,True
C,49,50,state,theta,55732739,0.0009329541201827968,0.09828984289052009,0.09839958580460059,0.11294922101432849,0.12230453217746269,0.999955625087971,105.35335100000613,0.0,0.0,0.0,True
C,49,50,state,EMA,55732771,1.072538120493821e-05,0.0018213088391045786,0.0018213650782869034,0.00229922534135179,0.00818780420247322,0.9999826618427903,169.81297021554875,0.0,0.0,0.0,True
C,49,50,state,m,55732739,1.9673305579284548,9.544096520258483,9.970954466815094,0.11875990055056586,0.3109819147042801,0.9806219188152956,4.851292774259632,0.0,0.0,0.0,True
C,49,50,state,v,55732739,0.1671098821263404,4.320524678748756,4.439167302934477,0.7003766008108058,0.7193025296065809,0.9996389473811628,25.854393670640622,0.0,0.0,0.0,True
C,49,50,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,49,50,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,49,50,observable,residual,393216,0.16266578412903993,0.2082440222046839,0.2140552231196703,-0.3543420619577505,0.41520205214039235,0.7035786870859402,1.2801956067139943,0.0,0.0,0.0,True
C,49,50,observable,feature,49152,0.0358959713028718,0.03830667972269423,0.03719854324995393,-0.4989583588265763,0.4511610345483565,0.5483033208014857,1.067158188853064,0.0,0.0,0.0,True
D,49,50,state,theta,55732739,0.0005822759637454333,0.1433444945218294,0.14353785327819177,0.3302670142776911,0.33387871622778514,0.9999926694435898,246.17965268526615,0.0,0.0,0.0,True
D,49,50,state,EMA,55732771,8.539136975977904e-06,0.002540476488409362,0.0025405822814462873,0.010708836204297321,0.01406948471311611,0.9999943521539024,297.5097478300406,0.0,0.0,0.0,True
D,49,50,state,m,55732739,3.7586081843779557,12.542047671870666,13.733139106376184,0.1821041602848278,0.4399989832703819,0.9631087078252589,3.336886170790467,0.0,0.0,0.0,True
D,49,50,state,v,55732739,1.0807040360256037,18.071738712029514,19.109557979221716,0.9579918030718265,0.9625173753053391,0.9998684606344235,16.722190451411773,0.0,0.0,0.0,True
D,49,50,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,49,50,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,49,50,observable,residual,393216,0.17946471424896138,0.22118181145103558,0.19934711164578672,-0.5213553905736058,0.32180242804879855,0.640174388311911,1.2324529218830305,0.0,0.0,0.0,True
D,49,50,observable,feature,49152,0.03415054371419126,0.03902266897615364,0.03994580830470274,-0.41022193881129704,0.4541800393876665,0.626182515358273,1.1426661110504595,0.0,0.0,0.0,True
B,50,51,state,theta,55732739,0.0010118703183596,0.1497506857021351,0.1499723105910678,0.21580855007947047,0.22223668183671325,0.9999782985095957,147.99395039564396,0.0,0.0,0.0,True
B,50,51,state,EMA,55732771,1.1357458427484475e-05,0.0027443979429647284,0.0027445054853382747,0.007399854582226588,0.011537817756367969,0.9999914378627099,241.63838771563752,0.0,0.0,0.0,True
B,50,51,state,m,55732739,2.6431324394153726,13.375892731454096,13.821596829049781,0.07263458537174347,0.26152440319661385,0.9816431290889001,5.06062145505379,0.0,0.0,0.0,True
B,50,51,state,v,55732739,0.3874022769435564,20.519811234436624,20.866875412583045,0.8940119538191095,0.897707895420972,0.9999654039424751,52.967709421662256,0.0,0.0,0.0,True
B,50,51,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,50,51,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,50,51,observable,residual,393216,0.1669278701096097,0.22710436453001986,0.21496696351654557,-0.4382810452252738,0.313500878208125,0.7161241924008604,1.3604939928898425,0.0,0.0,0.0,True
B,50,51,observable,feature,49152,0.034714889830770826,0.03924203278358862,0.041946740705249674,-0.36172064447056085,0.48919739881931146,0.636162429133333,1.1304092559384993,0.0,0.0,0.0,True
C,50,51,state,theta,55732739,0.0010241227717144928,0.10041935196720438,0.100503740916519,0.07733659730808942,0.08746155791397697,0.9999483921804582,98.05401729237157,0.0,0.0,0.0,True
C,50,51,state,EMA,55732771,1.1361674067110609e-05,0.0018861804510011276,0.0018862200058899778,0.00046964735931746447,0.006493152281746025,0.999981858474345,166.01254708240393,0.0,0.0,0.0,True
C,50,51,state,m,55732739,3.08569267107863,10.293512390796748,9.846151111500358,-0.29171408675419164,0.008422591078003833,0.9540146464213239,3.335883864026732,0.0,0.0,0.0,True
C,50,51,state,v,55732739,0.3566537994566606,3.9518829982125294,4.231918970195964,0.7678707050780323,0.8013359914410108,0.9985415676506674,11.080445530744303,0.0,0.0,0.0,True
C,50,51,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,50,51,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,50,51,observable,residual,393216,0.16541509874123753,0.20139456602033948,0.20344092087954738,-0.39824030674373356,0.418852139600903,0.666137401323611,1.217510176234791,0.0,0.0,0.0,True
C,50,51,observable,feature,49152,0.035879999350102595,0.03765551266227001,0.03884674013386588,-0.44269879354585345,0.49450608359845794,0.5604454881549664,1.0494847643346554,0.0,0.0,0.0,True
D,50,51,state,theta,55732739,0.0006426392518016801,0.1459575564604423,0.14614398863575237,0.28808775046434837,0.29211754622468067,0.9999911342306274,227.12206895430214,0.0,0.0,0.0,True
D,50,51,state,EMA,55732771,9.023562801885655e-06,0.0026370765891289855,0.002637173450711678,0.009023589196804542,0.012444937443852751,0.9999941465136201,292.2433906680314,0.0,0.0,0.0,True
D,50,51,state,m,55732739,3.0842576438666276,12.741596541382526,12.78435586001828,-0.10714405744542674,0.13446678979474455,0.9708065700850916,4.131171261493195,0.0,0.0,0.0,True
D,50,51,state,v,55732739,0.5816647011660119,19.4173200413918,19.97022013654413,0.9491030280703234,0.951952548318347,0.9999579190440416,33.382324907231975,0.0,0.0,0.0,True
D,50,51,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,50,51,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,50,51,observable,residual,393216,0.17140231109350715,0.20867387456849737,0.20382946815207234,-0.43862952374862285,0.39185594505479854,0.6549188480663845,1.2174507638619705,0.0,0.0,0.0,True
D,50,51,observable,feature,49152,0.03364743797566564,0.04147288302285274,0.04143712960051874,-0.40671801482602477,0.40494284920954,0.6706030102302344,1.2325717950010515,0.0,0.0,0.0,True
B,51,52,state,theta,55732739,0.0012654172553406987,0.1522387441343671,0.1524804752844396,0.18702444101125543,0.19502682702065874,0.9999667682354942,120.30715046111698,0.0,0.0,0.0,True
B,51,52,state,EMA,55732771,1.2500536650460729e-05,0.002843749195680399,0.0028438827590606787,0.008486965448694104,0.012882154759098582,0.9999903400526795,227.49016903810988,0.0,0.0,0.0,True
B,51,52,state,m,55732739,3.042733354611333,15.42373961638091,14.692632487392599,-0.3332229138583018,-0.1427116689095753,0.9807521663819069,5.069040832318046,0.0,0.0,0.0,True
B,51,52,state,v,55732739,0.19779254599070856,20.558627318697404,20.659926962025548,0.5086022886326419,0.5156822418108503,0.9999660259320333,103.94035435320782,0.0,0.0,0.0,True
B,51,52,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,51,52,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,51,52,observable,residual,393216,0.16643662736650577,0.21324339655763988,0.21794736478654303,-0.36167582099054163,0.40978539443769496,0.7022213499202254,1.281228777173321,0.0,0.0,0.0,True
B,51,52,observable,feature,49152,0.03463751595584267,0.037998107481414335,0.03911401354818589,-0.42308973911503106,0.47453341886790384,0.5968022142065961,1.0970217243596765,0.0,0.0,0.0,True
C,51,52,state,theta,55732739,0.0011338972168294604,0.10286887651816821,0.10300209126684896,0.11204867080998757,0.12291224326317758,0.9999401655575728,90.72151778077767,0.0,0.0,0.0,True
C,51,52,state,EMA,55732771,1.1680328274673387e-05,0.0019524141075933864,0.001952493278474345,0.00378702298710667,0.009769132416878396,0.9999821063613018,167.15404410566373,0.0,0.0,0.0,True
C,51,52,state,m,55732739,2.3869825517668612,10.879647315507226,10.546428635867697,-0.24715994620378962,-0.02863817732790831,0.9756554746341928,4.557908187244198,0.0,0.0,0.0,True
C,51,52,state,v,55732739,0.13252839935666708,4.397678187305325,4.342099600222459,-0.4317891041993821,-0.4067942443343691,0.9996209824951405,33.18291180345484,0.0,0.0,0.0,True
C,51,52,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,51,52,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,51,52,observable,residual,393216,0.1678394577100994,0.21061275932046836,0.20987158843674605,-0.40286328494633733,0.39543851674642594,0.6813518928831286,1.254846519370011,0.0,0.0,0.0,True
C,51,52,observable,feature,49152,0.035093474190289325,0.03879678222861303,0.038976103821339404,-0.4471513638545165,0.45529025130220246,0.5927910980517779,1.1055269711469162,0.0,0.0,0.0,True
D,51,52,state,theta,55732739,0.0006495896222718738,0.14846506611096125,0.14869541759472882,0.35269819544681535,0.35652040516129063,0.9999916446906613,228.5520904593884,0.0,0.0,0.0,True
D,51,52,state,EMA,55732771,9.038911565996808e-06,0.0027350990919088637,0.002735219644819304,0.01168500670887302,0.014989129988898155,0.9999945404135357,302.59164191825323,0.0,0.0,0.0,True
D,51,52,state,m,55732739,1.6049595244842332,11.952404386004023,12.259875975387109,0.12690041857451867,0.254629382084062,0.9915332296885166,7.447168731463821,0.0,0.0,0.0,True
D,51,52,state,v,55732739,0.15052588229269104,19.873479676692636,19.93362249863891,0.3963688402827709,0.40272429031274715,0.9999759676120376,132.0269934578395,0.0,0.0,0.0,True
D,51,52,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,51,52,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,51,52,observable,residual,393216,0.1722705878851507,0.2306912783973978,0.21569525439001613,-0.45759900080485866,0.3092626659068195,0.7040508607504923,1.3391216761342626,0.0,0.0,0.0,True
D,51,52,observable,feature,49152,0.035213742129148795,0.03755876181256887,0.03818353583089322,-0.4508920855890084,0.47870877553853863,0.5678144705766569,1.0665938790265332,0.0,0.0,0.0,True
B,52,53,state,theta,55732739,0.0012090956037961753,0.15448509470683836,0.15460790874958977,0.09770219697511812,0.10544498588987432,0.9999697121192217,127.76913109418672,0.0,0.0,0.0,True
B,52,53,state,EMA,55732771,1.22576090897987e-05,0.002944412141205737,0.002944461370410216,0.0019347458462148019,0.006097651145968196,0.9999913349699665,240.21096770463998,0.0,0.0,0.0,True
B,52,53,state,m,55732739,3.093618527518688,14.318228472979735,14.869501787740074,0.07359658052576165,0.2789193102445521,0.9782377665167886,4.628310939314169,0.0,0.0,0.0,True
B,52,53,state,v,55732739,0.17904955471972367,20.57694984828749,20.589269945501304,0.06447817742245653,0.07313585094743053,0.9999623440627454,114.92321151257677,0.0,0.0,0.0,True
B,52,53,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,52,53,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,52,53,observable,residual,393216,0.16074362075722443,0.22823984265740258,0.2264194998746889,-0.3634168627520581,0.34359855589604493,0.7500365489208897,1.4198998478584701,0.0,0.0,0.0,True
B,52,53,observable,feature,49152,0.03832122259763199,0.03805787669523248,0.039728025257362666,-0.458920641249425,0.5249613411429059,0.5152905666629213,0.9931279357873154,0.0,0.0,0.0,True
C,52,53,state,theta,55732739,0.0011928600871004551,0.10509916413932162,0.10511826128929919,0.010336075195125683,0.021681988672898177,0.9999356186229,88.10686624178317,0.0,0.0,0.0,True
C,52,53,state,EMA,55732771,1.2007508679502387e-05,0.0020200068741287242,0.002020049685970567,0.0005933148021963458,0.006537467246562446,0.9999823333012777,168.22864159798692,0.0,0.0,0.0,True
C,52,53,state,m,55732739,3.241458669636439,10.454307274969505,10.431488069920439,-0.16206192823030421,0.1483214536576258,0.9518287483182744,3.2251860475339815,0.0,0.0,0.0,True
C,52,53,state,v,55732739,0.22085967492135422,4.409153226798529,4.431802075158315,0.07776638672163341,0.12720414411813916,0.998764974298081,19.963595565232005,0.0,0.0,0.0,True
C,52,53,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,52,53,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,52,53,observable,residual,393216,0.17365086290712697,0.22720105334853277,0.21313910454653429,-0.4606247417283209,0.323715521536278,0.6906905693548907,1.3083784874138278,0.0,0.0,0.0,True
C,52,53,observable,feature,49152,0.036805665187265926,0.0385948136677772,0.0387418969713341,-0.47281755883902865,0.4789997665512169,0.5470162939664058,1.0486106818449863,0.0,0.0,0.0,True
D,52,53,state,theta,55732739,0.0005883997935334743,0.1509176146198217,0.15112538433971448,0.351403434537483,0.35481377359218275,0.9999933564333463,256.4882181782002,0.0,0.0,0.0,True
D,52,53,state,EMA,55732771,8.56522707010818e-06,0.00283451313904269,0.00283462587456747,0.011651380927440034,0.01467256041444083,0.9999954354465,330.9326321230722,0.0,0.0,0.0,True
D,52,53,state,m,55732739,1.4171707923956827,13.523435706109888,14.096620639195685,0.36063172558410966,0.4465006832499238,0.9955941082358387,9.542558863529035,0.0,0.0,0.0,True
D,52,53,state,v,55732739,0.09597421300915103,19.851925220794396,19.882790207969716,0.31942941945490727,0.3237605534242094,0.999989538690043,206.84644966978306,0.0,0.0,0.0,True
D,52,53,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,52,53,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,52,53,observable,residual,393216,0.16297624795151142,0.2219635260135554,0.21522219655624028,-0.40785967769706,0.33661154346684036,0.7224723496916071,1.361937882381449,0.0,0.0,0.0,True
D,52,53,observable,feature,49152,0.03678418377072437,0.038098890654484234,0.03902633172222995,-0.45722620680431725,0.4961873601430974,0.5452779418282223,1.035741091659242,0.0,0.0,0.0,True
B,53,54,state,theta,55732739,0.0010082301197878777,0.15659022248068047,0.15681619567704683,0.2210709831115461,0.22718179327992827,0.9999803414910757,155.3119862295183,0.0,0.0,0.0,True
B,53,54,state,EMA,55732771,1.1287346976514632e-05,0.0030462046429240667,0.0030463313031493795,0.009368977639674468,0.013073814434027041,0.9999931362278762,269.8778241921903,0.0,0.0,0.0,True
B,53,54,state,m,55732739,3.7871495800778914,13.298260070533658,13.016580733365037,-0.21598261443663364,0.07029162430041683,0.9588003069788859,3.5114166444569506,0.0,0.0,0.0,True
B,53,54,state,v,55732739,1.0006582947912435,20.71501186560825,21.684651393688426,0.9675274426907864,0.9704099165992267,0.9999319718317489,20.70138425218351,0.0,0.0,0.0,True
B,53,54,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,53,54,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,53,54,observable,residual,393216,0.15951604903741937,0.20884552316875674,0.21947184018068397,-0.3135888876403808,0.42841219930925245,0.7236603231629631,1.3092445834071882,0.0,0.0,0.0,True
B,53,54,observable,feature,49152,0.03754369277206291,0.039280299474472466,0.03845730181768712,-0.4995861049592677,0.4659661523039052,0.5336825847530167,1.046255617766556,0.0,0.0,0.0,True
C,53,54,state,theta,55732739,0.000913374680647859,0.10718767863939813,0.10730442483067579,0.12362748616026235,0.13200497519596555,0.9999643260229681,117.353459549995,0.0,0.0,0.0,True
C,53,54,state,EMA,55732771,1.0519771034130118e-05,0.0020888860861364754,0.002088947699670206,0.0033389799576531124,0.00837480029410129,0.9999873198217972,198.56763796087753,0.0,0.0,0.0,True
C,53,54,state,m,55732739,1.8548170873588565,10.22557902476975,10.642645624925176,0.13874650670284075,0.30759085395014424,0.9849927156892652,5.51298513177401,0.0,0.0,0.0,True
C,53,54,state,v,55732739,0.1782348623928567,4.033197232190987,4.169320036044681,0.7545192982442694,0.7726343815914755,0.9996063721316224,22.628554133821517,0.0,0.0,0.0,True
C,53,54,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,53,54,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,53,54,observable,residual,393216,0.1558687992803617,0.19176421443529487,0.19676766433650117,-0.37388824925634495,0.4277654723348619,0.678397552813303,1.230292498053879,0.0,0.0,0.0,True
C,53,54,observable,feature,49152,0.03528914135084133,0.038245816487184205,0.03689220905117298,-0.4990252608904939,0.43921232198046145,0.5593496309574605,1.0837842753652713,0.0,0.0,0.0,True
D,53,54,state,theta,55732739,0.0005823375517076736,0.15336414709754578,0.1535574473127071,0.3302490767032961,0.3336256653559338,0.9999935934310098,263.3595354581096,0.0,0.0,0.0,True
D,53,54,state,EMA,55732771,8.586067653300904e-06,0.0029352813970399028,0.002935393104738687,0.011548029197174426,0.014472604319898252,0.9999957227061642,341.8656264502455,0.0,0.0,0.0,True
D,53,54,state,m,55732739,3.8210591519445516,12.954466279573,13.15701136520967,-0.09405840998465045,0.19780956170411204,0.9572890971720363,3.3902815330614344,0.0,0.0,0.0,True
D,53,54,state,v,55732739,1.1171579678857788,19.146180231907355,20.215601184911797,0.9548292130395769,0.9595801774082346,0.9998651591084414,17.13829268759681,0.0,0.0,0.0,True
D,53,54,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,53,54,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,53,54,observable,residual,393216,0.1554669616861552,0.2179496629109775,0.2182619221320543,-0.35464799052841595,0.3581547845580481,0.7459552072345342,1.4019034047308236,0.0,0.0,0.0,True
D,53,54,observable,feature,49152,0.03480599763747785,0.04015853390870015,0.04031729853574866,-0.42878699186731756,0.4362033500178827,0.6258895263136333,1.1537820098412832,0.0,0.0,0.0,True
B,54,55,state,theta,55732739,0.0009252007384898691,0.15880701261261346,0.15903935629215418,0.24839859308762446,0.25385313538208387,0.9999841226861376,171.64600719171645,0.0,0.0,0.0,True
B,54,55,state,EMA,55732771,1.0887052876803397e-05,0.003149300254726486,0.0031494357478836785,0.01071712770160512,0.014173493111393161,0.999994025843762,289.2702267880569,0.0,0.0,0.0,True
B,54,55,state,m,55732739,2.9339379148918603,12.76822923788351,13.508136008118173,0.14460389958605388,0.3538810721646284,0.9766327562582853,4.351908461687446,0.0,0.0,0.0,True
B,54,55,state,v,55732739,0.505745868502206,21.840825044040177,22.33098053516415,0.9684706794349646,0.9698608847121449,0.9999840828201138,43.18537511482391,0.0,0.0,0.0,True
B,54,55,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,54,55,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,54,55,observable,residual,393216,0.1674104257658382,0.23620722216833165,0.22617595984437033,-0.4130197756628153,0.3088399487903214,0.7386435136159636,1.410946905413893,0.0,0.0,0.0,True
B,54,55,observable,feature,49152,0.03807794862645533,0.040326149030592943,0.0399067021345205,-0.4830829742120871,0.46601376760094626,0.5495653407365518,1.0590420567607897,0.0,0.0,0.0,True
C,54,55,state,theta,55732739,0.0008184174266417366,0.1092576526152422,0.10934305533163247,0.10064647680578025,0.10805272626233028,0.9999722718024177,133.4986879049802,0.0,0.0,0.0,True
C,54,55,state,EMA,55732771,1.011523501776331e-05,0.0021589793467771444,0.002159026607652751,0.0023297015315847094,0.007014741020294847,0.9999890249629118,213.43837715938113,0.0,0.0,0.0,True
