seed,arm,block,status,FID,KID,source,source_sha256,reused
303,DA,B0,PASS,8.847924580348804,0.005443640053272247,<ECT_ROOT>/archive/paid-node-05/runs/q128_startup_fresh8_v1/seed303/DA/evaluation/B0.json,83a3dacc2ca279311fe30f9e89262c68a9695d78a4391dad9cd8a7b1dc2bfde7,False
303,DA,B1,PASS,8.643948060487313,0.005295258946716785,<ECT_ROOT>/archive/paid-node-05/runs/q128_startup_fresh8_v1/seed303/DA/evaluation/B1.json,8ce860fde360e31076dbf9e0210a51b087ab56c5190741d826964e1c7b931b10,False
303,DA,B2,PASS,8.559275809191224,0.005183330271393061,<ECT_ROOT>/archive/paid-node-05/runs/q128_startup_fresh8_v1/seed303/DA/evaluation/B2.json,036bbce2d77e88202f53b2dfa14c4d9bd15aef359b4981285f1f855ec0d4a05e,False
304,D_startup_up5,B0,PASS,9.054598534962267,0.005588405765593052,<ECT_ROOT>/archive/paid-node-02/runs/q128_startup_fresh8_v1/seed304/D_startup_up5/evaluation/B0.json,53465443199e77714d8d4c541771632e653fa71505a3dfb680f2405b1b043a2f,False
304,D_startup_up5,B1,PASS,8.917421774974118,0.005500898230820894,<ECT_ROOT>/archive/paid-node-02/runs/q128_startup_fresh8_v1/seed304/D_startup_up5/evaluation/B1.json,00311b1ff228d713a20de3242980e036ab0e841cbdbf43e296bfe7adfca5a58b,False
304,D_startup_up5,B2,PASS,8.757702135175593,0.005334223620593548,<ECT_ROOT>/archive/paid-node-02/runs/q128_startup_fresh8_v1/seed304/D_startup_up5/evaluation/B2.json,5cce78b6e6737dd482cda1c8df4416ba13a4964acc0c4933719dec35c954cb4c,False
304,AA,B0,PASS,9.534814024801957,0.0060452246107161045,<ECT_ROOT>/archive/paid-node-02/runs/q128_startup_fresh8_v1/seed304/AA/evaluation/B0.json,97d220f19189555bbf556786307809720fd94c0cc89e3b0796dc79c07a85e24c,False
304,AA,B1,PASS,9.482075210660872,0.006077812518924475,<ECT_ROOT>/archive/paid-node-02/runs/q128_startup_fresh8_v1/seed304/AA/evaluation/B1.json,41df421d5f9955af3017980aef4c3a307d9e50b158fb2c00866307ac1b540939,False
304,AA,B2,PASS,9.300156252493355,0.005890395492315292,<ECT_ROOT>/archive/paid-node-02/runs/q128_startup_fresh8_v1/seed304/AA/evaluation/B2.json,f2c988747ae85adba5a4098f9ce4faec9bdd8779a04baa8eadacaa3acf4887e0,False
304,DA,B0,PASS,9.53206728788782,0.005996325518935919,<ECT_ROOT>/archive/paid-node-08/runs/q128_startup_fresh8_v1/seed304/DA/evaluation/B0.json,1ee20ab30db69798e40e547efdf2700a50ed62c090cabd894f7682fb96e89729,False
