schema,experiment_protocol,branch,origin_arm,continuation_arm,switch_relative_step,protocol,arm,target_gap_scale,denominator_gap_scale,attempted_iteration,successful_optimizer_steps,processed_nimg,processed_kimg,stage,loss,loss_nonfinite_count,raw_grad_norm,raw_grad_finite_norm,raw_grad_nonfinite_count,sanitized_grad_norm,sanitized_grad_nonfinite_count,update_norm,update_nonfinite_count,model_norm,model_nonfinite_count,ema_norm,ema_nonfinite_count,sample_count,batch_sha256,t_sha256,base_r_sha256,target_r_sha256,denominator_r_sha256,target_delta_sha256,denominator_delta_sha256,base_r_zero_count,target_r_zero_count,target_r_equal_t_count,target_scaled_to_zero_count,denominator_r_zero_count,denominator_r_equal_t_count,denominator_scaled_to_zero_count,target_delta_min,target_delta_max,target_delta_mean,denominator_delta_min,denominator_delta_max,denominator_delta_mean,factor_nonfinite_count,nonpositive_denominator_count,learning_rate,grad_scale_before,grad_scale_after,step_skipped,elapsed_sec,gpu_hours_cumulative,online_ema_distance,radam_first_moment_norm,radam_second_moment_norm
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,491,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4491,4480,574848,574.848000,0,16.211671948432922,0,1782.5961789614441,1782.5961789614441,0,1782.5961789614441,0,0.15041443270696536,0,3962.4488616459398,0,3962.2645928514216,0,128,1e08bf60502da13b5e6101242b88b502601f4326d4bc515e148a62f57536be1d,5f9e0977e00699bed77eb5c990e6470b1394fb73a5a0c8c5c66e3bbde30b2ddf,177d442bb1cdea89a6174f0008d85e811b1da387c92931026577aa03ecda863a,4c8420cb79d75706c6ebb47606b27c9a5d38bf424bd0bbf688b21c70895dd7d9,4c8420cb79d75706c6ebb47606b27c9a5d38bf424bd0bbf688b21c70895dd7d9,f3c591c37c88c7f354e9685e7e4934118ce34773ae3234e3f925358e535fe171,f3c591c37c88c7f354e9685e7e4934118ce34773ae3234e3f925358e535fe171,0,0,0,0,0,0,0,4.4351676478981972e-05,0.13362312316894531,0.012199827353470027,4.4351676478981972e-05,0.13362312316894531,0.012199827353470027,0,0,0.0001,64,64,0,6173.874780,1.714965217,19.854569528883573,429.96099001397243,87584.512956748746
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,492,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4492,4481,574976,574.976000,0,16.376214623451233,0,2018.5071642834143,2018.5071642834143,0,2018.5071642834143,0,0.14871529823740751,0,3962.4493396264011,0,3962.2646872971177,0,128,e15e73b9e59222f5c6fe16e6b8132fc93fb686e46ec8d9300978e3ae84f7f48e,e586d52a87d085e18c443bb3ea114a253bc7a1c7e10091b26dfc7377ad78e2c4,a7f0c14b4ac0d1551829e4e72b2e5c1b578b2042682e8f845b80f3731525b58c,c18fea0e5168632f001a7ac59e11d4ff79104f7021376176fbb157cd46b12570,c18fea0e5168632f001a7ac59e11d4ff79104f7021376176fbb157cd46b12570,f293193dd2e38df64419ca3d3f32923c748e9df07308406a440bdbb6c1fd938c,f293193dd2e38df64419ca3d3f32923c748e9df07308406a440bdbb6c1fd938c,0,0,0,0,0,0,0,6.186007522046566e-05,4.01971435546875,0.04102398338727653,6.186007522046566e-05,4.01971435546875,0.04102398338727653,0,0,0.0001,64,64,0,6175.811334,1.715503148,19.854107075161167,495.90450706221583,87593.234478139726
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,493,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4493,4482,575104,575.104000,0,17.187793374061584,0,1572.173709357445,1572.173709357445,0,1572.173709357445,0,0.15108225512330392,0,3962.4497732215614,0,3962.2647819948352,0,128,09d0d0862b4ce8f2ed47159d4d3b9c01e725c59a9937041ab41ca9f6c572c396,8256debdc2476bc4220cecc9707af56392148c01a07c08b46a0d4eb91fef1b60,6e5b98c2a76de3333489f79be05f1ad47e8e8804e7c55138d271da5996c8ab30,cd13b0c1700292b01f2b9f9d2ae61ca15fb14aff4655da08c77ba8e298decbf6,cd13b0c1700292b01f2b9f9d2ae61ca15fb14aff4655da08c77ba8e298decbf6,bc370b7ceff030223a08dbe20159035db4f537c9367a8f72d6b389eeb0a4848b,bc370b7ceff030223a08dbe20159035db4f537c9367a8f72d6b389eeb0a4848b,0,0,0,0,0,0,0,1.2551434338092804e-05,0.43529510498046875,0.017235181352589279,1.2551434338092804e-05,0.43529510498046875,0.017235181352589279,0,0,0.0001,64,64,0,6177.746036,1.716040565,19.853331120765034,508.09307242129285,87538.908185976485
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,494,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4494,4483,575232,575.232000,0,17.223726630210876,0,2263.7607074662333,2263.7607074662333,0,2263.7607074662333,0,0.15788054824732506,0,3962.4501617429119,0,3962.264876910061,0,128,98e65a7eef177b00592f65bc19e05d2ca1f53abed05196a773eefa338892ebba,94bfb01c366f95988166aa1f7e17d77b618cb3ed30e646db4796f3ea9377fbe3,c91e06c5c38f3e1642e42f6d07a9207483593f35124f15a99cfc6ad97d50598d,cb5b3e875c9e8c2e1504c937c1fbf05766829aca027df1713111fbe815d37c93,cb5b3e875c9e8c2e1504c937c1fbf05766829aca027df1713111fbe815d37c93,18117a527e81d40652684cdff42b55fc8a502c69a18f9f23001c4809437f2719,18117a527e81d40652684cdff42b55fc8a502c69a18f9f23001c4809437f2719,0,0,0,0,0,0,0,8.6875632405281067e-05,0.39052581787109375,0.015334303141571581,8.6875632405281067e-05,0.39052581787109375,0.015334303141571581,0,0,0.0001,64,64,0,6179.707332,1.716585370,19.852258339089904,466.53023461607654,87516.540993105911
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,495,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4495,4484,575360,575.360000,0,14.864956736564636,0,1987.348682919335,1987.348682919335,0,1987.348682919335,0,0.16389071013008025,0,3962.4504383169028,0,3962.2649719674614,0,128,99c909560a84847e2ace80e3e448a0e32da2748d9b3b7b3ff83c9f2eb7ce1768,9c28bce75b598ec32a0fa815b2d6e9628a24478f4124aad5bb4b6efbf65121a7,868a9acb2a86df065e76a3100e61579baffd3f563bce016430ebaac440cd3225,34c601267075cb6088005a68a268964e449d02e3b30c35bdc6a1f980d13efbd4,34c601267075cb6088005a68a268964e449d02e3b30c35bdc6a1f980d13efbd4,fa93e7780f6c1c8c3e971c96c6e56d2aa74ac1e6cbd6e5bb925df67105e92ecc,fa93e7780f6c1c8c3e971c96c6e56d2aa74ac1e6cbd6e5bb925df67105e92ecc,0,0,0,0,0,0,0,3.2691750675439835e-05,0.37061309814453125,0.014436517609283328,3.2691750675439835e-05,0.37061309814453125,0.014436517609283328,0,0,0.0001,64,64,0,6181.642467,1.717122907,19.850918145740387,449.83077584305011,87485.159918422796
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,496,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4496,4485,575488,575.488000,0,16.459816336631775,0,1602.165569228503,1602.165569228503,0,1602.165569228503,0,0.1594851994094168,0,3962.4505658608723,0,3962.2650670322855,0,128,00def9adf9e095dd764baf757244c0dd19cd2b98a6249fb648a2af1aa5f74ede,eea308d18db8316a1dbcb23602085fa43af8bc007e04249a819aa2ffcaa35ab8,13462abc33b44fd3c1ee25eb6c95498f69f4e23018cffbd1fc553d886dcf927b,bb4c4ba6ff987dc4973a9e045c86eaec0f162d7730daf18f634f54c622c0dc20,bb4c4ba6ff987dc4973a9e045c86eaec0f162d7730daf18f634f54c622c0dc20,53239536e063d064507d54319044b1988a015f26b1a32ac46e50ebd851578075,53239536e063d064507d54319044b1988a015f26b1a32ac46e50ebd851578075,0,0,0,0,0,0,0,4.3844105675816536e-05,0.24834060668945312,0.010796634363941848,4.3844105675816536e-05,0.24834060668945312,0.010796634363941848,0,0,0.0001,64,64,0,6183.580058,1.717661127,19.849669420126641,394.91383228943965,87455.448486844311
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,497,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4497,4486,575616,575.616000,0,17.01687228679657,0,2631.4655980062871,2631.4655980062871,0,2631.4655980062871,0,0.16222646802778384,0,3962.450623925848,0,3962.2651621093596,0,128,b3c35b249eea7a197b807296b068faad14ffbf2ed4f4abc9ff7dce21577dc273,f39ec5ab93cef1757f374ee31b530c10d0e33648c376b47b31aa7fd99bd579b4,cabcd5e3106af800c5caf3b2837f78112bb97dc5aa7ba67d086c2ae745a01dc5,9cbabc2c913702afb7b706a29e5376874f158ef0032b1514862ac0b8be0be17c,9cbabc2c913702afb7b706a29e5376874f158ef0032b1514862ac0b8be0be17c,d322dcbea0843f70e166508e8989148b1ccefd80912224d39a82828cd0dc69f9,d322dcbea0843f70e166508e8989148b1ccefd80912224d39a82828cd0dc69f9,0,0,0,0,0,0,0,2.581719309091568e-05,0.069982528686523438,0.0094821994425728917,2.581719309091568e-05,0.069982528686523438,0.0094821994425728917,0,0,0.0001,64,64,0,6185.515335,1.718198704,19.847888418940563,398.69426936035126,87534.323186310736
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,498,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4498,4487,575744,575.744000,0,16.065040111541748,0,1950.5475813217677,1950.5475813217677,0,1950.5475813217677,0,0.16189757375349234,0,3962.4505964881837,0,3962.2652570471409,0,128,4706a649af864e113786d7769d829f0802627a741daf378c4377cc4ad6b3b168,cbc5d22c6a29c90a91e02cc3583727b87afe7123644fa6ac47ceeb06ea86f82c,eb7694f160a48ea15b39a9f9706b1a27907fdbd6d83087d06008e22aa864fc10,3915b8f91291e927f325028217e61db46406e2fc7187003cae553730bf19f85e,3915b8f91291e927f325028217e61db46406e2fc7187003cae553730bf19f85e,2e6373d4068a8c6c6f4a5549feec6e81e4b1e0d6868800589aa68122cfca77e7,2e6373d4068a8c6c6f4a5549feec6e81e4b1e0d6868800589aa68122cfca77e7,0,0,0,0,0,0,0,3.0413386411964893e-05,0.14959335327148438,0.01219391287304461,3.0413386411964893e-05,0.14959335327148438,0.01219391287304461,0,0,0.0001,64,64,0,6187.479173,1.718744215,19.846539693637254,378.51799813111353,87509.735567221913
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,499,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4499,4488,575872,575.872000,0,17.037164926528931,0,1705.155309575553,1705.155309575553,0,1705.155309575553,0,0.1603692546182455,0,3962.4504931007268,0,3962.2653518585571,0,128,3ca4cc6cdf6b8fbed6f870bff5120c6548fa1ffa586fb97d38fce48a939280df,d7e65676be6935a47bb127c8ebbb303a753ce0465ca33e5e8b709da8911f7e7f,8bcbb22409579cda51422a1c06fa656336d167500ea601b755708d3b76c10f97,d743d930fa9714fb958afc70c82b6fc7e937faf138b84dba8cb0c7a9257dfb22,d743d930fa9714fb958afc70c82b6fc7e937faf138b84dba8cb0c7a9257dfb22,a492b73f3bea77feb6513bf7bf429f93cb66ec047de241a58f5a16f3031773eb,a492b73f3bea77feb6513bf7bf429f93cb66ec047de241a58f5a16f3031773eb,0,0,0,0,0,0,0,2.6455149054527283e-05,0.20049667358398438,0.013459700800012797,2.6455149054527283e-05,0.20049667358398438,0.013459700800012797,0,0,0.0001,64,64,0,6189.467134,1.719296426,19.84517789352201,379.44757921732264,87477.414604945603
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,500,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4500,4489,576000,576.000000,0,15.030075073242188,0,2748.8324119119125,2748.8324119119125,0,2748.8324119119125,0,0.16541180266255506,0,3962.4503437173539,0,3962.2654465019223,0,128,bfbcc6e6e5cda6a375578097992b29a689cea9e054d4f081d4499dc099a8dc54,47754ab0b3f2c30fa20fc658fd9706f3148e43d154d57aacbb168595274b0610,94408b01f6a1024aadaeeb1dba4744ac332e5dc323202c7a426727cec1beed78,d8c1fffc3174b049409bbae62a4e609940bbfac1055e25c51dd1ebde7b939b68,d8c1fffc3174b049409bbae62a4e609940bbfac1055e25c51dd1ebde7b939b68,a38f9adf6a83cc86e24bb5ca50b15fbfbb500d152b4f80364a9b8627707e37a6,a38f9adf6a83cc86e24bb5ca50b15fbfbb500d152b4f80364a9b8627707e37a6,0,0,0,0,0,0,0,7.3086703196167946e-05,0.554931640625,0.016722672036848962,7.3086703196167946e-05,0.554931640625,0.016722672036848962,0,0,0.0001,64,64,0,6191.431726,1.719842146,19.843896687138155,389.60231348654065,87604.274656569876
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,501,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4501,4490,576128,576.128000,0,15.471765279769897,0,1728.4674225564315,1728.4674225564315,0,1728.4674225564315,0,0.16044388905573234,0,3962.4501237685395,0,3962.2655408878313,0,128,e3a33ca3d91346c8b4d8bcb09f775dd2f4e72fcd0f01ec2347de08079b151c53,7c334eb7484d7d8cb7e688166275c7fe30b25104bf0213ec070a2aa1e57b69c1,0ce80926638fe817dc3da5d8f734d432f56e9b77394759d031b906daa8236e49,64d343161c4b82b98a31d7648ce82e5b219e9aa0cd03b651e6a96125a727e926,64d343161c4b82b98a31d7648ce82e5b219e9aa0cd03b651e6a96125a727e926,8754e4a3948d56554c1e7db86249f4ed80b6282b6a30348a92e1331a2246274f,8754e4a3948d56554c1e7db86249f4ed80b6282b6a30348a92e1331a2246274f,0,0,0,0,0,0,0,6.6204695031046867e-05,0.7658843994140625,0.017124867998063564,6.6204695031046867e-05,0.7658843994140625,0.017124867998063564,0,0,0.0001,64,64,0,6193.366868,1.720379686,19.842700987166371,397.452275684938,87569.450966026896
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,502,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4502,4491,576256,576.256000,0,15.770702123641968,0,2258.7527711731132,2258.7527711731132,0,2258.7527711731132,0,0.16846739280485926,0,3962.4498608454637,0,3962.2656350502789,0,128,413a1270bd077f68f38a138426e40ace7ac181cd84d3ea5af16891fe503d2c05,c2d0519d73ef6176b2bc427316748d1bcca4a7050c51e944ebcecda576b097be,71185ea122be8bd632302e2baec6beebf3a7497d3b9731e91519f14b83f29b7a,b13fe67a8bc97a021cbecbf7a6ba7836fd80d8a08125adeb6b1e36a75d72c86a,b13fe67a8bc97a021cbecbf7a6ba7836fd80d8a08125adeb6b1e36a75d72c86a,9d18fdd76c69a3f0b8c5d1847f95d9140a199575f044ccafe2ad7207dddc8c3c,9d18fdd76c69a3f0b8c5d1847f95d9140a199575f044ccafe2ad7207dddc8c3c,0,0,0,0,0,0,0,7.8161829151213169e-06,0.3759765625,0.013170335325412452,7.8161829151213169e-06,0.3759765625,0.013170335325412452,0,0,0.0001,64,64,0,6195.307910,1.720918864,19.841278696198991,458.957361481041,87566.788091898503
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,503,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4503,4492,576384,576.384000,0,15.92969024181366,0,1412.7914581375301,1412.7914581375301,0,1412.7914581375301,0,0.16349264572029315,0,3962.4496086860299,0,3962.2657289901822,0,128,af1c1297e855c1eaab1772f4f70e8978d6beae88ce970c0b3d1d9f467dbc0291,11deb3738ff500669e7fa1c29def97deb838453aade2f61b27e2cfe7d2274713,b4d277e09191dedacc69a14ce5c80fe63da6454d28655ec5d6cbaf63ed8d0c64,dcfa6d872e7b7bab8215a9debcbac7e186d8f8ac1052bb48f8fa34544a1c32a2,dcfa6d872e7b7bab8215a9debcbac7e186d8f8ac1052bb48f8fa34544a1c32a2,479e07c944b83cb12742178d851c4b70bc6dd01b50fc4e7f5d04dbe67246b6d4,479e07c944b83cb12742178d851c4b70bc6dd01b50fc4e7f5d04dbe67246b6d4,0,0,0,0,0,0,0,6.963685154914856e-05,0.70416259765625,0.016224703867919743,6.963685154914856e-05,0.70416259765625,0.016224703867919743,0,0,0.0001,64,64,0,6197.243761,1.721456600,19.839996142115922,468.38152776466939,87508.442267413353
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,504,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4504,4493,576512,576.512000,0,15.672737836837769,0,1407.5768758573972,1407.5768758573972,0,1407.5768758573972,0,0.15845005769367615,0,3962.4494237045415,0,3962.265822764889,0,128,52362d1f25a45e3c07c1eff752a798a2acf6d011ad5187340850ddc29f1f45d5,82876f5f37d327ff0f80d3aec35a148bd791ec41073ffe0cc58d638f02363d32,2f360b50f70d0da2c1ff74ab63e530bfb2f408065186b520123350ec882a4c7a,6317025208ed2d0ee9cf6be6d66e4d6b05d1c7ac4e883986e63b2ceb3a0b5b57,6317025208ed2d0ee9cf6be6d66e4d6b05d1c7ac4e883986e63b2ceb3a0b5b57,726d6d96cb3236dcf1031d05e0993afc20c9950cb1d08fd9ffdb42b5647aeab3,726d6d96cb3236dcf1031d05e0993afc20c9950cb1d08fd9ffdb42b5647aeab3,0,0,0,0,0,0,0,0.00010143127292394638,0.23779296875,0.01237298478372395,0.00010143127292394638,0.23779296875,0.01237298478372395,0,0,0.0001,64,64,0,6199.183058,1.721995294,19.83856322043972,478.3632178400668,87453.125178219183
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,505,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4505,4494,576640,576.640000,0,16.621942162513733,0,1628.333543960317,1628.333543960317,0,1628.333543960317,0,0.15614504370379581,0,3962.4492864189751,0,3962.265916382175,0,128,2fd53e7df14c0e953df7d738685f866085cc2a433c0f11cb537738d13ddc7090,7283812e4543f8a8ec174fa45f84888e6579627af1746c1d4d5f5de2db9e6379,9250e5337ed635ef6e2bd1e79bc577b7de80f57228d22577fb0ec5f81485250e,1a5b43945bb94b4ef2134ef1f8bbfb6a3d745351e3fd243874583a75e57fcbdd,1a5b43945bb94b4ef2134ef1f8bbfb6a3d745351e3fd243874583a75e57fcbdd,73972baaf289ed22778b878b66d579f6aa22c280ed017c4d7bbed4127768782c,73972baaf289ed22778b878b66d579f6aa22c280ed017c4d7bbed4127768782c,0,0,0,0,0,0,0,6.3028885051608086e-05,0.62481689453125,0.013195287669077516,6.3028885051608086e-05,0.62481689453125,0.013195287669077516,0,0,0.0001,64,64,0,6201.125576,1.722534882,19.836611415118579,462.57894951078623,87397.396298092775
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,506,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4506,4495,576768,576.768000,0,16.996320605278015,0,2124.7889866329315,2124.7889866329315,0,2124.7889866329315,0,0.15758526525982208,0,3962.4492222945228,0,3962.2660098919691,0,128,06122023fffad1a18fc32b8d5a7089e9da8e2a0a0e5d70ec105eaf7775c2e903,131bc503779918b3c02c5f9dd06ef49bbb0ad5d0621aa20e9c2e3af89b0981f9,639ff7cf6a6ac100f146d512163cbbe03882533a8c69789db1ed5a514c550346,47dcc48989a71627447b59e3a87b9e38cd7c8ade8a97d225b2c11c670729c2bf,47dcc48989a71627447b59e3a87b9e38cd7c8ade8a97d225b2c11c670729c2bf,0b9d47bbcbd9b8244f4b563066b726c3f8b8fb808b4cf922c613aa06a931a54b,0b9d47bbcbd9b8244f4b563066b726c3f8b8fb808b4cf922c613aa06a931a54b,0,0,0,0,0,0,0,5.0597358494997025e-05,0.62060546875,0.015595490171108395,5.0597358494997025e-05,0.62060546875,0.015595490171108395,0,0,0.0001,64,64,0,6203.068685,1.723074635,19.834709538625255,410.25785738947627,87395.375222783725
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,507,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4507,4496,576896,576.896000,0,16.673215985298157,0,1745.8872860641857,1745.8872860641857,0,1745.8872860641857,0,0.15498938556304298,0,3962.4492620789197,0,3962.2661033961563,0,128,653889cde3e3d9d123fd99ac68e5c11dacc684cafc06a4ff5be8581175a5c8bc,a5cfd717fe16997fb8acd0678e6c19818460ff16e996a77e1a70382155b666de,c510ce930361bd3e0ce8ea5aeb88f83396160b36e7ecb80f41222115668b60ae,ce237743508563c26d6e50f203e841bab36bed6db3abdbb8f76f987b03648147,ce237743508563c26d6e50f203e841bab36bed6db3abdbb8f76f987b03648147,6813f948a1870e9f3fb5ba090a568064342b10f82dd782a709bbee0ab5553081,6813f948a1870e9f3fb5ba090a568064342b10f82dd782a709bbee0ab5553081,0,0,0,0,0,0,0,6.2737381085753441e-05,0.079677581787109375,0.0083237770013511181,6.2737381085753441e-05,0.079677581787109375,0.0083237770013511181,0,0,0.0001,64,64,0,6205.005684,1.723612690,19.83273645338841,384.30072210586241,87358.077841449849
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,508,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4508,4497,577024,577.024000,0,16.667407035827637,0,2319.4123735903222,2319.4123735903222,0,2319.4123735903222,0,0.15554416546866801,0,3962.4493297825479,0,3962.2661969068013,0,128,9dd11dbe8fb9acca7a0eb813be52373ce1d53c94db42fcbdd4cfa5d871dea746,77648e058b5d0b695865407a2303a26922996b27cc8b80e2f4f195f94d6b5215,a364dc7ba550fbda8ebaaf13a41ccafa43db1efbd212349b5b361e0674009002,270eb2617f710e3d087e1a1283ca8d0bd3d136b368e4d64abd596facd50ffdf6,270eb2617f710e3d087e1a1283ca8d0bd3d136b368e4d64abd596facd50ffdf6,c8cb6df8480d94f0734b2c743a5f18f461991cf6121b1ca90d107afacdb5d2cc,c8cb6df8480d94f0734b2c743a5f18f461991cf6121b1ca90d107afacdb5d2cc,0,0,0,0,0,0,0,3.8155936636030674e-05,0.16809844970703125,0.011668761377222836,3.8155936636030674e-05,0.16809844970703125,0.011668761377222836,0,0,0.0001,64,64,0,6206.940711,1.724150198,19.831146248913722,415.84670091279366,87417.135912048994
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,509,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4509,4498,577152,577.152000,0,17.380222797393799,0,2377.6272851318213,2377.6272851318213,0,2377.6272851318213,0,0.16075754473346318,0,3962.4494586744781,0,3962.2662904413787,0,128,9b859e4d3d25421a6b494930b750c2c795b6618a6d013a72b337671d6070cf1d,b8293d9e65f3199364113ef4d0523a10c08ec0624b817ffd93e015f3ce923c34,d9ede76fadc8bdc3b011a551be3ce795730ff5ac638aec9dcab498ded3d5c66f,485b7c5c614f6262f2c62425fd706c730782b93b5d37e7e447b7aeccf4a41514,485b7c5c614f6262f2c62425fd706c730782b93b5d37e7e447b7aeccf4a41514,1bf50920f42d4997436b0dfb63b03124c5d745b19e44a6e9c419ed0f38cb1384,1bf50920f42d4997436b0dfb63b03124c5d745b19e44a6e9c419ed0f38cb1384,0,0,0,0,0,0,0,9.6455623861402273e-06,0.19006729125976562,0.011424640717450529,9.6455623861402273e-06,0.19006729125976562,0.011424640717450529,0,0,0.0001,64,64,0,6208.874272,1.724687298,19.829858302009036,414.91684526345108,87464.414546346467
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,510,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4510,4499,577280,577.280000,0,15.737714648246765,0,1892.6247386482039,1892.6247386482039,0,1892.6247386482039,0,0.16607928372893538,0,3962.4496350284116,0,3962.2663840494129,0,128,d878b87e6ffd4f8a6d8b768def44a21171cc1984effb30613e9e7085740ea1ce,0b7c871f23a0e6d28d0161bb568aa5c0a88c8282205121b7a8610e925b240f54,e81f8449d41bab5b4e3bbd638afa2ffcbd6317797dcfc01aa795ec509cde3fd0,7ad861b0e1cb994ede619aa19edd30388380107de3b69ee8f4e208e6fb5b834e,7ad861b0e1cb994ede619aa19edd30388380107de3b69ee8f4e208e6fb5b834e,90e939d42696b3db14ec892d70bd6d7645511f19ae800e9ecc75a19e5b1bc3e4,90e939d42696b3db14ec892d70bd6d7645511f19ae800e9ecc75a19e5b1bc3e4,0,0,0,0,0,0,0,1.9398808944970369e-05,0.25021743774414062,0.011706659744959325,1.9398808944970369e-05,0.25021743774414062,0.011706659744959325,0,0,0.0001,64,64,0,6210.811029,1.725225286,19.828875869902127,422.25041211822685,87442.395855473296
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,511,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4511,4500,577408,577.408000,0,15.58536159992218,0,1840.0159557409165,1840.0159557409165,0,1840.0159557409165,0,0.16624720109735766,0,3962.4497867473506,0,3962.2664776544748,0,128,dbd83d8bcd725a7ed7578ac6edd5ff6b5300162886c89c2206b6d27cfd9c28cd,16f715eace1dbbaa64a5b46aae703cd7103211a88a42860d31e7dee00c53fb3d,622986ebdf3e4bc8cf76d034e230d634bc99ea1bf4bc390302802ebabb63e345,f3114c006a80a00f929ec09b415715666ae49899b92405f77945c7af3d8e1dd3,f3114c006a80a00f929ec09b415715666ae49899b92405f77945c7af3d8e1dd3,1099714a696aafae7f99fcd61646cb62c06e171623acd976f0b126564249479e,1099714a696aafae7f99fcd61646cb62c06e171623acd976f0b126564249479e,0,0,0,0,0,0,0,7.1214744821190834e-05,0.32088470458984375,0.01583191764075309,7.1214744821190834e-05,0.32088470458984375,0.01583191764075309,0,0,0.0001,64,64,0,6212.746289,1.725762858,19.82828346997665,438.97145167697107,87394.23055804726
ect.q256.schedule-switch-training-telemetry/v1,q256_fresh_crossed_switch_n12_matpool_numeric_recovery_v2,AB,A,B,512,q256_target_weight_v1,B,1.1000000000000001,1.1000000000000001,4512,4501,577536,577.536000,0,13.885812282562256,0,1663.6478450730583,1663.6478450730583,0,1663.6478450730583,0,0.16226637218600024,0,3962.4499804096577,0,3962.2665713563729,0,128,48a2879d0a252497339435312fce9a505de0b45a61938fd9bf3ae137d62c06cf,2e885e36b3394d63ea8cb35c97295bafec4f70147f9138d1b6cd76c79a629c5d,41c47f74ceae6b50e4eaa651dd51f073ddaa383019a63b9d035a738b64954a22,90152224334bb232bcad20a2def063a0e77db082c6008f8da028c9d93c41fce2,90152224334bb232bcad20a2def063a0e77db082c6008f8da028c9d93c41fce2,8723b5b930010e824a5f4417fc9ab07ee56f22a149e5cc45e5cfd6d86827c54d,8723b5b930010e824a5f4417fc9ab07ee56f22a149e5cc45e5cfd6d86827c54d,0,0,0,0,0,0,0,3.6211102269589901e-05,0.30863189697265625,0.015776930726133287,3.6211102269589901e-05,0.30863189697265625,0.015776930726133287,0,0,0.0001,64,64,0,6214.690533,1.726302926,19.827963033761975,442.35104037492209,87379.483765216457
